series,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15
S,38514.99267799735,38512.84589349886,38510.81118629288,38507.63402952654,38503.913626906964,38498.8480368973,38492.54817362927,38484.3804184658,38474.135222086625,38461.20740979732,38445.183953288004,38425.46829729804,38401.58487173146,38373.03531242024,38339.461545470454,38300.60227125136,38256.36625679955,38206.80673846178,38152.12922936316,38092.655785897725,38028.799762603216,37961.029090854325,37889.838324273085,37815.72327260798,37739.16364611606,37660.61084338595,37580.48111685541,37499.15229500956,37416.9632643479,37334.21514791576,37251.17355830557,37168.07139524016,37085.11186673033,37002.47150998602,36920.3030843452,36838.738262511055,36757.89008724688,36677.855184334876,36598.7157378777,36520.54124221539,36443.39004897135,36367.31072922154,36292.343270708254,36218.52012901106,36145.86715011491,36074.40438014164,36004.146776310554,35935.10483155928,35867.2851237417,35800.69079894648,35735.32199725472,35671.17622817371,35608.24870203611,35546.53262282799,35486.019447192,35426.699113730545,35368.560246196634,35311.59033369535,35255.77589061781,35201.102598682504,35147.55543315896,35095.11877508945,35043.776511099466,34993.512122192784,34944.308762758155,34896.14933086705,34849.01653081425,34802.892928741414
E,0.0,2.146784498484225,1.243111812446395,2.718777462279421,2.717893184322165,4.063406638971369,4.801541485043254,6.397256948999105,7.886301419921845,10.019853954200983,12.328781874007253,15.169597945363714,18.28985813407671,21.805441558577122,25.533329214212518,29.444232419676435,33.37888428060437,37.25154282531511,40.94154737382031,44.37684651862257,47.49271001899121,50.25842936776528,52.65870563059608,54.69792393938274,56.390566832285565,57.759605753541045,58.831716469838234,59.63548663491343,60.19931695508617,60.5504985393248,60.71447864316405,60.71458683281511,60.571912383872565,60.30534973522338,59.93170971074205,59.46588019972953,58.92100145059039,58.30864516994338,57.63898613973682,56.92096232049993,56.162420686634356,55.37024832848919,54.55048906589244,53.70844649135764,52.8487745773352,51.97555710262075,51.09237713606071,50.20237775506049,49.30831507953442,48.41260459578958,47.51736163613355,46.624436776517776,45.73544681874769,44.85180193738165,43.9747294946047,43.105294958785755,42.244420303457794,41.392900212273595,40.551416371219936,39.72055009120811,38.90079347127269,38.092559284348084,37.29618974326527,36.511964283714946,35.74010648292584,34.98079021734289,34.23414514923843,33.5002616207031
I,5.0,4.765380689014489,7.480150514265146,8.830644078826055,12.13756305049219,15.2880982695108,20.13245007501928,25.759797461525434,33.30720018347102,42.538557466914185,54.25701264778761,68.58590398168306,86.13075385244791,107.12314211446656,131.9423898499165,160.69951434427247,193.46023506892493,230.06919345098413,270.26096287180616,313.6174190133902,359.641438255138,407.7706253662047,457.42694305190105,508.03853756720997,559.0663908386098,610.016600364726,660.4498812855073,709.9840737487439,758.2940792515105,805.108927219734,850.207716371568,893.4147415253982,934.5944742679662,973.6466113402041,1010.5014175863023,1045.115439662663,1077.4676408051855,1107.555956898856,1135.3942592891417,1161.009695008423,1184.4403709482576,1205.7333463091481,1224.9428986963705,1242.129031190347,1257.3561905099264,1270.6921693417444,1282.2071688902647,1291.9730005213985,1300.0624079756592,1306.5484939751375,1311.5042371414302,1315.0020869875161,1317.1136263641858,1317.9092921522338,1317.4581462177737,1315.8276897114747,1313.0837147135646,1309.2901880235572,1304.5091625833106,1298.8007126187172,1292.2228891017812,1284.831692582055,1276.6810608239389,1267.8228690224178,1258.3069406614914,1248.1810673329248,1237.4910360532585,1226.2806628087178
R,0.0,0.23461931098551048,0.4582293777535578,0.809226929698518,1.2235948555650074,1.7931361915549409,2.5105128080092207,3.455205121019463,4.663954307329343,6.226856778909831,8.22293018755082,10.768878772262031,13.987194279362203,18.02878190406699,23.0554134627668,29.246659982040605,36.78730184827248,45.86520325926569,56.660938388558094,69.34262656761085,84.058767120006,100.9345324090577,120.06870504176763,141.5329438827767,165.37207421039773,191.60562849313987,220.22996338659897,251.22082260413254,284.5360174428558,320.1181043225321,357.8969246770476,397.7919543989799,439.7144246151773,483.5692069359004,529.2564663551036,576.6730956238996,625.7139484946941,676.2728915936733,728.2436946907748,781.5207784530393,835.999837391114,891.5783541381746,948.1560195268358,1005.6350713045831,1063.920562795179,1122.92057141134,1182.5463556604686,1242.712468161612,1303.3368312004545,1364.3407804799372,1425.6490819650578,1487.1899260595978,1548.8949027783017,1610.6989610797402,1672.540355092972,1734.3605795965445,1796.104296783697,1857.7192560661751,1919.1562084250104,1980.3688166049267,2041.3135622653454,2101.9496510414983,2162.238916330688,2222.1457224984406,2281.636868094783,2340.68148958004,2399.250965980602,2457.318824826514
G,5.0,5.0,7.9383798920187045,9.639871008524572,13.361157906057198,17.08123446106574,22.6429628830285,29.215002582544898,37.97115449080036,48.76541424582401,62.47994283533843,79.3547827539451,100.11794813181012,125.15192401853355,154.99780331268332,189.9461743263131,230.2475369171974,275.9343967102498,326.9219012603643,382.96004558100105,443.700205375144,508.70515777526236,577.4956480936687,649.5714814499867,724.4384650490076,801.6222288578659,880.6798446721065,961.2048963528765,1042.8300966943664,1125.227031542266,1208.1046410486156,1291.206695924378,1374.3088988831435,1457.2158182761045,1539.757883941406,1621.7885352865626,1703.1815892998798,1783.8288484925295,1863.6379539799168,1942.5304734614626,2020.4402083393718,2097.311700447323,2173.0989182232065,2247.7641024949303,2321.2767533051056,2393.612740753085,2464.753524550734,2534.6854686830106,2603.399239176114,2670.889274455075,2737.153319106488,2802.1920130471144,2866.008529142488,2928.6082532319742,2989.9985013107457,3050.1882693080192,3109.188011497262,3167.009444089733,3223.6653710083215,3279.169529223644,3333.536451367127,3386.781343623554,3438.9199771546278,3489.9685915208593,3539.9438087562753,3588.862556912966,3636.7420020338614,3683.599487635233
