beta,gamma,gamma2,a1,a2,a3,h,Hiding_init,k,k2,eta,c1,metric1,metric2,r1,r2
11.934846093130018,0.04,0.04,0.5,0.11653076835472333,0.10151975323146695,0.031011053037209513,0.5000078878400775,1.7345798589140629,1.2362111466887744,0.0297054963162427,0.9800000000000001,0.15084893338579697,0.45664945340046825,0.9985270776255953,0.8852111388403043
