beta,betaEI,gamma,eta,theta,Geo,c1,RMSE,R2
20.40085313824115,0.2438284743118014,0.16379618096339238,0.042412910569457764,1.0,0.98,0.9600000000000001,60.84803907250995,0.9994955122103426
