beta,gamma,gamma2,a1,a2,a3,h,Hiding_init,k,k2,eta,c1,metric1,metric2,r1,r2
5.78511738701731,0.04,0.04,0.5,0.012706207507206456,0.07069754023171615,0.04778806358380002,0.4999991315479386,1.656467054803935,1.6205797238133326,0.05,0.9,1.705341924166094,23.978311275347085,0.9206396350860758,0.7648544769724989
