beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h,Hiding_init,metric1,metric2,r1,r2,reopen
22.903455966585444,0.20106870988380426,0.7948465825559157,0.04006943872056419,0.04973003070819731,0.1796663927381423,0.498524160413141,0.04951512667851308,0.1379284979252134,0.06735291198150836,0.9600000000000002,4.829013239031021e-13,0.0,0.03333333333333333,0.8297465329225514,0.019119528461535234,0.06537836985917825,0.9964430121357807,0.9812564243505703,2021-06-10
