beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,h,eta,c1,metric1,metric2,metric3,r1,r2,r3
85.7245306326718,0.2,0.1341041959826424,0.04,0.04,0.04,0.3391806319054213,0.02397713615900393,0.13607636000270656,0.5750798642165469,0.05,0.9900000000000002,0.29761933436447885,0.18506287130048737,0.5177573392679443,0.836866514589096,0.9757681121244108,0.9963457652590427
