beta,betaEI,gamma,eta,theta,Geo,c1,RMSE,R2
64.18936785541605,0.3508530502980916,0.10791773746945835,0.02929040374387483,1.0,0.98,0.9800000000000001,50.0372631576439,0.999471581873623
