series,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15
S,8006.972558572656,8005.7733103619385,8004.622204512914,8003.373524378041,8001.965116840836,8000.358717109876,7998.520861786279,7996.416505546954,7994.006575717527,7991.246703585231,7988.08625706765,7984.467391079652,7980.324017053357,7975.580650418881,7970.151112106929,7963.937064888461,7956.826366371117,7948.691220580319,7939.38611030112,7928.745493255011,7916.581247135488,7902.6798519644335,7886.799303691926,7868.665761110452,7847.9699398149005,7824.363283117945,7797.4539617280725,7766.802783012511,7731.919128368979,7692.257085293001,7647.212000801315,7596.117756358106,7538.245152147893,7472.801890111637,7398.934758390999,7315.734739596653,7222.245882350789,7117.478874923898,7000.430319383366,6870.108693963968,6725.567871014509,6565.948781060991,6390.529330212096,6198.781943484826,5990.437094793479,5765.549907791938,5524.56544455162,5268.376799363489,4998.368838148958,4716.439714117211,4424.992536895534,4126.8911240959615,3825.376805322035,3523.94766393913,3226.206881591662,2935.692093856331,2655.7017310723772,2389.136114757809,2138.369921536283,1905.1685201346302,1690.6544118031647,1495.3229186135732,1319.0998954812055,1161.429824297033,1021.3807906600073
E,0.0,1.1992482107180322,1.7507299543834476,2.124045112064953,2.4704300932375323,2.841614777578891,3.2586627123868217,3.733687595518736,4.276773627186112,4.898258945888512,5.609575990525629,6.42365398326061,7.355201017924868,8.420967143438775,9.64002188367198,11.034058160303875,12.627727597495841,14.4490095895455,16.5296150739715,18.905424583094934,21.616958411069632,24.709874376589436,28.23548546080253,32.25128531187494,36.82146395148878,42.01738867269976,47.91801572622211,54.610186578672234,62.18874793286875,70.75641704241224,80.42329301289183,91.30589094965539,103.52554968503998,117.20603687877721,132.4701501600255,149.4350938743599,168.20640418304367,188.87020951841288,211.48366029973818,236.06345556926675,262.5725507340918,290.90536532056484,320.8721335091768,352.1834534818587,384.43657543227573,417.1054747176797,449.5372005991569,480.9572454877093,510.4865839583852,537.1724160109394,560.0333852271475,578.1181054131457,590.5733714804992,596.7158271231546,596.0986959090455,588.5641356898535,574.2724306288807,553.7018316290084,527.6171090360301,497.009955919668,463.01908629129946,426.84103633524137,389.64354129998827,352.49184183416656,316.29495455410904
I,5.0,4.8,5.207624105359016,5.874684118336379,6.701719309635401,7.668865583868751,8.782918349303447,10.06093297152472,11.525339450423099,13.20271268599923,15.123733651503517,17.32357230070619,19.842456400308247,22.72635865325835,26.027787878847406,29.8066873055295,34.13144889346026,39.08005473646977,44.741357341783726,51.21651058509813,58.62056245324167,67.08421916064682,76.75578758251567,87.80329880961631,100.41680951316913,114.81086910838675,131.22712868040117,149.93705139629617,171.24466262978044,195.4892500910236,223.04788860858878,254.33761957069115,289.8170602626912,329.9871526947035,375.39068502630397,426.61013270526456,484.2632743342339,548.9959454523864,621.4712123934974,702.3541940476266,792.291754070355,891.8863592745867,1001.6635875638856,1122.0331108159185,1253.243513124211,1395.3320603153804,1548.071515261605,1710.9172549507193,1882.9591874965452,2062.884111975876,2248.9549555023104,2439.013449895792,2630.511964606533,2820.5781717625214,3006.112958453598,3183.9177880699767,3350.8431443921045,3503.945633930861,3640.6387243881304,3758.82172993062,3856.9738386932295,3934.20442829115,3990.256769327125,4025.468269204034,4040.6954593529563
R,0.0,0.2,0.392,0.6003049642143606,0.8352923289478158,1.1033611013332318,1.4101157246879819,1.7614324586601198,2.1638697775211084,2.6248833555380324,3.1529918629780016,3.757941209038142,4.450884101066389,5.244582357078719,6.153636703209053,7.19474821836295,8.38701571058413,9.752273666322541,11.315475855781331,13.10513014945268,15.153790572856606,17.498613070986273,20.181981837412145,23.25221334071277,26.764345293097424,30.78101767362419,35.37345243795966,40.62253758517571,46.620019641027554,53.46980614621877,61.28937614985972,70.21129169420327,80.38479647703092,91.97747888753857,105.17696499532671,120.19259239637887,137.25699770458945,156.62752867795882,178.58736649605427,203.44621499179416,231.54038275369922,263.2320529165134,298.90750728749686,338.9740507900523,383.855375222689,433.98511574765746,489.79839816027265,551.7212587707369,620.1579489687656,695.4763164686274,777.9916809476624,867.9498791677548,965.5104171635865,1070.7308957478479,1183.5540226183487,1303.7985409564926,1431.1552524792917,1565.1889782549758,1705.3468036122104,1850.9723525877355,2001.3252217849604,2155.6041753326895,2312.9723524643355,2472.5826232374206,2633.601354005582
G,5.0,5.0,5.599624105359016,6.47498908255074,7.537011638583217,8.772226685201984,10.193034073991429,11.82236543018484,13.689209227944207,15.827596041537264,18.27672551448152,21.081513509744333,24.293340501374637,27.97094101033707,32.18142458205646,37.00143552389245,42.51846460404438,48.8323284027923,56.05683319756505,64.3216407345508,73.77435302609827,84.58283223163309,96.9377694199278,111.05551215032906,127.18115480626653,145.59188678201093,166.60058111836082,190.55958898147188,217.864682270808,248.95905623724238,284.3372647584485,324.5489112648944,370.2018567397221,421.9646315822421,480.5676500216307,546.8027251016434,621.5202720388234,705.6234741303451,800.0585788895515,905.8004090394206,1023.832136824054,1155.1184121910999,1300.5710948513822,1461.0071616059706,1637.0988883469,1829.3171760630378,2037.8699134218778,2262.638513721456,2503.117136465311,2758.3604284445037,3026.9466364499735,3306.9633290635475,3596.0223817701203,3891.30906751037,4189.666981071947,4487.71632902647,4781.998396871397,5069.134612185837,5345.985528000341,5609.794082518356,5858.29906047819,6089.808603623839,6303.22912179146,6498.050892441454,6674.296813358537
