series,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31
G_high,5.0,7.302914694610225,9.803905898528443,12.568797524366243,15.607569715589154,18.94260537823056,22.629012456764155,27.067141900430958,31.698544629310064,36.98843758943105,42.634208495960635,48.837444091756254,56.47277968581005,65.21925107194548,74.73841815784478,85.30526922360373,98.89563512719414,112.94990714844607,128.63258608052516,144.39693174509455,162.3832438021319,183.64572653867367,207.2311370039395,233.31757210596163,262.0793605379342,293.68262842861236,329.35949463939187,369.13323369251805,412.8259663287053,460.6555265976539,512.8167126496924,569.5414266619741,634.7798039097872,705.0754617084147,767.4434738435589,842.8529548614068,912.7005549876499,997.6746756809057,1090.8511856668479,1176.803240776721,1281.3019534979185,1384.3288755155083,1505.4288091682984,1609.6027263192689,1697.3194076202833,1827.7082168916124,1965.8472123505753,2098.744271782874,2232.883679310204,2376.333847114633,2503.4233118802476,2665.4369973552257,2808.016755739441,2980.626616495907,3175.4011589088955,3330.0652099245253,3484.692723907699,3712.6165218413435,3879.412364168608,4068.9254778499076,4344.377722447954,4551.0666881885645,4810.900920295951,5091.93660074599,5329.9110107326715,5547.626362760632,5813.221616994699,6095.557681057474,6455.61760620604,6822.907605394234,7196.453706711991,7575.259688401505,7958.319433207021,8344.628631881009,8711.516142503973,9055.879748894451,9457.637777440515,9849.108986915946,10166.390702841896,10478.86432792354,10829.838523343018,11135.756870592062,11383.592357990645,11701.500472222247,12009.33335004274,12303.81778337749,12586.09507622235,12857.208690538459,13167.83475434727,13492.672323369603,13808.676049194662,14116.598966874804,14417.148768861052,14679.423364386483,14869.187820905136,15049.917538726564,15222.531862524893,15387.865534802562,15546.679020063733,15815.629093570169,15960.416433922082,16035.707458886342,16129.822095938662,16331.080255189354,16588.540652128133,16940.0813618017,17377.020682056056,17818.700809802915,18035.795155195472,18478.4144813784,18899.134223433903,19378.49400720861,19892.656042038543,20563.689974494362,21036.210262897923,22039.773688091165,22969.8070149306,24057.48263193032,25205.38261945342,26259.145934653374,27222.013213579437,28098.546878551,29010.23487302239,30190.640898417878,31149.899332105477,31995.583292551022,32668.83453431279,33569.33829338424,34299.69056700103,34940.318033580705,35502.541939875206,36617.26724970889,37297.929145207345,38367.329102907315,39277.65087103946,39868.82909634303,40425.17441478158,41523.49306844801,42956.595012548045,43587.88790892748,44599.25678241222,45091.586092676,45414.03197321256,46196.24271760174,46852.959068318494,47662.73518474559,48096.62952749894,48903.52091657544,49762.5551481953,50467.509176819636,51230.4547956432,51960.39552721057,52685.82476717421,53298.98104508781,53869.65849979581,54456.664959692236,55594.470367932794,56373.30786523355,56907.81452411692,57750.78444212867,58356.59015140013,58791.36101292913,59895.92530927016,60452.44493400417,61215.34344881006,63161.5133920571,65465.654134774086,67393.64438357778,67580.03724334041,69467.54020945841,70851.04648020638,72755.72596338621,74655.90308085138,76549.01744428408,78024.33613615698
G_low,5.0,5.905890008593846,6.902856747787231,8.000191637818112,9.207906727343945,10.525651588566753,11.961278907890886,13.531873470624308,15.27038807666005,17.192340685564126,19.305411348009557,21.628512475483507,24.18240874220516,26.98989448274378,30.006385684444844,33.09653096262151,36.565549271080876,40.53515087538451,44.88711738600784,49.400542291337075,54.40660275607109,60.02042230276064,66.1647962194478,72.88884725043246,80.24604523275603,88.29455224212539,97.09758729311295,106.72381005381166,117.24772259243493,128.75008763670473,141.3183611841239,155.04713654018235,170.0385959705026,186.4029651214361,204.25896418348958,223.73424843850984,244.65017892833583,266.90786427008817,292.03651677959994,318.8262939537318,348.3296499298535,379.60691184718513,413.9909431307162,451.3216439497218,489.96474352734253,530.6702776302349,577.230775591213,624.1217402358019,671.5039842369456,716.3342323454016,760.884619437816,807.5848828990356,856.4772048998353,922.3081329577708,995.1437896512557,1074.943153741481,1161.0766795095715,1241.9702761435767,1291.6605383369326,1338.1988043830856,1376.202343788711,1404.4694557366845,1504.6822393945115,1559.5823105806644,1618.7964170920893,1674.4307419685244,1698.4400163918745,1721.6756098549695,1744.155008307524,1765.8961279626817,1774.209206240952,1778.2177170896578,1800.1391633699614,1832.123020944585,1862.9637428357823,1881.8689988437397,1898.9580052137228,1915.4557893745405,1931.3801809717213,1946.7487375625572,1982.6444752188129,2047.2277067049906,2069.2133563480274,2091.5309653924555,2110.086352232336,2125.8951742726995,2139.6927466510165,2152.0247976633796,2163.308319625388,2173.873370515173,2183.9927096029073,2250.3187962363018,2373.5514707336924,2472.159261413204,2579.5338293682958,2708.4056734061,2863.187990561908,3047.5586112124006,3213.762185679997,3373.628163574235,3523.029364376705,3690.6711872464975,3878.516550719697,4117.961550029431,4311.489801213486,4513.828587693048,4812.26417750026,5146.599581587724,5518.749457947186,5920.28785182263,6334.251093707328,6781.241147058531,7404.330597879959,7974.163811497743,8497.902292370205,9220.04486485642,9895.980442476322,10494.06081831032,11184.293212713825,11580.631491430786,12213.139056127895,12715.756669305227,13093.316151850793,13715.969622637858,14434.630816819441,15043.136716705772,15464.657160305353,15889.710608930438,16446.420692726726,17121.999820133173,17930.333052831513,18480.767513365678,18828.60109554986,19292.372161886997,19961.441454610267,20633.52070122762,21327.302778994755,21726.958355537612,22036.408921273116,22367.80265864758,22599.832833008964,22783.579724583593,22952.981031843043,23236.914412886785,23544.311488185656,23576.698968569093,23605.050375486586,23897.36815954437,23984.200489970688,24551.199593846777,24666.057939354723,24673.912129528428,24680.781527189996,24686.789446624283,24692.043799415856,24696.63900922888,25074.70408678437,25549.27694671122,26007.877877484323,26433.185640694846,26874.45311912701,27281.54286413546,27670.861175379887,28042.366341789224,28396.14664341702,28732.403569126145,28844.630239656668,28846.282310834406,28847.715879624568,28848.95983310253,28850.03924229285,28850.97586554659,28851.78858569896,28852.493789673663,28853.105698077277
D_high,0.01,0.01,0.04864908862824573,0.10653586153623526,0.17785196858487234,0.25858553391355626,0.3587871830867384,0.4595042730272183,0.574569780725866,0.6901979521121472,0.8151588135383985,0.9501897573767843,1.096092225082409,1.2537328646481904,1.4245835716144897,1.6096795999663223,1.8552124212987586,2.1638643333208285,2.426053857048096,2.7111088336790647,3.0209465623119662,3.357631109179418,3.723381971841357,4.120582773750319,4.585729543455622,5.122211704101047,5.610546678421568,6.137067115230232,6.704639641123,7.328836967632168,8.043814354980082,8.816700479670926,9.616453749408333,10.480017355014864,11.435011801015122,12.57282776438659,13.701049531418523,14.91476379745733,16.219125632747726,17.664628760033942,19.188987197465934,20.72892038621711,22.508876655992836,24.56854754865907,26.994090819378904,29.32449792966937,31.718120057691493,34.24811647325677,37.05882374191097,40.048541202004145,43.171349969906544,46.42528410218235,49.80800722256342,53.29981616495459,56.94879807669179,60.700604739754596,64.56873692522612,68.54944539356767,72.63878420237378,77.40388259422379,83.17332622198958,89.18046603733134,93.5519620738487,99.62928306194216,105.31158555642544,111.16543049995131,115.99171634000126,121.51174915984042,129.070505603722,137.00003116487738,144.60644453497986,153.41699549988815,157.76083152220116,165.34716277753103,173.356918181556,182.56375308798627,191.9890112273839,201.61159705805971,211.46031815901387,221.48839712344028,231.34955985806158,243.65082123686133,257.6289099842558,260.88312495213535,264.519396950384,269.02096512173074,274.7318854201177,280.0704384498092,287.39149310286075,293.39594000882636,299.6574881480157,308.6434577785449,312.5640707903488,316.2168220371552,319.6355597119303,322.8508723749215,327.7033988790272,334.7971074001346,342.04857730260176,347.55891620403736,351.92630760679174,356.81627162669207,362.77141860836645,366.11695569576233,372.94828790808185,377.84176619456207,382.02697520948607,387.25097929833584,392.43685989975904,397.5884304971768,403.5400646023644,409.5412138999431,415.46175541671477,421.3150469535034,427.1140704202674,431.8347726753499,436.0383264135762,440.79894671316333,445.239156282429,453.7167592478512,459.68692516425216,465.63862796680854,471.5763430656252,478.6386363033015,487.7802062360761,494.5740904763786,502.0520272605157,512.6852777467465,525.5637090604761,541.1636787561173,552.4965941766543,560.8488296625228,576.8752842974923,592.0155314988887,605.0622742749067,618.9736696890818,636.4237141066541,655.7692955489683,669.0723365403063,681.7778331178588,692.596100387724,703.8523269619084,715.7982048045684,730.3988829594873,750.3003883234234,770.9356181414976,788.7537104237917,805.6176624041195,821.5042584999844,835.8781896476764,848.6997577471733,856.9177960007513,864.4407913071376,885.8584171753724,896.7047694737232,907.0245721137245,927.8712429644484,938.826581732442,956.4958882607934,972.061442418753,1000.676184681956,1020.5517563108149,1047.9248898208689,1069.9470473709534,1092.009185251605,1114.1011813474977,1138.0603372517558,1164.218296203266,1188.6147136298437,1218.0935650207648,1247.3510167258587,1276.7629404409302,1309.666506095216,1343.6324175035531,1367.8908068274902
D_low,0.01,0.01,0.012,0.016110528400784835,0.02245151715323164,0.03117890632197124,0.042523226250566606,0.05669027475669569,0.07386623580443835,0.09350348104438883,0.1172745428424849,0.14437588213840624,0.17288959793733114,0.20893444146491258,0.2459976088669878,0.2854649150318632,0.335279224083693,0.3915058457893165,0.4548538885785416,0.526117545552671,0.6061850140398736,0.6960482894810807,0.7837771681587686,0.8961046950219442,1.024706234828009,1.16953343314671,1.3325384016029207,1.4931559909464545,1.6664189303897452,1.8581888235510728,2.0703879192111625,2.305126020166191,2.5662425787906926,2.8640696676707122,3.1688190798338973,3.5191240511927857,3.8834662246121088,4.281254575790807,4.717552742082814,5.195960698984772,5.720389380950537,6.295082494874328,6.928945048541492,7.626038044054532,8.444268883673484,9.371420104590356,10.380734793239197,11.505296502240578,12.582768374477594,13.737708842127311,14.98514277210115,16.33092720208265,17.881230153737015,19.591194490478383,21.43611183308081,23.42235290972998,25.55600653476972,27.84280301614939,30.288038610608552,32.88372245538326,35.79037994716023,38.93379299146944,42.30961262139772,45.92837744673418,49.800155531634424,53.93440359495397,58.32522455187129,63.02421837818462,67.99435385413622,73.0880199300212,78.00751887383363,82.83737651777932,87.78067264604304,91.764786742903,95.78169639076356,98.02504460371011,103.44693890362963,107.96724293844089,112.05413620088439,116.14405788997183,121.19826269588195,126.48681715599528,130.64319694555,136.48015796871647,140.19680500984313,143.63307232500568,149.65133205273992,151.5057800352467,153.54431031372943,154.80476432926477,155.90251066520142,156.89676351046805,157.83826428769063,158.89374047536197,159.5355064874167,160.29507535032013,162.6772587058926,164.06872422645705,165.56277810813438,167.1770480572873,168.9312163999171,170.84736223983626,172.95030885444183,175.26796779205705,177.83166577087704,178.58789459529402,178.92324140128306,179.55090197775488,184.21190332226448,190.01275849361463,196.40342003682227,201.405909243872,208.8009618605319,217.28273475458212,224.65193451702916,230.00886013991024,235.0628294998976,239.70562971350245,248.88330297374665,259.440925974504,267.20090321179026,273.42487760109174,280.66469014563273,288.32653738546577,295.98403020134987,306.5532520020424,317.8311056917721,327.49985756998626,337.6763053330306,348.3179735968301,359.38071563088704,370.81995418969103,382.59168479800564,393.06716784174375,405.0237784240704,413.15731776449996,420.8291608580808,428.7853495805033,437.0320821475773,443.97466537553356,456.85364796200975,465.7328964092346,472.9913870019705,487.74532858935834,498.70023085844883,505.2484653666118,513.6753519531464,524.5521609185284,532.9353102338887,541.3562467580341,549.9749313713996,562.0163870422741,572.3916790055954,581.3323729885949,591.5157807835533,600.4374940201848,610.0611094151534,621.2885984075068,632.4099719168074,644.0157712677187,648.7578404760816,656.8517573075801,660.105176696819,663.254976917814,663.7153250959186,666.9305428389055,667.2885442393844,673.7010565644466,680.3890544168162,687.0062919580138,691.916523452967,694.5917593064287,697.1319522287286,698.5788520154157,699.277058089402
G_high_100,5.0,7.798984332121194,11.040133756907494,14.789527649321982,19.121839127996534,24.121019020090152,29.880879992252787,36.505513349707336,44.10945311277979,52.817483255183326,62.76396632988481,74.09155805898544,86.9491669448773,101.48902580967312,117.86276934041061,136.21646397329135,156.68461787557797,179.38330975673392,204.40271019826864,231.79941485154225,261.5891438311427,293.7404584302418,328.1701761572003,364.7411053218897,403.2625622324229,443.4938885553246,485.15088540046725,535.7920158055297,601.0211108952542,671.5001551028832,747.132817988907,827.7269092347339,912.9942315063738,1002.5549970740717,1095.9466573866068,1192.6365875363158,1292.0377312928588,1393.5260941399733,1496.4588941979632,1600.192239984407,1704.0973733151477,1807.5747556569816,1910.0655441825454,2011.0602622487766,2122.078533030505,2266.2300786801106,2411.861664142094,2558.2314626803786,2704.6160698472268,2850.3236173080654,2994.7047041244127,3137.160970308754,3341.521515212038,3634.7269187235142,3944.0766235719198,4269.127523759174,4609.271386006486,4963.741308050579,5331.622493516106,5711.866890058924,6103.311045007073,6504.696393925993,6914.69112081062,7331.912714982835,7754.950393603568,8182.386649295963,8612.81730605342,9044.869608861662,9477.218019742624,9908.597533911934,10337.814456038013,10763.754682887498,11185.389622456176,11601.779940860271,12012.07736835415,12415.524817501026,12811.455072968962,13199.288307009707,13578.528660593312,13948.760110255003,14309.641817350284,14660.90313152122,15002.338395205717,15344.92228480477,15654.443991293843,15935.109317524877,16190.522463639654,16423.784793317314,16637.57504524588,16834.215057827772,17015.724037049553,17183.86366298573,17340.175800456378,17486.01419008492,17622.571205387052,17750.900541349987,17871.936530932617,17986.510654602087,18095.365704922006,18199.167986502354,18298.517866343976,18393.958937094947,18498.35634988318,18656.88177984956,18811.837328114587,18963.692665164814,19112.892594435518,19259.860730286273,19405.00290226754,19917.078561367867,20712.61795625163,21508.214196256482,22552.44421425837,23650.38435863672,24679.08170537491,25639.707023100586,26534.446709831893,27366.155755584296,28138.095813031036,28853.741659424006,29967.929005979815,31024.12323316391,32018.180198961756,32949.33980738534,33817.922012549876,34625.11171550314,35372.76380003832,36063.23193695195,36759.98135422903,38000.79087874427,39348.00995831199,40655.991530778345,41919.46591324534,43134.25837376269,44297.23306667969,45406.213465869514,46459.88773463664,47457.70620466047,48437.24736220474,49586.768282303085,50620.06634062968,51544.946495301956,52369.742944832775,53102.94902195281,53752.9443183234,54517.377906081914,55687.71015995022,56783.61349036326,57806.747903464006,58759.36740183206,59644.17547733383,60464.199521837836,61222.68382564293,61923.000093694085,62568.573968733755,63162.82583097006,63709.12408095167,64210.749154760604,64670.86662921904,65092.50792079688,65478.55724494109,66574.11839786272,67784.38626129195,68935.23325120093,70027.0930107355,71060.83971101634,72037.71052723828,72959.23516779159,74573.87266150578,76218.00293069301,77900.11789850809,80039.53398428787,82154.53931300098,84242.49774774256,86301.17146014818
G_low_100,5.0,5.809500537477279,6.685075023435271,7.632061071441605,8.656218055668887,9.76375883998887,10.961383622325595,12.256315988028739,13.656341261254205,15.169847236360312,16.805867361734805,18.5741264357968,20.485088858648798,22.550009462407353,24.780986917977163,27.191019685251483,29.79406443666391,32.60509683987224,35.64017453327169,38.91650206713084,42.45249751253159,46.26786035910586,50.38364022998746,54.82230583773183,59.607813487659364,64.76567430484585,70.3230192178358,76.30866057653748,82.75314911465908,89.68882479012525,97.14985985264337,105.17229229940605,113.79404769236055,123.05494712933134,132.99669899368996,143.66287196179547,155.0988466340871,167.35174308588267,180.47032162019732,194.50485406071385,209.5069630623003,225.52942715286665,242.62594956654314,260.85088939479994,280.2589541767264,300.90485377536476,322.8429162412342,346.12666733760955,370.80837647753543,396.9385729742405,424.5655377001831,453.7347764427803,484.48848238725816,516.8649961942033,550.8982730140999,586.6173664371562,624.0459397626377,663.2018150450942,704.0965701052918,746.7351930672157,791.11580300329,837.2294439612975,885.059958050631,904.1608563009127,914.6791404084681,924.6277916160954,934.0272318509851,942.8985464530381,951.2632459133105,959.1430554821126,966.5597313837632,973.534902087443,980.0899328917714,986.2458119688015,992.0230559663617,997.4416332727296,1002.5209030927708,1007.2795685597197,1011.735642203141,1015.9064222041083,1019.8084779874537,1023.457643823419,1026.8690192335396,1030.3066811522992,1033.4742372905766,1036.4691275283901,1039.3739872959914,1042.2635065099316,1045.2101837005664,1048.2897011618838,1051.5865704335013,1055.2007259969007,1059.2558823042543,1063.9107393521183,1069.3745745202948,1075.9294778267479,1083.9626093464346,1094.0135906783717,1106.8448014837672,1123.546389358111,1145.6938168504864,1175.5844300910635,1216.591218540472,1273.6856894026312,1354.1927021408635,1468.8337063217994,1595.1859549153692,1696.324204307035,1854.9024117773752,2103.2659285818663,2487.816182726882,3051.069438679787,3434.3703296370404,3998.1604711865407,4816.506315834362,5975.152313578904,7554.073416888891,9597.798351884405,10211.69525459268,10563.006607864143,10954.012837114555,11388.937890005032,11557.093674151009,11694.574389709867,11842.505894877055,12002.048038634817,12174.479158721486,12361.20507576801,12563.767417035348,12783.850753812701,13023.287903444894,13284.062602759715,13568.308612361781,13875.834446021763,14206.234331288362,14559.744907485945,14936.347728335271,15335.744793270833,15757.340783711234,16200.233546146892,16663.213994132453,17144.776095853056,17643.13701361886,18156.266823013284,18570.761480778743,18853.529658175532,19155.14862359919,19477.11708257012,19821.01705131503,20188.51012526735,20581.33145226519,21001.281044591196,21387.044507944916,21389.010786750645,21390.682093246538,21392.10265846016,21393.310086373185,21394.33634534187,21395.20861161494,21395.94998689752,21396.58010868495,21397.115669330167,21397.570857448667,21397.957733249343,21398.286547659165,21398.566013642223,21398.803536862677,21399.00541177524,21399.176988318806,21399.32281361581,21399.446752421773,21399.55208950939,21399.641616695033,21399.71770681006,21399.782376574538
D_high_100,0.01,0.01,0.14765448252215965,0.34816498025784476,0.5855781021822144,0.8517282473382566,1.1449873125004646,1.4661913824065578,1.8171675307855342,2.2002020338733126,2.61784872317269,3.0728593531432473,3.5681566728688625,4.106821166647354,4.692080624943765,5.327298285100502,6.158324225162312,7.1766150739459444,8.321075226427785,9.601257292704757,11.025844155681343,12.602203713856008,14.33591620456187,16.230302102567148,18.28598519272787,20.500529158709053,22.868185604040246,25.37978604349039,28.022800122227704,30.78156815781001,33.637699933216695,36.57061587413854,39.558193685018,42.577475036813794,45.605383950008104,48.6194110466501,51.5982249223509,54.522182004035734,58.13259324184719,62.594749469193225,67.14070512163762,71.74734165696657,76.39140606215878,81.04995002151558,85.70072589416208,90.32252978576894,94.89548588508879,99.40126977984984,103.82327148884785,108.14670135493154,112.35864371654723,116.44806444721513,120.40577909204454,124.22438852688043,127.89818891409247,131.42306232162056,134.7963537919038,138.0167399656229,141.08409363910081,143.99934790775492,146.76436285308864,149.38179708885133,151.8549859061208,154.18782725340787,156.38467635763976,158.45024943264866,160.3895366287883,162.20772414428217,163.91012523892445,165.5021197566665,166.98910166847898,168.37643408416875,169.66941114561436,175.5459144648927,186.75427241333594,198.39824604011997,210.46676954782026,222.94622995050486,235.8205419166361,249.07125803685565,262.6777122183538,276.6171930622476,290.8651433709385,293.61189187153695,298.0212059315631,302.9731637677387,307.951003078318,312.730453961694,317.22739980992924,327.3733853615939,342.46397956848494,355.9637729737268,368.05626753987684,378.9122093939986,388.68479235344665,397.50903736261847,405.5029153584023,412.76909234197666,419.39679332518386,425.46357137451287,431.03690214833506,436.175585095907,440.93095873461925,445.34794757908026,449.46596109553155,453.3196646239473,456.9396404840035,460.352955354612,463.58364789009147,466.653148575659,469.580642087797,472.3833809183646,475.07695773080735,477.67554282021524,480.1920921223091,482.63853043682616,485.02591387759014,487.3645750167367,489.66425373863507,491.93421644688533,494.9494607579792,503.14908877805146,518.2341610566585,536.7735859238496,554.195025973328,570.4336467449106,585.4583598798889,599.2667838300907,611.8800229123914,623.3376159841212,633.6928877419363,643.0088376525923,651.354625991601,658.8026620886228,671.6837725163915,695.0476534617376,717.6308659971899,739.2990360149279,759.947437928561,779.5000732573227,797.9077124739016,815.1452210078658,831.2084625473408,846.1110280447961,859.8809867770185,872.5578036554916,884.1895194729183,894.830250507596,904.5380318543924,913.3730048494401,921.3959321682421,928.6670134354796,935.2449682332831,941.186351042224,946.5450628539573,951.3720260976596,967.4866096491221,995.8871596092797,1024.8689277861788,1054.4204776241736,1084.5279964156452,1115.1755566757818,1146.3453681360584,1178.0180184113256,1210.1727009778235,1242.787429580131,1275.83923857638,1312.6924569123441,1356.5958821343268,1401.1797241335257,1446.3516564202373,1492.0186999144144,1538.0882391389346,1584.4689662490134,1631.0717382382154
D_low_100,0.01,0.01,0.012,0.015998197082239058,0.022029010548627645,0.030162938116570063,0.04050704602776958,0.053206082237241395,0.06844421122325119,0.08644737753179735,0.10748631295833641,0.12760864563628294,0.14814365623548426,0.1708008178496458,0.1957974068496089,0.22337329962765243,0.2537929977142358,0.2873479637054662,0.32435923638101616,0.3651803197299313,0.41020035412303885,0.45984758500404854,0.5145931483647825,0.5749551944445543,0.6415033722600962,0.7148636980321601,0.7957238304176432,0.8848387746555764,0.9830370361954455,1.0912272419525657,1.2104052438441042,1.3416617144822311,1.486190238585733,1.6452958955340033,1.8204043182136045,2.0130712005579943,2.224992210597878,2.4580132470587746,2.714140955209919,2.9955533914646058,3.3046106959017894,3.6438655972733196,4.016073536187818,4.424202149244985,4.871439810444124,5.361202877083751,5.897141236927288,6.483141703480154,7.123328759244987,7.82206210586859,8.583930448879833,9.413740927542243,10.316503601967922,11.297410435060891,12.361808260996877,13.515165319213198,14.763031056655683,16.110989063069685,17.564603203966755,19.129357250311987,20.81058856654085,22.613416699447377,24.542667996783976,26.602797660366377,28.797810886584266,31.131184949463886,33.60579422082385,36.2238401842921,38.986788474922655,41.8953148592666,44.949261863679745,48.147607469487,51.4884469364025,54.96898840918105,58.585562528938524,62.33364583336795,66.20789731205649,70.20220710478756,74.3097560088379,78.52308420787769,82.83416745703511,87.23449885779601,91.71517432988722,97.40640227444091,97.42417181506782,97.44150320579291,97.45766868554027,97.47264240098428,97.48666695886708,97.50007379493773,97.51321817327094,97.52646567885937,97.54020265025085,97.55485978529023,97.57094642528314,97.58909773902398,97.61014072398584,97.63518916185009,97.66578373526674,97.70410307112776,97.75328701011559,97.81793898396212,97.90491681590005,98.02459192112242,98.19287452173076,98.43449701042518,98.7883635029771,99.31626722677123,100.11698857985769,101.34863230765205,103.26253138990472,106.25051548040157,110.9000978223935,118.03381185274674,128.68002410661038,143.90831292524672,164.5164955251341,188.50509962729896,197.5744142403942,204.71299006780643,214.2509363603804,226.49060226709045,241.54255301610561,259.2992265900055,275.372457364942,279.6660656038047,284.4802589400829,289.9006393830697,296.0254677484995,302.96683833610274,310.5041559265008,317.1908932698236,324.39503887428157,332.159075452377,340.5251008125599,349.53408178496653,359.22509347460016,369.63016970400946,380.7733723553407,392.6702100295514,405.3274178486478,418.74307940934284,432.90704801782255,447.80160904901174,463.4023184733438,473.53388613262314,480.19246027786437,487.4879322027805,495.49230317964935,504.2842569837796,513.9492549527673,524.5794520079629,536.2733834642769,542.5881580428476,547.0267338324193,549.6177524014407,550.8153567080632,551.8808379806582,552.8280188898199,553.6694355489504,554.4164227065046,555.079201401924,555.6669665722779,556.1879727477616,556.6496165041193,557.0585147646385,557.42057837918,557.7410806672773,558.0247208097642,558.2756821201962,558.4976853334437,558.6940371226594,558.8676741043768,559.0212026205486,559.1569346006032
