series,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22
S,6981.082856679461,6978.377632696182,6975.1692348707165,6971.364827768454,6966.854755426106,6961.509618960757,6955.176897711768,6947.677064047575,6938.799146184904,6928.295703256469,6915.877195063784,6901.2057589826845,6883.888452917993,6863.470091769115,6839.425902475262,6811.154357165614,6777.970723230296,6739.102099921412,6693.684996092136,6640.766837348002,6579.313153137305,6508.2225420996,6426.351771477649,6332.553415961973,6225.728120229506,6104.892680014991,5969.263480963019,5818.352284560499,5652.067955966378,5470.8138479023555,5275.566958454765,5067.922842727024,4850.090938068486,4624.829530428552,4395.318189919306,4164.976838737604,3937.2519357410024,3715.3981273239647,3502.285345710215,3300.2559341896103,3111.045613507876,2935.7694131614626,2774.9627711610733,2628.6613492861165,2496.501341727199,2377.824202419353,2271.774038500733,2177.3807266712734
I,7.0,8.305223983278532,9.85257701208856,11.686468711933118,13.859247311894865,16.43253431486517,19.478748700881024,23.082832624897996,27.344183962589195,32.37879009850647,38.32154027149073,45.32866829829209,53.580240703325465,63.28255371153788,74.67023226308402,88.00773112011481,103.58981883140976,121.74047837401116,142.8094865284849,167.16574796692277,195.18628258423553,227.23963710509267,263.66248030602486,304.7283397604962,350.60796754086317,401.32181424720517,456.6866504497366,516.2605167623087,579.2927420039686,644.6883016671967,710.9975307813484,776.4421403528199,838.9856169407934,896.4499011925691,946.6712614633018,987.6783603523428,1017.8675912784763,1036.1478814398188,1042.0310867656046,1035.6542809330886,1017.7337454282051,989.4631966889779,952.3771993515714,908.2031813562138,858.7225526438885,805.6551814229571,750.5743090569858,694.8527590750483
R,0.0,1.4000000000000001,3.0610447966557066,5.031560199073419,7.368853941460042,10.140703403839016,13.42721026681205,17.322960006988254,21.939526531967854,27.40836332448569,33.88412134418699,41.54842939848513,50.61416305814355,61.33021119880865,73.98672194111623,88.92076839373303,106.522314617756,127.24027838403795,151.58837405884017,180.15027136453716,213.5834209579217,252.6206774747688,298.0686048957873,350.8011009569923,411.74676890909154,481.86836241726417,562.1327252667052,653.4700553566524,756.7221587091142,872.580707109908,1001.5183674433473,1143.717873599617,1299.006301670181,1466.8034250583398,1646.0934052968537,1835.4276575895142,2032.9633296599827,2236.5368479156778,2443.7664242036417,2652.1726415567628,2859.3034977433804,3062.850246829021,3260.742886166817,3451.218326037131,3632.858962308374,3804.6034728371515,3965.734509121743,4115.849370933141
G,7.0,9.705223983278533,12.913621808744265,16.718028911006535,21.228101253354904,26.57323771870418,32.905958967693074,40.40579263188625,49.28371049455705,59.78715342299216,72.20566161567771,86.87709769677721,104.194403761469,124.61276491034651,148.65695420420025,176.92849951384784,210.11213344916575,248.9807567580491,294.39786058732506,347.31601933145987,408.7697035421572,479.86031457986144,561.7310852018121,655.5294407174885,762.3547364499547,883.1901766644693,1018.8193757164418,1169.7305721189612,1336.0149007130826,1517.2690087771045,1712.5158982246955,1920.1600139524369,2137.991918610974,2363.2533262509087,2592.7646667601553,2823.106017941857,3050.830920938459,3272.6847293554965,3485.797510969246,3687.826922489851,3877.037243171585,4052.3134435179986,4213.120085518388,4359.421507393345,4491.581514952262,4610.258654260108,4716.308818178729,4810.702130008189
