beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
1.4046354311549671,0.22169555979629796,0.7070164525853084,0.04,0.1761117747196123,0.04,0.019276253800865333,0.0019170044266426836,0.12480536397253396,0.44398243743507837,0.05656174315230355,0.7263514178348569,0.8400000000000001,0.0011663737762416168,0.006596552224678122,0.009747352083203603,0.9982401856181395,0.9649473235455448,2021-03-20
