series,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15
S,20803.348669346335,20791.888686614904,20781.461807384923,20766.81010804232,20745.673141004136,20715.957394389512,20675.63630814629,20623.00247428527,20556.8942293909,20476.781322437615,20382.71464179444,20275.20324694791,20155.077717049186,20023.370995150104,19881.225897010398,19729.82782578619,19570.357878228013,19403.96135185265,19231.727496473242,19054.677323179276,18873.757113387474,18689.835911395458,18503.705758783984,18316.083775163504,18127.61544073524,17938.87861810749,17750.38798303306,17562.599630065157,17375.91568945915,17190.688843045296,17007.226664338654,16825.795735503707,16646.62551362086,16469.911932964187,16295.82074013514,16124.490565972628,15956.035742970753,15790.548880075043,15628.10320864088,15468.754714357172,15312.544070314481,15159.49838631698,15009.632789142208,14862.95184784581,14719.450857467924,14579.116993680438,14441.930350061464,14307.86486882478,14176.88917498864,14048.967323154522,13924.059465291333,13802.122447190188,13683.110340571871,13566.974917194699,13453.666070724272,13343.1321915872,13235.32049953637,13130.177338203292,13027.648435500836,12927.679133364654,12830.214589980831,12735.19995733831
E,0.0,11.459982731432108,18.93749417073094,28.7153959996469,42.46210198396716,61.24970334295389,85.80742357925628,116.35765947708613,152.5198266937308,193.37987656747373,237.67786272999868,284.0199304211451,331.04943091676114,377.55650186074234,422.5327811769774,465.1868338004746,504.93521663959007,541.3804421065147,574.2833686465035,603.5346394548029,629.1277717208566,651.1351881844048,669.6876754174266,684.957282426074,697.1434186936362,706.4617908082411,713.1357774646547,717.3898492971795,719.444670953814,719.5135647409966,717.8000601557771,714.4962972213831,709.7820914421848,703.8245033927531,696.7777862225299,688.7836098944504,679.9714822053356,670.459304072988,660.3540107511309,649.7522620545253,638.7411538017036,627.3989299152989,615.7956803067991,603.9940141070662,592.0497012310359,580.0122778869651,567.9256136232011,555.8284389835043,543.754833924396,531.7346779223609,519.7940632349371,507.9556731334138,496.23912713999374,484.6612954135122,473.23658446223385,461.9771963409645,450.8933634290472,439.99356079827646,429.2846980749066,418.77229258493986,408.4606254521064,398.3528821973193
I,6.0,5.76,8.478967790682017,13.013606592744573,19.88332338289714,30.016135703217024,44.57885628200745,64.87929999391893,92.23020567188813,127.79385452455189,172.45079482421994,226.72209018663324,290.74923598227605,364.31891749808653,446.91497962163544,537.7823990374801,635.9926677950417,740.5042619916794,850.2150203514318,964.0053220230417,1080.7721866678671,1199.4550847296202,1319.0545467188865,1438.6447414619624,1557.3811499641868,1674.5043544787652,1789.3408287176337,1901.3014767043057,2009.8785365855053,2114.6413477487586,2215.2313771306717,2311.3568138147843,2402.786968924238,2489.3466588733745,2570.910702517711,2647.3986249075933,2718.7696306022804,2785.0178864062473,2846.1681357060183,2902.27165325809,2953.4025394232794,2999.654345730254,3041.137018684315,3077.9741454330733,3110.3004828696676,3138.259750686438,3162.0026685417183,3181.6852176764314,3197.467107864622,3209.510431386191,3217.9784866813566,3223.03475541677,3224.8420178118363,3223.5615922030165,3219.3526859366007,3212.3718457574773,3202.7724968899242,3190.7045609781767,3176.3141439648757,3159.7432858324282,3141.1297649157887,3120.606950216466
R,0.0,0.24,0.4704,0.8095587116272807,1.3301029753370637,2.125435910652949,3.3260813387816297,5.109235590061928,7.704407589818686,11.393615816694211,16.505369997676286,23.403401790645084,32.472285398110415,44.10225483740146,58.67501153732492,76.55161072219033,98.06290668368953,123.50261339549121,153.12278387515838,187.13138468921565,225.69159757013733,268.92248503685204,316.9006884260368,369.6628702947923,427.2086599532708,489.50390595183825,556.4840801309889,628.0577132796942,704.1097723478664,784.5049138112867,869.090567721237,957.6998228064639,1050.1540953590552,1146.2655741160247,1245.8394404709597,1348.6758685716682,1454.571813567972,1563.3225987920632,1674.723314248313,1788.5700396765537,1904.6609058068773,2022.7970073838085,2142.7831812130185,2264.428661960391,2387.547627777714,2511.9596470925007,2637.4900371199583,2763.970143861627,2891.2375525686844,3019.1362368832692,3147.516654138717,3276.235793605971,3405.157183822642,3534.1508645351155,3663.0933282232363,3791.8674356607003,3920.3623094909995,4048.4732093665966,4176.101391805723,4303.153957564318,4429.543688997615,4555.188879594247
G,6.0,6.0,8.949367790682016,13.823165304371853,21.213426358234205,32.14157161386998,47.904937620789084,69.98853558398086,99.93461326170682,139.1874703412461,188.95616482189624,250.12549197727833,323.22152138038643,408.42117233548794,505.5899911589603,614.3340097596704,734.0555744787312,864.0068753871706,1003.3378042265902,1151.1367067122574,1306.4637842380046,1468.3775697664723,1635.9552351449233,1808.3076117567548,1984.5898099174576,2164.0082604306035,2345.8249088486227,2529.3591899840003,2713.988308933372,2899.1462615600453,3084.3219448519085,3269.056636621248,3452.9410642832927,3635.6122329893988,3816.75014298867,3996.074493479261,4173.341444170252,4348.34048519831,4520.891449954331,4690.841692934643,4858.0634452301565,5022.451353114062,5183.920199897333,5342.402807393464,5497.848110647382,5650.219397778939,5799.492705661677,5945.655361538059,6088.704660433307,6228.646668269462,6365.495140820075,6499.270549022743,6629.9992016344795,6757.712456738133,6882.446014159838,7004.239281418179,7123.1348063809255,7239.177770344775,7352.415535770601,7462.897243396749,7570.673453913407,7675.795829810716
