County/State,Fips Code,State Name,6d filter,County,County Name,Date,Date of Latest Data,State Fips Code,Avg Pos Tsts/Day,Cases per 1000,Cases per 1000 State,County Pop Density,Ct Testing Inc,Ct Testing Inc 7D Avg,Ct Testing Neg Inc,Ct Testing Neg Inc 7D Avg,Ct Testing Neg Rolltot,Ct Testing Pos Inc,Ct Testing Pos Inc 7D Avg,Ct Testing Pos Rolltot,Ct Testing Rolltot,Cumulative Cases,Cumulative Cty Cases,Cumulative Cty Deaths,Cumulative Deaths,Cur Date,Dhc County Icu Beds,Dhc County Licensed Beds,Dhc County Staffed Beds,Est Active Cases,Est Deaths,Hosp Est,Hosp. High Est,Hosp. Low Est,Hospitalization,ICU,ICU Est,ICU High Est,ICU Low Est,Ihme Allbed,Ihme Allbed Hi,Ihme Allbed Lo,Ihme Allbed Peak,Ihme Icubed,Ihme Icubed Hi,Ihme Icubed Lo,Ihme Vent,Ihme Vent Hi,Ihme Vent Lo,Latest Case Count,Live Data,Number of Records,Nyt Cases,Nyt Cases Inc,Nyt Deaths,Nyt Deaths Inc,Pct of Pop Tsted,Pct Pop Test Neg Rolltot,Pct Pop Test Pos Rolltot,Pct Pop Test Rolltot,Pct Testing Positive,Sah Period,State Day Count,State Pop Density,Total County Female Pop,Total County Land Area,Total County Male Pop,Total County Pop,Total State Female Pop,Total State Land Area,Total State Male Pop,Total State Pop,Total State Population,Vent Est.,Vent High est,Vent Low Est,Vent. Use
"MIAMI-DADE, FLORIDA",12086,FLORIDA,False,MIAMI-DADE,MIAMI-DADE,3/28/2020,,12,,,0.00,,2272,1187.285714286,1994,1071.142857143,9812,278,116.142857143,1045,10857,700476,169424,3231,14030,,540,9386,9456,1121,3,,,,107,32,,,,107,107,107,,32,32,32,30,30,30,0,1,1,1121,252,3,1,,,,,9.78%,0,18,352.477370628,,,,,9311826,51727.02,8920778,18232604,18232604,,,,30
"MIAMI-DADE, FLORIDA",12086,FLORIDA,False,MIAMI-DADE,MIAMI-DADE,3/30/2020,,12,,,0.00,,3100,1645.857142857,2733,1473.571428571,14389,367,172.285714286,1634,16023,700476,169424,3231,14030,,540,9386,9456,1700,4,,,,155,46,,,,155,155,155,,46,46,46,43,43,43,0,1,1,1700,229,4,1,,,,,10.47%,0,20,352.477370628,,,,,9311826,51727.02,8920778,18232604,18232604,,,,43
"MIAMI-DADE, FLORIDA",12086,FLORIDA,False,MIAMI-DADE,MIAMI-DADE,6/15/2020,,12,,,0.00,,6078,8240.285714286,5573,7717.285714286,388364,505,523,22198,410562,700476,169424,3231,14030,,540,9386,9456,22196,826,,,,397,104,,,,397,397,397,,104,104,104,92,92,92,0,1,1,22196,280,826,1,,,,,6.35%,0,97,352.477370628,,,,,9311826,51727.02,8920778,18232604,18232604,,,,92
"MIAMI-DADE, FLORIDA",12086,FLORIDA,False,MIAMI-DADE,MIAMI-DADE,6/27/2020,,12,,,0.00,,14441,9621.142857143,12158,8236.857142857,404096,2283,1384.285714286,31563,435659,700476,169424,3231,14030,,540,9386,9456,31561,947,,,,398,107,,,,398,398,398,,107,107,107,96,96,96,0,1,1,31561,1366,947,1,,,,,14.39%,0,109,352.477370628,,,,,9311826,51727.02,8920778,18232604,18232604,,,,96
"MIAMI-DADE, FLORIDA",12086,FLORIDA,False,MIAMI-DADE,MIAMI-DADE,3/27/2020,,12,,,0.00,,1320,1016.857142857,1208,936,7653,112,80.857142857,751,8404,700476,169424,3231,14030,,540,9386,9456,869,2,,,,89,27,,,,89,89,89,,27,27,27,25,25,25,0,1,1,869,216,2,2,,,,,7.95%,0,17,352.477370628,,,,,9311826,51727.02,8920778,18232604,18232604,,,,25
"MIAMI-DADE, FLORIDA",12086,FLORIDA,False,MIAMI-DADE,MIAMI-DADE,5/3/2020,,12,,,0.00,,4313,4269.857142857,4095,4037,138856,218,232.857142857,12777,151633,700476,169424,3231,14030,,540,9386,9456,12774,370,,,,657,170,,,,657,657,657,,170,170,170,150,150,150,0,1,1,12774,143,369,2,,,,,5.45%,0,54,352.477370628,,,,,9311826,51727.02,8920778,18232604,18232604,,,,150
"MIAMI-DADE, FLORIDA",12086,FLORIDA,False,MIAMI-DADE,MIAMI-DADE,5/17/2020,,12,,,0.00,,7470,5533.142857143,7203,5288.285714286,208227,267,244.857142857,15660,223887,700476,169424,3231,14030,,540,9386,9456,15657,561,,,,565,146,,,,565,565,565,,146,146,146,129,129,129,0,1,1,15657,292,561,2,,,,,4.43%,0,68,352.477370628,,,,,9311826,51727.02,8920778,18232604,18232604,,,,129
"MIAMI-DADE, FLORIDA",12086,FLORIDA,False,MIAMI-DADE,MIAMI-DADE,5/24/2020,,12,,,0.00,,4902,10566,4656,10311.857142857,271690,246,254.142857143,16846,288536,700476,169424,3231,14030,,540,9386,9456,16844,631,,,,509,132,,,,509,509,509,,132,132,132,116,116,116,0,1,1,16844,151,631,2,,,,,2.41%,0,75,352.477370628,,,,,9311826,51727.02,8920778,18232604,18232604,,,,116
"MIAMI-DADE, FLORIDA",12086,FLORIDA,False,MIAMI-DADE,MIAMI-DADE,5/25/2020,,12,,,0.00,,12187,11105.285714286,11897,10851.428571429,282079,290,253.857142857,17042,299121,700476,169424,3231,14030,,540,9386,9456,17040,634,,,,502,130,,,,502,502,502,,130,130,130,114,114,114,0,1,1,17040,196,633,2,,,,,2.29%,0,76,352.477370628,,,,,9311826,51727.02,8920778,18232604,18232604,,,,114
"MIAMI-DADE, FLORIDA",12086,FLORIDA,False,MIAMI-DADE,MIAMI-DADE,6/1/2020,,12,,,0.00,,6082,6108.285714286,5869,5872.857142857,313956,213,235.428571429,18140,332096,700476,169424,3231,14030,,540,9386,9456,18138,702,,,,458,119,,,,458,458,458,,119,119,119,105,105,105,0,1,1,18138,139,702,2,,,,,3.85%,0,83,352.477370628,,,,,9311826,51727.02,8920778,18232604,18232604,,,,105
