beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,Lockdown_init,c1,I_initial,metric1,metric2,r1,r2,reopen,lockdown
39.403633194563184,0.2000090981823259,0.2397624568903311,0.04010398563199982,0.1378751687293075,0.040000724429952256,0.38068551901579345,0.0169078249057272,0.09791628029196325,0.01868594625743834,0.033349176704891466,0.6909131944945595,0.0,0.8300000000000001,0.0003609629435093019,0.004584831274170597,0.008382782782406223,0.9998497815592443,0.9995165393755877,2021-03-19,2021-04-20
