series,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10
S,245243.85951442813,245242.42068284436,245240.6830124707,245238.58449074384,245236.0502619259,245232.98997873362,245229.2946131321,245224.83261826733,245219.44531304933,245212.94133707872,245205.0899961337,245195.6132871157,245184.17635620793,245170.37610539974,245153.72762140253,245133.64805911886,245109.43757230346,245080.25685181556,245045.10081448182,245002.76799426592,244951.82523817956,244890.56742432094,244816.9721281476,244728.64950337293,244622.7881613454,244496.09857812984,244344.75658057228,244164.35079487925,243949.83957938637,243695.52483215698,243395.05197579297,243041.4470317077,242627.20247565536,242144.42282274444,241585.03787105752,240941.0856470785,240205.05824275405,239370.29265912558,238431.3772779722,237384.53537927102,236227.9431740336,234961.94330804242,233589.12606744582,232114.26763648307,230544.13392488228,228887.17531815602,227153.148744158,225352.707170867,223496.9936253901,221597.26909988272,219664.5938536662,217709.57188916445,215742.16026656545,213771.53909276554,211806.03448857227,209853.08523303276,207919.24358418497,206010.2014706384,204130.83441931446,202285.25692919138,200476.8843248815,198708.49731854192,196982.306525379,195300.01500663607,193662.87756614079,192071.7560245335,190527.170064978,189029.34351066357,187578.24608027647,186173.63079194687,184815.06726453756,183501.97120988372,182233.63043029915,181009.22763962077,179827.86041873007,178688.55860188554,177590.29937124107,176532.02031568505,175512.63068806325,174531.0210729259,173586.07165581026,172676.65926513058,171801.66333922266,170959.97095407866,170150.48103183208,169372.10783607178,168623.78384750665,167904.46210227895,167213.11806522773,166548.75110152966,165910.38560228795,165297.07181269708,164707.8864052899,164141.9328353817,163598.34151108554,163076.26980610858,162574.90193988467,162093.44874639358
I,5.0,6.038831583782514,7.293395430740783,8.808445523124378,10.637998699216766,12.847241995559713,15.514828237428283,18.7356368432186,22.624091113764642,27.31813979527139,32.98402955668555,39.82201621014448,48.073185821097255,58.027581763598626,70.03385921970792,84.51071276579792,101.96034255993122,122.98423564304326,148.30153412532795,178.77023161121593,215.41136916866523,259.43627349379545,312.2766677876216,375.61715913927725,451.42912843564596,542.0043813763626,649.9860284238132,778.3929318429296,930.6327127883842,1110.4968429947003,1322.129951919132,1569.9644998508809,1858.611895915172,2192.7025971528624,2576.6713410675648,3014.4898577611752,3509.3580734647157,4063.375011215994,4677.220391472094,5349.88465885551,6078.486091384494,6858.207070064914,7682.367745056329,8542.63675641456,9429.359527502194,10331.969372028281,11239.438396264042,12140.724897853912,13025.180451502501,13882.890540889684,14704.934543835006,15483.561744829982,16212.288427842572,16885.92652741507,17500.557009415137,18053.461704201425,18543.026416713106,18968.626416922627,19330.50335489275,19629.6405766244,19867.641934804313,20046.617586359553,20169.078972613694,20237.844173547543,20255.954080159023,20226.599295353597,20153.057311280805,20038.63928069277,19886.645568624466,19700.32921146411,19482.866401956304,19237.333144453638,18966.68727248192,18673.755081361734,18361.221895743503,18031.625960928563,17687.35511469876,17330.645761078875,16963.583727814355,16588.106644726555,16206.0075302641,15818.939318522633,15428.420098948727,15035.838876176846,14642.46168832926,14249.43794902321,13857.806901666485,13468.504094760858,13082.36780423121,12700.145343590762,12322.499215345219,11950.013067708469,11583.197429698954,11222.495205231224,10868.286913108888,10520.895665037133,10180.591878058083,9847.59772130454
IH,2275.0,980.9457971147415,423.12439621616556,182.69941636479751,79.11351792426184,34.531124431125406,15.40015568222784,7.259554870269728,3.878998189307156,2.577188335178579,2.2037438898765824,2.2693886802514878,2.5712074221096985,3.0313673769073257,3.6279168153406913,4.365338618866242,5.262313127526746,6.346981387198825,7.655534401484692,9.232339689814626,11.130843703271193,13.414928692163887,16.160587174228166,19.45784822800186,23.41290740755322,28.150400538829977,33.81572998716618,40.577302702350394,48.62847291485247,58.1888999099308,69.50493702765394,82.84857164537908,98.51435513169021,116.8137240787494,138.06615616547913,162.58676677812292,190.67027043533437,222.57171474702173,258.48501090787613,298.5209422808871,342.6868850323357,390.8707501265032,442.83151155057647,498.1980697069547,556.4771902547243,617.0700582572488,679.2958589080083,742.4199792006616,805.6840615383599,868.3352431836522,929.6523865757956,988.96778654984,1045.683568756111,1099.2826426827137,1149.3345695151775,1195.4970269835026,1237.51371418003,1275.2095727361805,1308.4841463039354,1337.3037944501516,1361.6933487232538,1381.7276680380755,1397.523430129325,1409.2313920776082,1417.029268015427,1421.1153056216174,1421.7025930026416,1419.014091499351,1413.2783651989553,1404.725962007426,1393.5863919032874,1380.0856436718548,1364.444180586745,1346.875357056691,1327.5842013515096,1306.766513540256,1284.6082322678633,1261.2850286476007,1236.9620901398057,1211.7940616817523,1185.9251154431195,1159.489124359423,1132.609918022556,1105.4016025826058,1077.9689290500587,1050.4076968017962,1022.8051812116261,995.2405761723664,967.7854438779516,940.5041656163365,913.4543885115992,886.6874641693107,860.2488760438902,834.178653079266,808.5117677918099,783.2785174824335,758.5048876965017,734.2128974077444
IN,0.2,0.36872003770197376,0.5526055566640515,0.7579139690030261,0.9917141880501907,1.2621302239557228,1.5786229746754392,1.9523197685193416,2.3964027984832037,2.9265694970965934,3.5615801712487736,4.323910886125898,5.24053268704146,6.343841795524195,7.67276940512494,9.274104085344469,11.204064465288655,13.53016459739148,16.333418830650736,19.71093656956072,23.778959070236127,28.67638912096626,34.56885820798131,41.65336201232881,50.16347041124148,60.37507823265837,72.61260263342318,87.25544640670051,104.74442831092249,125.587727979988,150.365704718232,179.73373492248504,214.4219926562264,255.23090926206115,303.0209470531345,358.6953816991658,423.1750859294826,497.36490520138,582.1121282347169,678.1587167715718,786.090207662329,906.2852910250824,1038.8707251550773,1183.6862493804604,1340.2634133704782,1507.8208492723033,1685.2767275663566,1871.2773009168347,2064.2388797218364,2262.3995261228415,2463.876288357454,2666.723883076744,2868.9912402605096,3068.773088230631,3264.254616821975,3453.748090471833,3635.7210083556947,3808.8159846866783,3971.862939357988,4123.88445857347,4264.0953297104725,4391.897301359978,4506.870094797643,4608.759620465329,4697.464251563124,4773.0198913433815,4835.584451912773,4885.422247640237,4922.888700287322,4948.415658320466,4962.4975506428955,4965.67852528036,4958.540665784064,4941.693331288563,4915.7636290874625,4881.38799999788,4839.204875425165,4789.848349734495,4733.942801212858,4672.098388610677,4604.907347157683,4532.941007343265,4456.747461039798,4376.849802232001,4293.744873289372,4207.902452053367,4119.764819744287,4029.746654619265,3938.235201274259,3845.590670360414,3752.146828191468,3658.211740192837,3564.068636344031,3469.9768706698933,3376.1729504312552,3282.871613950082,3190.2669389834714,3098.5334662455816
D,0.01,156.76420288525858,224.35425848981504,253.5087760503299,266.09730412939183,271.54845860836605,273.9277548215233,274.98887092186465,275.4890756414211,275.75635004544665,275.9339259149702,276.0857703619244,276.2421379283462,276.41930169533765,276.62817183899455,276.87814599658697,277.17893068912525,277.54151956808704,277.9788452859235,278.50633416186434,279.1424695679491,279.9094174941674,280.833745605773,281.9472576763901,283.2879607484089,284.90117905078137,286.8408245880847,289.17082801626987,291.9667237263098,295.3173687853406,299.32675543244005,304.11585037765326,309.82436106268784,316.61229038639044,324.6611001464005,334.1742650937197,345.37697235789386,358.51471576712794,373.8505626814025,391.6609415133372,412.22991397566545,435.84205002070985,462.7741963359815,493.28659220656823,527.6139070619037,565.9568250321048,608.4747701338521,655.2802562377562,706.4351802138838,761.9491858595115,821.7800425111294,885.8358310025875,953.9786253145958,1026.0293041236405,1101.7731170464226,1180.9656551971143,1263.3389226768925,1348.6072636992512,1436.472960440311,1526.631373337837,1618.775544904635,1712.6002286203588,1807.8053359644537,1904.0988178560558,2001.1990128213345,2098.8365044137913,2196.755536036102,2294.715033489304,2392.489285267735,2489.868328604765,2586.658086163755,2682.680294521796,2777.772261549124,2871.786485685082,2964.590166116387,3056.064629081626,3146.1046920210333,3234.6179840953146,3321.524238722464,3406.7545712231886,3490.2507524100074,3571.9644869827084,3651.856703880769,3729.896864267391,3806.062291555709,3880.3375268121126,3952.713711962313,4023.188002462419,4091.763010461085,4158.4462789529725,4223.249786993172,4286.18948569347,4347.284864442574,4406.558546573211,4464.035913530283,4519.744756468111,4573.714954114311,4625.978175677141
R,0.0,1137.531279962298,1628.061846264058,1839.7104717770314,1931.178717561308,1970.8905804355022,1988.3535395801675,1996.3005137569346,2000.2356336358343,2002.549929676425,2004.296238761673,2005.9551411740017,2007.7660943616177,2009.8713163970338,2012.3791757464305,2015.3931538426696,2019.0262912827905,2023.4097614168481,2028.69936730291,2035.0816781297556,2042.7806347384362,2052.0650813060884,2063.257527504907,2076.7443839991784,2092.9878860798376,2112.539897099623,2136.0577482233275,2164.3222105805858,2198.2575973012563,2238.9538426011522,2287.690189537662,2345.959825924001,2415.4944340069846,2498.287170803602,2596.612098938018,2713.0375960174288,2850.4308694866204,3011.9505083709787,3201.0241431597924,3421.308875735759,3676.6332423396657,3970.92104514846,4308.0992688843135,4691.994210236472,5126.221551356514,5614.077091682139,6158.435017397842,6761.65990935193,7425.537316061415,8151.22591848969,8939.232399482491,9789.4083798045,10700.967385688853,11672.51885921049,12702.115713057105,13787.311804541441,14925.225868317388,16112.608805744943,17345.91169411863,18621.352382250825,19934.979031403873,21282.729411508168,22660.485155543924,24064.120503845446,25489.54533572836,26932.742493162175,28389.799557217735,29856.93535044282,31330.521514773125,32807.09956208444,34283.393819224286,35756.32069661672,37222.99470372709,38680.73161941524,40127.049203399154,41559.66580899423,42976.49722877421,44375.652075186765,45755.425968475356,47114.294775260016,48450.907113342946,49764.076312089484,51052.77199331357,52316.11141509059,53553.3507003716,54763.87605366581,55947.19505233671,57102.928084134204,58230.79998935583,59330.631954377895,60402.33369309864,61445.89594396688,62461.38330260869,63448.92740349273,64408.72045848025,65341.00915538169,66246.088915691,67124.29850739946
G,5.0,6.438831583782514,8.176501957443385,10.275023684286243,12.809252502228581,15.869535694508869,19.564901296022214,24.026896160806793,29.414201378810322,35.91817734941824,43.76951829445411,53.246227312447886,64.68315822021222,78.48340902840137,95.13189302559854,115.21145530926518,139.4219421246623,168.60266261256885,203.75869994629699,246.09152016221122,297.03427624855783,358.29209010718125,431.88738628051107,520.2100110551764,626.0713530826873,752.7609362982557,904.1029338558153,1084.5087195488368,1299.0199350417258,1553.3346822711128,1853.8075386351206,2207.4124827204,2621.6570387727616,3104.4366916836657,3663.821643370597,4307.773867349612,5043.801271674047,5878.5668553025025,6817.482236455881,7864.324135157065,9020.91634039449,10286.91620638567,11659.733446982278,13134.591877945017,14704.725589545815,16361.684196272075,18095.7107702701,19896.152343561094,21751.865889037996,23651.59041454538,25584.265660761874,27539.28762526365,29506.699247862638,31477.320421662545,33442.82502585582,35395.774281395315,37329.61593024311,39238.658043789685,41118.02509511362,42963.60258523669,44771.97518954655,46540.36219588613,48266.552989049036,49948.84450779198,51585.98194828726,53177.10348989456,54721.68944945006,56219.51600376449,57670.61343415161,59075.22872248121,60433.79224989053,61746.88830454437,63015.22908412894,64239.63187480731,65420.99909569802,66560.30091254256,67658.56014318705,68716.83919874307,69736.22882636485,70717.8384415022,71662.78785861787,72572.20024929753,73447.19617520543,74288.88856034946,75098.37848259602,75876.7516783563,76625.07566692143,77344.39741214912,78035.74144920034,78700.1084128984,79338.4739121401,79951.78770173098,80540.97310913814,81106.92667904633,81650.5180033425,82172.58970831946,82673.95757454338,83155.41076803449
H,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075,122622.75839672075
beta,6.043224012956791,6.043224012956791,6.042904932583374,6.042519625580452,6.0420543697303035,6.04149261029335,6.040814380238815,6.039995604058882,6.039007262824968,6.037814394337888,6.0363748979978284,6.034638109450664,6.032543105314234,6.030016693638033,6.026971041680711,6.023300889854495,6.018880300429165,6.01355889349445,6.007157533160166,5.999463447379985,5.990224799629939,5.979144785806754,5.965875412338391,5.950011229869817,5.931083459360663,5.908555160492913,5.881818356993652,5.850194339779912,5.812938687540499,5.769252817361178,5.718304009060435,5.659255698433468,5.591309238895272,5.513757127108247,5.426045792546848,5.327843557612702,5.219106655083654,5.100133929395634,4.9715999466145,4.834557521837744,4.69040448407944,4.540815341594096,4.387645008195563,4.2328170524532975,4.078211443284993,3.9255658341276365,3.7764005860260794,3.6319723801398918,3.4932560275685027,3.360950161066776,3.235500401282,3.117133200534655,3.0058943758079746,2.9016877580795235,2.8043109219350617,2.7134863126535222,2.6288871221898225,2.5501579644735655,2.4769308127980274,2.408836859811209,2.345515014266206,2.2866177158465457,2.2318146718871628,2.18079502528149,2.1332683678796354,2.0889649270680883,2.0476351787876244,2.0090490788113113,1.9729950548733979,1.9392788636776837,1.9077223871622453,1.8781624199549485,1.8504494832086396,1.8244466876804453,1.8000286599756903,1.7770805394863303,1.7554970490703172,1.735181639444781,1.7160457052241096,1.6980078692388787,1.6809933310103533,1.664933274870206,1.6497643330901532,1.6354280994368424,1.6218706887322714,1.6090423382355454,1.5968970469368156,1.5853922491471901,1.5744885190646052,1.5641493032851765,1.5543406785062484,1.5450311319275158,1.5361913620982246,1.5277940981808698,1.5198139358051141,1.5122271878704556,1.5050117488234909,1.4981469710865647
