beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,Lockdown_init,c1,I_initial,metric1,metric2,r1,r2,reopen,lockdown
1.5504034068891097,0.20949643514267766,0.6469827188206874,0.04000049998339808,0.19998332409148853,0.04,0.49999995268180975,0.028482067160893958,0.04786241749328218,0.18505856426964848,0.03340458435543076,0.7202427960090674,1.2532336531708977e-06,0.8900000000000001,0.00013121984845100451,0.0018509267437998855,0.0063457721455568135,0.9994725719184284,0.9781500653815867,2021-03-15,2021-04-20
