beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h,Hiding_init,metric1,metric2,r1,r2,reopen
5.179674712172061,0.20003428506998078,0.8566348616575082,0.0400075683572469,0.19999977598290503,0.19206558147704264,0.5,0.001,0.17646708241373374,0.1576463153652061,0.8400000000000001,7.026642079162781e-07,0.0,0.03921739162662286,0.0,0.0260654014357211,0.18262265722181723,0.9977960257156485,0.7516034108869301,2021-06-10
