beta,gamma,gamma2,a1,a2,a3,h,Hiding_init,k,k2,eta,c1,metric1,metric2,r1,r2
10.411682042942015,0.04,0.05750254591831078,0.5,0.16052848670925543,0.18891420906784875,0.05220863888323461,0.4998931984124677,1.9950112662302077,0.6063264023094357,0.0457791022574552,0.92,0.14391569649018426,0.8725627240859254,0.9991616077098006,0.9956117341808061
