series,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22
S,42675.37068260425,42672.03422040583,42667.4372817553,42661.10813856886,42652.40250141801,42640.44391523094,42624.046651708304,42601.61866714317,42571.04442036539,42529.55231911457,42473.58083817966,42398.67226861353,42299.44315951982,42169.70059039212,42002.78010815898,41792.15338069784,41532.274022759535,41219.50984167403,40852.907849884235,40434.537553964576,39969.291763732224,39464.22502362501,38927.65614894685,38368.28245960047,37794.47406404668,37213.80978612887,36632.83703108503,36057.00099056323,35490.68350803501,34937.30251986504,34399.43761638556,33878.960215025,33377.156365159535,32894.8364739686,32432.430030851,31990.065514017497,31567.63671263157,31164.85712396734,30781.304165083297,30416.45484140799,30069.714338688333,29740.438804511865,29427.95338953743,29131.56644005673
I,7.0,9.653944376983493,13.309598872607296,18.341022283816706,25.258363067252645,34.75419454953415,47.76283562225329,65.53382211393959,89.71835439185726,122.46268767387113,166.49374478057814,225.1687503511227,302.44333302435973,402.6969071861634,530.3534157352262,689.2693349257064,881.9431778853362,1108.7156537717337,1367.215046619297,1652.2783946757531,1956.4228348614017,2270.7333676769067,2585.8999579049114,2893.1418178655117,3184.86152047469,3454.9936917489536,3699.095765715568,3914.2605514844545,4098.927664855334,4252.652770166903,4375.873201648551,4469.69182523267,4535.689342667684,4575.76797545397,4592.025391433334,4586.655741680557,4561.873931001792,4519.859197234977,4462.714377196319,4392.437687388737,4310.904332800455,4219.855719318601,4120.894458251526,4015.4837065920456
IH,0.28,0.3750520237214085,0.5134772531348024,0.7066948550663379,0.9735436632368214,1.3408248633037245,1.845339627384937,2.536953660733875,3.482576382915407,4.770969650533191,6.5181157940855625,8.872464423645654,12.018698938558192,16.177739237432604,21.59975790800084,28.54663913315182,37.2615441829241,47.926959906740635,60.618463757835436,75.26684349000443,91.64208504719956,109.36679068654803,127.95624464519084,146.87349832090013,165.58504145192205,183.60586541898226,200.52870865279687,216.0376148132265,229.90903808774715,242.00467567308033,252.25980428085253,260.66994556759005,267.2776939005526,272.16073692398834,275.4215362400694,277.17878135761134,277.56053002677504,276.69885039804217,274.72574535983176,271.7701396050826,267.9557280545238,263.3995098096106,258.21085896785286,252.49100937198105
IN,0.40251782142817544,0.7289943069855336,1.1464033038967085,1.6951672507946915,2.4295815464370243,3.423019252322093,4.774816945584139,6.6192708274226995,9.137158129763478,12.570052921684397,17.237307637289913,23.55474950288881,32.052699037193356,43.38875039501238,58.3480963283304,77.82198350109702,102.75504662154506,134.0571363449984,172.48581125384135,218.5191366438272,272.24798103824475,333.3157629273355,400.92062894715315,473.8768565002023,550.7178051889048,629.8170324266182,709.5065792955522,788.1781291637865,864.3600283862004,936.7689135379362,1004.3383163487229,1066.2283873896704,1121.8213543214029,1170.7070451522934,1212.6621577872675,1247.6261963113193,1275.6762626203079,1297.0022556317385,1311.8835113831565,1320.6675138360924,1323.7510048305344,1321.563605096507,1314.5539091756098,1303.1779199567716
D,1.0,1.0449479762785916,1.1051545100838331,1.1875822364891881,1.301026892138204,1.4573083831429958,1.672548969391287,1.9687785472400121,2.376031879249127,2.93508459584793,3.7009611339838084,4.747304398604061,6.171587685913604,8.100931238734486,10.697919236896485,14.165295687154133,18.747844467834206,24.729383767969072,32.4230261143733,42.154016368058464,54.23648885289125,68.94765408439908,86.50413948955853,107.04476180745027,130.62214223059874,157.20325835656513,186.67723008321758,218.86780022501225,253.54799160325652,290.45494156826317,329.3035859306269,369.79847056940514,411.64342246195434,454.5491061949497,498.2386574350333,542.45165985479,586.9467501740429,631.50312202946,675.9211697580483,720.0224779207343,763.6493271643013,806.6638546939708,848.9469794036673,890.3971778456737
R,0.0,0.21604133587081736,0.5412847306506583,1.0145952306464747,1.6881838386012424,2.633938146430644,3.951007552758954,5.775708133170212,8.294659276505593,11.762086469175427,16.522232900083033,23.037663135883626,31.923722219835998,43.98828197621627,60.27390305824865,82.09656648073026,111.0715645085071,149.11422496020825,198.4030027960947,261.2972552834581,340.21204689371814,437.46460142547664,555.1160804920148,694.8338063311462,857.7926270328904,1044.623566345695,1255.4078855935204,1489.708114175973,1746.6249694581397,2024.8693796144557,2322.840675831363,2638.704356641343,2970.4650219145456,3316.0318627318725,3673.2754266789707,4040.075307203898,4414.359013971185,4794.132651164117,5177.504231645024,5562.700540267041,5948.07846888753,6332.131706995123,6713.493605089589,7090.936946602475
G,7.0,10.336462198411667,14.933400848945123,21.262544035385226,29.968181186237764,41.92676737330543,58.32403089594443,80.75201546107822,111.32626223886268,152.8183634896839,208.78984442459227,283.6984139907167,382.92752308443266,512.670092212131,679.5905744452743,890.2173019064114,1150.0966598447185,1462.860840930222,1829.4628327200137,2247.8331286396733,2713.0789188720273,3218.145658979238,3754.714533657401,4314.088223003782,4887.896618557578,5468.5608964753865,6049.5336515192275,6625.369692041025,7191.68717456925,7745.06816273921,8282.933066218688,8803.41046757925,9305.21431744471,9787.534208635645,10249.940651753246,10692.305168586747,11114.733969972674,11517.513558636907,11901.066517520952,12265.91584119626,12612.656343915918,12941.931878092384,13254.417293066817,13550.80424254752
H,21333.127543964692,21333.127543964692,21333.127543964692,21333.127543964692,21333.127543964692,21333.127543964692,21333.127543964692,21333.127543964692,21333.127543964692,21333.127543964692,21333.127543964692,21333.127543964692,21333.127543964692,21333.127543964692,21333.127543964692,21333.127543964692,21333.127543964692,21333.127543964692,21333.127543964692,21333.127543964692,21333.127543964692,21333.127543964692,21333.127543964692,21333.127543964692,21333.127543964692,21333.127543964692,21333.127543964692,21333.127543964692,21333.127543964692,21333.127543964692,21333.127543964692,21333.127543964692,21333.127543964692,21333.127543964692,21333.127543964692,21333.127543964692,21333.127543964692,21333.127543964692,21333.127543964692,21333.127543964692,21333.127543964692,21333.127543964692,21333.127543964692,21333.127543964692
beta,10.411682042942015,10.411682042942015,10.402329335571064,10.389470774431611,10.371818815453002,10.347636588516005,10.314601680003653,10.269646579074536,10.208788311373546,10.12697773329903,10.018027753049628,9.8747187727979,9.689218467169619,9.453962125233163,9.163066732872094,8.814143229039859,8.410040918425562,7.959773772097228,7.477937794871741,6.982502002583821,6.4916751319572485,6.0210138256938865,5.581690945611138,5.180147080621015,4.818755014021141,4.496931578583357,4.2122525763609895,3.961345703928947,3.7405086751626717,3.5460891296446224,3.3746904524407135,3.2232636934203156,3.0891312854846134,2.969973461234155,2.8637966779839417,2.768895360271577,2.6838131534784635,2.607306787353945,2.5383138631946047,2.475924900071499,2.4193594748648133,2.3679460632094407,2.3211051106916116,2.278334863841204
