beta,gamma,gamma2,a1,a2,a3,h,Hiding_init,k,k2,eta,c1,metric1,metric2,r1,r2
6.254494076133868,0.04,0.04,0.5,0.08793177881137754,0.0314135203865421,0.05665892026446259,0.5005837274125866,1.9752955342279175,0.3026669333108074,0.04995367853858397,0.9400000000000001,0.3175529727573765,17.220009984958878,0.9900385791947812,0.9943913401104238
