beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,Lockdown_init,c1,I_initial,metric1,metric2,r1,r2,reopen,lockdown
2.3926280447460035,0.20864030711332412,0.8319129363179256,0.062266179560033906,0.1650110452468729,0.05485290171801192,0.42391863969787474,0.011289953632794588,0.13718514880907923,0.16789111658668104,0.05566500258567025,0.864426139113444,0.04094210790884128,0.9100000000000001,0.0028807341953848847,0.002056972778338719,0.0014768215285291294,0.9999409745382672,0.9997398070430241,2021-03-17,2021-04-20
