series,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15
S,31563.289243829455,31559.9363689822,31555.037907915048,31547.943121949458,31537.791283143582,31523.50407957756,31503.83187096417,31477.480803803606,31443.321615650773,31400.629133943323,31349.25739894115,31289.669320199922,31222.81571448795,31149.933203000128,31072.34618464072,30991.323438229785,30907.998205480577,30823.337565504753,30738.142111966907,30653.060852185405,30568.611809143804,30485.203187004936,30403.152725650973,30322.704399922553,30244.042379085175,30167.302492725918,30092.581559909475,30019.944945377425,29949.432670451053,29881.064356797633,29814.8432318422,29750.759380731535,29688.792392895564
I,6.0,8.858967406153765,13.028176819572638,19.050510539298593,27.634151193146312,39.64656927535637,56.055155292194016,77.79187940092687,105.54740287150794,139.5514433010701,179.43559559273123,224.25291169028992,272.646487106785,323.0853104658325,374.07662233354625,424.30616419227306,472.7034016414039,518.4520870329907,560.9696499640044,599.8730623538069,634.9418105264359,666.0833518508956,693.3032258925211,716.6802812527637,736.3466814563794,752.4720502818284,765.2510589555584,774.8938080992522,781.6184467114731,785.6455658758584,787.1939923220074,786.4776816994265,783.7034729932599
IH,0.24,0.31312492031085537,0.44976384143396,0.6581643438810827,0.9625546515625713,1.3986440985190034,2.012011680378631,2.8552403524885843,3.981630272887352,5.435047766577722,7.238047043779007,9.38276387905326,11.828924221575523,14.509980905379141,17.34441740787448,20.247686313296164,23.141456768270004,25.95904099089303,28.647470163841636,31.16730255205404,33.49119964174924,35.60201119154853,37.49081003773652,39.15509777069627,40.5972671011352,41.82333359829278,42.84191508006264,43.663424134030734,44.29943736688708,44.76220798208121,45.06429301681611,45.21827150837911,45.23653435399726
IN,0.25390744110305624,0.4800254093662797,0.8023809027345039,1.265887687325368,1.9335174833364106,2.8913187354279453,4.252631657634869,6.159329629844285,8.777197406043527,12.283102393009589,16.84427551295655,22.594054589883015,29.611111129125426,37.90808489791025,47.43144307880503,58.07034141970588,69.67045059827566,82.04902943806303,95.00879539110043,108.34940478300628,121.87623205828444,135.40662121733874,148.77399124817828,161.83022739637352,174.44676236878942,186.51469309353308,197.9442137644138,208.6635856531757,218.61781265709462,227.76714945500993,236.085535695051,243.55902354852316,250.18424589356275
D,0.01,0.056875079689144584,0.11803239465676288,0.20587704427556563,0.33442498622547945,0.5224242612136141,0.7955974011087394,1.1885691004972312,1.7462341798912464,2.5238976646175177,3.585432236170176,4.9991157027156685,6.8316898882783725,9.142030577958394,11.976016041406783,15.363603325389711,19.31823628145871,23.838059740356837,28.908193553281343,34.5034120817083,40.59078621013835,47.13204726052187,54.085576892595434,61.40801317646827,69.05550621079175,76.98467342132174,85.15330715167863,93.52088291590155,102.04890993999993,110.70115850982118,119.44379211908002,128.24542681198926,137.07713548015863
R,0.0,0.14778947283983276,0.3568893971123499,0.6695897063211061,1.13721981270729,1.830115322481499,2.8458842750708744,4.317328983196679,6.4190708894562105,9.370526201963482,13.43240194377421,18.89498520869612,26.059224436845533,35.214541423352,46.61846776820779,60.48191779010836,76.96140050057221,96.1573685634997,118.11693023142308,142.83911731457763,170.28131369014469,200.3659327453165,232.98682154855248,268.0151317517029,305.30455504828643,344.6959081496631,386.02109640936703,429.10650509077146,473.77587414404854,519.8527126501527,567.1623062754026,615.5333669707018,664.7993696540126
G,6.0,9.352874847256821,14.251335914407157,21.346121879998655,31.497960685875004,45.785164251895374,65.45737286528407,91.8084400258506,125.96762817868323,168.66010988613533,220.03184488830811,279.6199236295349,346.4735293415068,419.3560408293292,496.94305918873727,577.9658055996701,661.2910383488775,745.9516783247002,831.1471318625478,916.22839164405,1000.6774346856496,1084.0860568245182,1166.1365181784809,1246.5848439069016,1325.2468647442793,1401.986751103536,1476.7076839199774,1549.3442984520284,1619.8565733784,1688.2248870318203,1754.446011987254,1818.5298630979166,1880.496850933888
H,15782.611047625529,15782.611047625529,15782.611047625529,15782.611047625529,15782.611047625529,15782.611047625529,15782.611047625529,15782.611047625529,15782.611047625529,15782.611047625529,15782.611047625529,15782.611047625529,15782.611047625529,15782.611047625529,15782.611047625529,15782.611047625529,15782.611047625529,15782.611047625529,15782.611047625529,15782.611047625529,15782.611047625529,15782.611047625529,15782.611047625529,15782.611047625529,15782.611047625529,15782.611047625529,15782.611047625529,15782.611047625529,15782.611047625529,15782.611047625529,15782.611047625529,15782.611047625529,15782.611047625529
beta,16.743612562584566,16.74361256258438,16.56936125369213,16.321207140918872,15.974687606447768,15.503692908692617,14.88601152231616,14.111870929060762,13.192850396359693,12.165802465422558,11.087072320194467,10.018180531316332,9.010545841896691,8.096861050633894,7.290881823980491,6.592310797974577,5.992698117763104,5.48008468854907,5.041891069643863,4.666403199352848,4.343370266646138,4.064121031159527,3.8214544137571074,3.6094455684044107,3.4232375747297126,3.2588495330492853,3.1130117692667794,2.9830294270396736,2.866671793928429,2.762083454093897,2.667713315265269,2.5822579933698564,2.504616610335382
