series,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15
S,58709.83427011077,58695.38908094335,58682.725203600356,58654.963638436515,58609.215527173525,58532.1245897578,58410.23244203473,58228.85234316895,57977.44969023642,57651.81440913528,57254.32885310548,56792.2536942531,56275.64292252736,55715.60020543997,55123.09219229048,54508.25105017349,53880.03078012717,53246.0927625553,52612.827661216805,51985.45093458979,51368.132134682186,50764.134035447176,50175.948022490404,49605.41871992429,49053.854808208,48522.1253084042,48010.74188833922,47519.9283875288,47049.679018631294,46599.80674607395,46169.98326771207,45759.771893595906,45368.654462807805,44996.053285027774,44641.348948627485,44303.894706633706,43983.028037486816,43678.079878954566,43388.38194970271,43113.272502309104,42852.10079225759,42604.23049803349,42369.04228637055,42145.93568264272,41934.3303782048,41733.66708318053,41543.40801394435,41363.0370886484,41192.059891027195,41030.00345188648,40876.415888750926,40730.86593677537,40592.94239794481,40462.25353057309,40338.42639697401,40221.106183767886,40109.95550647564,40004.65370773661,39904.89615657997,39810.393554612005,39720.871253693374,39636.06858862453,39555.738227492584
E,0.0,14.445189167415066,19.886471926701002,37.70480112719443,64.60051182658408,109.3911933290203,176.5877443875823,269.67397105957616,386.23963846231436,518.755100332292,656.8631061959472,790.5067119503524,911.8641277009162,1015.9747809378487,1100.4954036184117,1165.0888439262044,1210.764692009422,1239.3203635765826,1252.9252831267856,1253.8393681904067,1244.2384840028049,1226.1173412364133,1201.244683574978,1171.151644353607,1137.1397338930872,1100.2993667503495,1061.533103440157,1021.5800525304905,981.0393951627543,940.3919701387213,900.0194634312367,860.2211058317878,821.2279837039962,783.2151696320277,746.3119212163028,710.6102026019291,676.1717704478554,643.0340437561802,611.2149511299504,580.7169229585757,551.5301715308074,523.635379989503,497.0059016576853,471.60955455667533,447.41008171625424,424.36833588240063,402.44323717738774,381.5925438846358,361.7734695635245,342.94317392247933,325.05915009679484,308.0795270239506,291.9633023425338,276.6705185429839,262.1623928705745,248.40140964141256,235.3513821129503,222.97748979550914,211.24629605439105,200.1257499951588,189.58517591620893,179.5952530269498,170.1279876454144
I,6.0,5.389562168710874,12.063824645440777,20.779691449855413,37.51797371620147,66.00116454454677,113.98182658453527,190.67922894055357,306.1165786392826,468.0922078060713,679.8462259428045,939.1104697450077,1238.819065971508,1568.7141258234215,1917.1011081456347,2272.303636151774,2623.664707501062,2962.1163544929786,3280.411889037479,3573.1266107210213,3836.517684954557,4068.311004404953,4267.461183933386,4433.913567349071,4568.3846258298745,4672.168692195389,4746.973621590446,4794.784792852131,4817.755147376254,4818.118177649901,4798.120560842708,4759.971240987562,4705.804040345613,4637.651230054248,4557.425855011985,4466.910956421052,4367.7541515888,4261.466308162737,4149.4232881630705,4032.8699382069026,3912.9256698611684,3790.591112308972,3666.755432653436,3542.2040111195147,3417.626232642612,3293.6232158988755,3170.7153483406046,3049.3495334499344,2929.906086051971,2812.7052346586706,2698.0132077031417,2586.047894201585,2476.9840796891895,2370.958265903263,2268.0730881889194,2168.4013484309944,2071.9896838349287,1978.8618933824646,1889.021944510705,1802.456682693787,1719.1382662953351,1639.0263484261943,1562.0700266798324
R,0.0,0.6104378312891259,1.1587699382667567,2.3861390972026193,4.500257394453774,8.317322479400516,15.032257103922163,26.628726941694985,46.02836277275403,77.17255283712251,124.79608486653535,193.9633941623058,289.5081539109816,415.54515790952627,575.1455660562374,770.1907398593042,1001.3740904731183,1268.3047894859128,1569.6694367297036,1903.4173566095542,2266.9459664712217,2657.271889022228,3071.1803801120022,3505.350338483806,3956.4551021798056,4421.240902760835,4896.585656740952,5379.541037199345,5867.360708940468,6357.517376248198,6847.710978124752,7335.870029695517,7820.147783253359,8298.914585396724,8770.747545255,9234.418404454085,9688.880310587303,10133.254039237294,10566.81408111505,10988.974906636193,11399.277636461215,11797.377279778815,12183.030649429102,12556.085021791865,12916.467577547104,13264.175635148968,13599.267670648438,13921.855104127802,14232.094823468084,14530.182409643146,14816.346023559914,15090.840912109868,15353.94449013424,15605.951955091432,15847.172392077267,16077.92532827048,16298.537697687252,16509.34117919619,16710.669872965707,16902.858282809822,17086.239574205854,17261.1440800331,17427.898028292937
G,6.0,6.0,13.222594583707533,23.165830547058036,42.01823111065525,74.31848702394728,129.01408368845745,217.3079558822486,352.1449414120367,545.2647606431939,804.64231080934,1133.0738639073136,1528.3272198824898,1984.259283732948,2492.2466742018723,3042.494376011078,3625.0387979741804,4230.421143978891,4850.0813257671825,5476.5439673305755,6103.463651425779,6725.582893427181,7338.641564045388,7939.263905832877,8524.83972800968,9093.409594956223,9643.559278331399,10174.325830051477,10685.115856316723,11175.6355538981,11645.83153896746,12095.841270683079,12525.951823598973,12936.565815450971,13328.173400266985,13701.329360875137,14056.634462176102,14394.720347400029,14716.237369278118,15021.844844843094,15312.20330632238,15587.968392087785,15849.786082082537,16098.28903291138,16334.093810189717,16557.798851047843,16769.98301898904,16971.204637577735,17162.000909520055,17342.887644301816,17514.359231263057,17676.888806311454,17830.92856982343,17976.910220994698,18115.24548026619,18246.326676701476,18370.52738152218,18488.203072578657,18599.69181747641,18705.314965503607,18805.377840501187,18900.170428459292,18989.968054972767
