series,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22
S,4166.855825923544,4164.87560614117,4162.5083017896895,4159.678956390182,4156.298403451202,4152.26070362053,4147.440176271648,4141.687986471022,4134.828256771027,4126.653689442453,4116.92071203287,4105.344202022521,4091.5919105613366,4075.278797702326,4055.9616199342554,4033.1342828333945,4006.2246930599463,3974.594115280194,3937.5403509958137,3894.3063796905003,3844.0963821724017,3786.101206959592,3719.535202555956,3643.6857384391824,3557.9754754689807,3462.0353663809456,3355.7834624935695,3239.5011545524935,3113.8951758946732,2980.1316649741098,2839.8291629369373,2695.001676267166,2547.9509671368523,2401.117634813799,2256.9104481077757,2117.5393716698645,1984.8773800218346,1860.3693488968847,1744.9954208526553,1639.2849936628245,1543.3692183408305,1457.0562578352126,1379.9142486126789
I,5.0,5.980219782374794,7.151480177380016,8.55052954141131,10.22097657210886,12.21448108835921,14.592112219569495,17.425879576281403,20.80043336102032,24.81491401739046,29.584908623495124,35.24443690914511,41.94784098850044,49.87138564981108,59.21428628791932,70.19876613119615,83.068602678405,98.08545992247625,115.52213222236115,135.65167708320217,158.73133918466024,184.9802465605377,214.55020165206633,247.48962543842663,283.70196332094304,322.90167974478965,364.5732476832076,407.940906087642,451.9587035279337,495.33047374291027,536.5668810315008,574.0809914949717,606.3155023262914,631.8857341840861,649.7157740532923,659.1436956805449,659.9769481924657,652.4895896789225,637.3655997873674,615.6029070197249,588.398100937774,557.031441255837,522.7671622272032
R,0.0,1.0,2.196043956474959,3.6263399919509625,5.336445900233224,7.380641214654997,9.82353743232684,12.741959876240738,16.22713579149702,20.387222463701086,25.350205267179177,31.2671869918782,38.316074373707224,46.70564257140731,56.67991970136953,68.52277695895339,82.56253018519261,99.17625072087361,118.79334270536886,141.89776914984108,169.02810456648152,200.77437240341357,237.7704217155211,280.6804620459344,330.1783871336197,386.9187797978083,451.4991157467663,524.4137652834078,606.0019465009361,696.3936872065228,795.4597819551049,902.773158161405,1017.5893564603994,1138.8524569256576,1265.2296037624749,1395.1727585731333,1527.0014977092421,1658.9968873477353,1789.4948052835198,1916.9679252409933,2040.0885066449382,2157.768126832493,2269.1744150836607
G,5.0,6.980219782374794,9.347524133854975,12.176869533362272,15.557422472342084,19.595122303014207,24.415649651896334,30.16783945252214,37.027569152517344,45.20213648109155,54.93511389067431,66.51162390102331,80.26391536220767,96.5770282212184,115.89420598928885,138.72154309014954,165.6311328635976,197.26171064334986,234.31547492773,277.5494462330432,327.75944375114176,385.75461896395126,452.3206233675874,528.170087484361,613.8803504545627,709.820459542598,816.0723634299738,932.3546713710498,1057.9606500288698,1191.724160949433,1332.0266629866055,1476.8541496563766,1623.9048587866905,1770.7381911097434,1914.945377815767,2054.316454253678,2186.978445901708,2311.4864770266577,2426.8604050708873,2532.5708322607184,2628.4866075827126,2714.7995680883305,2791.941577310864
