beta,gamma,gamma2,a1,a2,a3,h,Hiding_init,k,k2,eta,c1,metric1,metric2,r1,r2
10.406807125676226,0.04,0.04,0.09467202763198468,0.03625061048547236,0.03926711207976811,0.028636366780918812,0.5000084565037556,1.8562509896437103,1.7621752964822288,0.049600016559054515,0.9,0.2772367316404607,10.528979140456922,0.9958206566022801,0.9732727163775856
