beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h1,Hiding_init1,reopen1,antibody ratio,h2,Hiding_init2,reopen2,metric1,metric2,r1,r2
1.0,0.2,0.9,0.2,0.2,0.2,0.5,0.005353708755881084,0.2,0.24952800659739954,0.9900000000000002,0.0,0.03409912982097785,0.03333333333333333,4.935126608340321,2021-03-22,0.8065424883378238,0.07142857142857142,3.4293057949948746,2021-06-18,0.0606199214484743,0.14300724167400236,0.9650351197463629,0.9245735268673578
