state,state full,beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h1,Hiding_init1,reopen1,antibody ratio,h2,Hiding_init2,reopen2,metric1,metric2,r1,r2
tn,Tamil Nadu,2.0559283426663706,0.2691932489028359,0.7255933042984509,0.04001050044963258,0.19875870148134267,0.19982741676787075,0.09500706979966234,0.009226919639783785,0.2,0.10843155965710012,0.8,0.00246006773525747,0.0005539856108530703,0.03337543944191111,1.3237049224734028,2021-03-16,0.3904298496332336,0.03333333333333333,1.126043224543527,2021-07-20,0.013598064093479214,0.07281333058837285,0.99879271653936,0.9215088849334344
up,Uttar Pradesh,50.0,0.3,0.35266936526776826,0.04,0.2,0.2,0.09840856306717884,0.007463379197377111,0.01,0.007642150066756071,0.81,7.733997199606221e-05,0.0,0.07142857142857142,1.1309298410148585,2021-03-17,0.427935888815052,0.03333333333333333,1.3650942113421929,2021-08-07,0.0151631287932569,0.031069533644405463,0.9972353876936352,0.9891824855948432
ap,Andhra Pradesh,7.668776192758711,0.26618607483269696,0.3489029813558223,0.18321217921962665,0.17737800231563153,0.18862629466511152,0.153356254799502,0.0016728758207953092,0.06771165824106923,0.0395220960857295,0.81,0.0002556861938764583,0.0007974376203162599,0.07142857142857142,1.2417531058120703,2021-03-18,0.3970034746694498,0.03333333333333333,0.943778438552798,2021-06-23,0.01265236868764525,0.04786245953644184,0.9966102762930408,0.956224279629136
ut,Uttarakhand,17.65472473637429,0.3,0.1,0.2,0.19892583709656814,0.2,0.1995429963104731,0.0094805135696263,0.01389260380796738,0.02371347586617744,0.8200000000000001,0.0004251020671038634,0.0014073057088406981,0.03333333333333333,1.629790492062575,2021-03-20,0.3999996010265985,0.03333333333333333,1.6127577802565087,2021-07-28,0.013217200278094568,0.020271252304281652,0.999195078965366,0.9971852864040514
or,Odisha,3.5937363923240664,0.20894815084897989,0.7286155629387586,0.04,0.2,0.12858154495602825,0.029922493245666076,0.001,0.2,0.07501341705068783,0.8600000000000001,0.00016108276419616102,1.134342945655952e-06,0.07142857142857142,0.8337309787739584,2021-03-21,0.3992314575071127,0.03333333333333333,0.8332650059958175,2021-07-15,0.017904758871421983,0.3337712138984624,0.9956993912821279,0.5693230196245647
wb,West Bengal,2.4825019090372713,0.3,0.8582821960847185,0.08328374185375442,0.2,0.2,0.13839449479228258,0.00394210200766962,0.01,0.0940194155984533,0.81,0.0006918165906069195,0.00038117056712124315,0.07140134985627726,1.24409453292257,2021-03-15,0.4093165381960152,0.03333333333333333,1.2824616454288666,2021-07-19,0.007714345603749995,0.023382547905879632,0.999399604822262,0.9905598935508088
py,Puducherry,3.654370574221505,0.3,0.12820440720875215,0.19999758333207945,0.19999826935375645,0.2,0.3787931415263924,0.011872452106613866,0.1980284684318052,0.11795711590008108,0.81,0.0009542327194716256,0.0,0.03333333333333333,0.911086270080627,2021-03-21,0.3992276111941573,0.03333333333333333,0.8962296806141113,2021-07-02,0.024908393223298183,0.026807218795374583,0.9932100008451132,0.9920534930195658
ch,Chandigarh,10.204174035153533,0.3,0.1,0.2,0.1974484659801431,0.2,0.11515848161416732,0.002869721504702269,0.013607075734131646,0.05461213766760322,0.8,0.0017409455309681345,2.6901253919899225e-05,0.03333333333333333,0.8957563266236088,2021-03-22,0.39962240799388976,0.07142857142857142,0.7262037820769369,2021-06-18,0.013888242038613021,0.06516058004202073,0.9986759243459978,0.953608937325294
ct,Chhattisgarh,8.428700017423719,0.3,0.1,0.2,0.19982616812141696,0.19961201936863066,0.3111776055620811,0.009241667047012764,0.09558528732632464,0.07469219965203815,0.8,5.8841652457684534e-05,0.0,0.07142857142857142,0.2652872035963472,2021-03-16,0.4236459581569656,0.03333333333333333,0.7806663437899708,2021-08-03,0.008574260155701289,0.01613171506527474,0.9995964170330968,0.9991034111666603
gj,Gujarat,40.18887348027725,0.3,0.1,0.2,0.2,0.2,0.5,0.010234679094641808,0.012399214128242268,0.01270200057511417,0.81,0.0010725675705443706,0.0,0.03333333333333333,1.009228709158671,2021-03-18,0.3999728217965388,0.03432863205742218,1.4569043523133085,2021-08-12,0.004513117637324559,0.011325006755025405,0.9997744519220656,0.9977128315081816
hp,Himachal Pradesh,22.814812618453363,0.3,0.1,0.19916087541860025,0.2,0.2,0.2802687342718868,0.01011735466930548,0.010562475965838558,0.016856924806281794,0.8,0.002401069404660444,0.007384197610595967,0.03333333333333333,1.9206697707964104,2021-03-21,0.4030411095166056,0.03375041351507213,1.586079009740491,2021-06-26,0.046146826116376286,0.03849887922114542,0.987621868952384,0.9959801347582397
mp,Madhya Pradesh,49.999888720635155,0.2937297436539489,0.1,0.2,0.2,0.2,0.08342845665929025,0.0015084994187720155,0.01645552872895661,0.01135733312932898,0.8200000000000001,0.000426746685653908,3.7195564915315355e-08,0.03333333333333333,0.8337172824502943,2021-03-19,0.3999815967735611,0.034649242797120214,1.1963297308518166,2021-08-10,0.007388648024120275,0.16699434961614906,0.9994401085219282,0.7698627955260604
br,Bihar,50.0,0.3,0.4707869447309265,0.08594580937061619,0.2,0.2,0.01,0.0013499680282321011,0.01,0.008086821550385407,0.8,5.4292043635990415e-06,3.528517367782098e-05,0.07142857141674196,1.0068259669980841,2021-03-20,0.4218299437352346,0.03578766771543727,2.134439965944786,2021-09-14,0.00699473477404786,0.27273326441928875,0.9996013068494524,0.10378204251496392
mn,Manipur,9.974045473094174,0.2,0.3716182274700217,0.2,0.2,0.04,0.5,0.020677420686979232,0.2,0.004475013621987533,0.8,0.0,0.0494023115238803,0.062439281281715185,9.99999975248214,2021-03-22,0.3868462858090776,0.04909387205092389,6.912892018178357,2021-06-23,0.012276711935766084,0.0858286264980546,0.9988330660443256,0.9317322297303404
mz,Mizoram,1.0000087149840853,0.2,0.8933951686173515,0.04,0.04,0.06798346868442834,0.12216670022716415,0.00205221166029878,0.2,0.024591357983185083,0.8,0.0,0.10771143859559426,0.07078611465938899,9.996666391567624,2021-03-15,0.3539402294567858,0.07142857142857142,10.0,2021-08-02,1.5434369172485771,0.4942296541985466,0.04725931679106799,0.6466382112803795
ga,Goa,6.015530550047399,0.3,0.1,0.2,0.2,0.0993501584789898,0.22358991395760974,0.009468039218109495,0.01,0.05818861547168142,0.8200000000000001,0.0046537778174674405,0.001417516016327941,0.03333333333333333,2.026618685957619,2021-03-20,0.402870728106122,0.03333333333333333,1.5505272717884373,2021-07-09,0.027412493221380483,0.04368922022111939,0.9914305179365251,0.9865911629965236
an,Andaman and Nicobar,50.0,0.3,0.2442474173863351,0.2,0.040264572030116366,0.04,0.05481749695329809,0.002860233122857034,0.10571716308629243,0.004036173062237733,0.9500000000000002,0.0015447008893694836,0.002896596235548611,0.037037732606056514,3.8718498405568256,2021-03-20,0.39809746444498256,0.03333333333333333,4.343609335174266,2021-10-27,0.005694450902990014,0.19798660538789303,0.9981124626187932,0.1829366489172536
as,Assam,7.018208594399718,0.20184070776875368,0.7495114973628106,0.2,0.1999891030857464,0.1115315655977126,0.5,0.013213255941892614,0.01011837993622206,0.032912747707489684,0.8700000000000001,2.096135279214693e-06,0.00018932067012639216,0.04716322023002749,1.4898840976880456,2021-03-20,0.3992896579410004,0.03333333333333333,1.22139733130956,2021-07-15,0.06822491426276406,0.07221318152802124,0.9421699753397588,0.9641730203146418
jh,Jharkhand,50.0,0.3,0.1,0.2,0.19966764195823355,0.2,0.5,0.01933109743138731,0.018469349555401054,0.007661892831997815,0.8300000000000001,0.0011444122018805845,3.672350949580352e-06,0.07123078459702585,1.6161056990149667,2021-03-15,0.3999699729962118,0.03333333333333333,1.4796887890198192,2021-07-15,0.006608565455445117,0.02911423789809085,0.999626524140926,0.9931580104462652
ar,Arunachal Pradesh,1.5179918892001634,0.2,0.8999808485252662,0.2,0.2,0.12071867371242903,0.5,0.005887320236632022,0.05715833810800865,0.0478380161304345,0.8,0.0,0.016888884007357354,0.07142857142857142,5.122378562398327,2021-03-15,0.3956296096356742,0.07142857142857142,3.800451537247278,2021-06-18,0.014578968493505024,0.044048311762523606,0.9971166082958516,0.9945309867088756
tr,Tripura,11.89681049786129,0.272671639458709,0.5996254527740089,0.09497135001044324,0.1797903285149771,0.0533095688680128,0.06907686152349199,0.002963559894038048,0.1829057564655972,0.005817172830093212,0.8,3.9948165058133344e-05,0.001161856685266576,0.05231611210371734,5.324965381223894,2021-03-15,0.3920758103724599,0.058823527526449676,2.2146446201426264,2021-06-18,0.006206118232720702,0.16622308043113254,0.9994939383405672,0.038083888806710216
nl,Nagaland,49.99992585171522,0.2673014037702037,0.20625445207133716,0.19999948476756196,0.1283217390526872,0.04,0.21486593544823368,0.01370552239504983,0.01,0.0012951308830225132,0.8200000000000001,0.004956115435084109,0.01331506269103957,0.07142481784495695,9.999881531476076,2021-03-20,0.4013190278753545,0.03333333333333333,4.910418215888205,2021-06-26,0.007733598389183469,0.09774858105011236,0.9994605438215094,0.9149489829466521
ml,Meghalaya,31.14383480436218,0.3,0.1,0.2,0.2,0.1819502566732588,0.5,0.02396880144210576,0.1891394703489105,0.009851463988935334,0.8,0.0017914753321051351,0.002655647850632581,0.03333333333333333,2.0286143751760983,2021-03-21,0.4124028807256098,0.03351558136479743,2.0708811993663163,2021-06-18,0.14180298122623536,0.04679598914976062,0.8806366661753666,0.98976926036886
sk,Sikkim,3.9416470811662254,0.2,0.4860699189290602,0.2,0.2,0.04,0.5,0.013074362913351043,0.2,0.010173856296114643,0.81,0.0,0.05592206012766999,0.04893875459409645,8.771108062587881,2021-03-16,0.3946595278726066,0.062371108566756914,3.166282468806956,2021-06-27,0.017976227541765397,0.10445676630225137,0.9978555016589484,0.797803209679963
dn_dd,Daman and Diu,20.917881188682173,0.3,0.7987077207484788,0.04,0.2,0.15805576847220798,0.5,0.001,0.01453764299707031,0.025664378797390558,0.9900000000000002,0.0,0.0010392465097665924,0.03333333333333333,6.521593369683526,2021-03-20,0.39947075471687693,0.03333333333333333,4.090656758315508,2021-07-26,0.00854393847054005,0.11910733307308545,0.9996419510623844,0.6828362321325429
ld,Ladakh,4.8896695992329295,0.2999679065268039,0.10027346785775333,0.19758464873682846,0.04792963192348281,0.2,0.15333514154838598,0.001089657273560267,0.2,0.055056667910536206,0.8,0.0060954346068466045,1.0297454171190082e-05,0.03333333333333333,1.2089411558610463,2021-03-22,0.3816359798024829,0.03333333333333333,1.3252018894511868,2021-08-25,0.091222801260119,0.4126298108919205,0.9967099304090457,0.9162772676336368
