series,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15
S,43967.60817163791,43965.01674692975,43961.98443132263,43958.436315794046,43954.28480157732,43949.42746437206,43943.74456421355,43937.09614411542,43929.31865217853,43920.22101246364,43909.58005955427,43897.13524044671,43882.58247533911,43865.56705632308,43845.675450363015,43822.42586099189,43795.25739292545,43763.51765685295,43726.44865020874,43683.17075683555,43632.66472831237,43573.75154796596,43505.07014262925,43425.05300661848,43331.89994923206,43223.55038608275,43097.65488314808,42951.547049971574,42782.21738490481,42586.291318175165,42360.01448798759,42099.249215538504,41799.487184469166,41455.88440395054,41063.325505296445,40616.52507022312,40110.173696297206,39539.135452725444,38898.70077548719,38184.89420689197,37394.82936130348,36527.09412261598,35582.138010184906,34562.62242395281,33473.685590585716,32323.070685101,31121.070996914612,29880.26218153336,28615.01815437506,27340.84026476447,26073.562148904668,24828.516782742437,23619.760755356543,22459.440747616787,21357.361134270435,20320.77662276407,19354.39891473554,18460.579276371565,17639.613869932615,16890.11593558898,16209.405600437294,15593.880094900123,15039.340571162153,14541.263770152522,14095.016044898875,13696.013396039845,13339.834577289212,13022.295654584024,12739.494355059967,12487.831712546496,12264.01733719367,12065.06338806664,11888.271168151417
I,7.0,8.191424708163433,9.585455373657831,11.216479827509833,13.124698078731392,15.35709566824772,17.96857669310708,21.023281452615887,24.5961170989789,28.774533394077565,33.66057962463412,39.373282807263365,46.0513913534081,53.856532098757626,62.976831639074575,73.63105468238317,86.07331181234343,100.59838552237457,117.54771506211125,137.31606542287724,160.35888086148606,187.20028503559482,218.44163336519185,254.7704427029222,296.96941154876265,345.92509238831855,402.6355768453245,468.2162946527668,543.9027007889757,631.0482273608254,731.1154120762352,845.6576021100749,976.2881127573997,1124.6332707245417,1292.2655152337284,1480.6128472603045,1690.8416517341575,1923.7115649590885,2179.4039292055236,2457.3297119596373,2755.928615156202,3072.4781308124584,3402.938617081038,3741.8664798969294,4082.43001728464,4416.558919312429,4735.246823636332,5029.00627429032,5288.4490465905565,5504.937126883036,5671.227817366231,5782.027620055214,5834.378123430067,5827.822506483811,5764.337618533399,5648.054606333082,5484.821393094999,5281.6767528399705,5046.306808710926,4786.5433813123755,4509.9450402015855,4223.48153769844,3933.3247538967235,3644.7366041270093,3362.037008555253,3088.6322557032317,2827.084623313219,2579.2066213557628,2346.166596608667,2128.5959198004043,1926.691111193149,1740.3068380815512,1569.037690380463
R,0.0,1.4000000000000001,3.038284941632687,4.955376016364253,7.1986719818662195,9.823611597612498,12.895030731262041,16.488746069883458,20.693402360406637,25.612625780202418,31.36753245901793,38.09964838394475,45.97430494539743,55.18458321607905,65.95588963583057,78.55125596364549,93.27746690012212,110.49212926259081,130.61180636706572,154.12134937948798,181.58456246406342,213.65633863636063,251.09639564347958,294.78472231651796,345.7388108571024,405.13269316685495,474.3177116445187,554.8448270135837,648.4880859441371,757.2686261019322,883.4782715740973,1029.7013539893444,1198.8328744113594,1394.0904969628393,1619.0171511077476,1877.4702541544934,2173.5928236065542,2511.761153953386,2896.5034669452034,3332.384252786308,3823.8501951782355,4375.035918209476,4989.531544371968,5670.119267788175,6418.4925637675615,7234.97856722449,8118.2903510869755,9065.339715814242,10071.140970672306,11128.830779990418,12229.818205367024,13364.063768840271,14520.469292851314,15687.344917537328,16852.90941883409,18005.776942540768,19135.387863807384,20232.35214242638,21288.687492994377,22297.94885473656,23255.257530999035,24157.24653903935,25001.94284657904,25788.607797358385,26517.555118183787,27189.962519894838,27807.688971035484,28373.10589569813,28888.947219969283,29358.180539291017,29783.8997232511,30169.237945489727,30517.299313106036
G,7.0,9.591424708163434,12.623740315290519,16.171855843874088,20.32337006059761,25.180707265860217,30.863607424369125,37.512027522499345,45.28951945938554,54.38715917427999,65.02811208365205,77.47293119120812,92.02569629880553,109.04111531483667,128.93272127490513,152.18231064602864,179.35077871246554,211.09051478496536,248.15952142917695,291.4374148023652,341.9434433255495,400.85662367195545,469.53802900867146,549.5551650194402,642.7082224058651,751.0577855551735,876.9532884898432,1023.0611216663503,1192.3907867331127,1388.3168534627575,1614.5936836503324,1875.3589560994192,2175.120987168759,2518.7237676873806,2911.2826663414758,3358.083101414798,3864.4344753407117,4435.472718912474,5075.907396150727,5789.713964745946,6579.778810334438,7447.5140490219355,8392.470161453008,9411.985747685107,10500.922581052204,11651.537486536921,12853.537174723311,14094.345990104566,15359.590017262866,16633.767906873458,17901.04602273326,19146.09138889549,20354.847416281384,21515.16742402114,22617.24703736749,23653.831548873855,24620.209256902388,25514.02889526636,26334.994301705312,27084.492236048947,27765.202571200633,28380.728076737803,28935.267600475774,29433.344401485403,29879.592126739048,30278.594775598078,30634.773594348713,30952.312517053902,31235.11381657796,31486.77645909143,31710.590834444254,31909.544783571288,32086.33700348651
