series,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22
S,16969.46626839246,16967.605518860455,16965.305727823998,16962.464971501224,16958.95853763162,16954.634284182954,16949.307288218606,16942.753802326126,16934.704618452062,16924.838066191485,16912.773056822538,16898.062834787273,16880.190414365417,16858.5670405078,16832.535365296597,16801.379274621464,16764.34228112342,16720.655932731708,16669.57860527861,16610.443304609293,16542.71088364988,16466.022871148743,16380.246637541328,16285.505608173657,16182.1890281594,16070.939102005987,15952.61727502244,15828.254836896116,15698.995001840105,15566.03383931537,15430.566190954594,15293.740665945159,15156.625639978765,15020.186374688294,14885.272142210051,14752.611584657536,14622.814341579422,14496.377084031614,14373.692361375519,14255.058992984583,14140.693056966704,14030.738808005965,13925.279083792522,13824.34493404271,13727.924333896637
I,5.0,6.18652069697862,7.652085604956392,9.460990575138746,11.69164991400624,14.439333862461165,17.819246777077492,21.96988267044734,27.056520864799218,33.27461581686802,40.85268409418129,50.05409460854024,61.176932251151264,74.55085575632796,90.52966364216849,109.47821238674025,131.75253236512424,157.6726094751679,187.48845296785834,221.34172939208253,259.22715508133587,300.9594830269225,346.1526043080475,394.21642024691175,444.3745847068818,495.70247914782533,547.1809251242444,597.7583317115087,646.41298604406,692.208093663484,734.334410706917,772.1380488661778,805.1335273992198,833.003944645845,855.591121289861,872.8788378491023,884.9720645347403,892.0745852620793,894.4668262425566,892.4851293880014,886.503223592713,876.9162654154032,864.1275432194647,848.5377516134242,830.5366278102152
IH,0.47422883502660196,0.9375242356389055,1.5026747397831715,2.1937982212336387,3.0405547010004303,4.079357647808823,5.354816990128933,6.921440811755009,8.845616073273028,11.207875215573303,14.105432016935334,17.654932802933885,21.995314022754144,27.29058100992039,33.73222465984955,41.540877301393714,50.9666896363412,62.287813069304775,75.80633548019581,91.84109237556916,110.71700492228102,132.75100203556298,158.23513588065381,187.41810450880436,220.48690382951304,257.55058538184886,298.6279903466421,343.6408607563994,392.41300394787027,444.6753842721889,500.0763177587162,558.1954752216102,618.5601997048336,680.6626856534537,743.9767782834774,807.9734507692149,872.1343347480791,935.9629689171454,998.9936660233557,1060.79807255941,1120.9896113947725,1179.226064610526,1235.210583112725,1288.69141191291,1339.4606044684085
IN,0.2,0.38200461739493263,0.5950938490394565,0.847632565740776,1.149804827101225,1.514014934737275,1.9553618991338046,2.492194342685484,3.146749695889329,3.945875706781758,4.921822624178587,6.113079581763986,7.565207336260254,9.331590623792975,11.473997136101023,14.062788839419834,17.176591006591288,20.90119566612441,25.327474980554697,30.548125085792265,36.65316826754412,43.724315537485694,51.82851592235386,61.011250225297836,71.29030308008561,82.6508050685741,95.04223993535794,108.37786958393082,122.53669670696651,137.3677424467141,152.69614077863858,168.3303898287711,184.07006293827382,199.71334799067725,215.06391523435502,229.93677289001948,244.16292538833164,257.59278166804353,270.09836176642654,281.57441801118506,291.93862626715287,301.13101882648544,309.1128299529198,315.8649134660088,321.3858736838591
D,0.01,0.016191146064032293,0.02843070016260392,0.04804839970676483,0.07668884545677873,0.11638385528999087,0.16964063172281765,0.23954876822445048,0.32990947148435606,0.44539064236868886,0.5917115478091379,0.7758605987799114,1.0063490458341848,1.2935019808333605,1.6497856159169277,2.0901661126494084,2.632490028879735,3.2978696866162553,4.111048726434813,5.100714602636961,6.299717226645548,7.745148416437229,9.478237556203931,11.544026825732788,13.990805204346117,16.86930293791009,20.231673960512712,24.130318181378733,28.616613837342605,33.73963893709358,39.54495917864823,46.07354896006454,53.36089520332925,61.43631420553899,70.32249276737326,80.03524864047996,90.58349303243435,101.96936975496664,114.18854122471987,127.23059022422186,141.07950730091295,155.71423616555174,171.10925281001244,187.23515780577338,204.0592650158912
R,0.0,0.022737670955333404,0.06648450954634343,0.1350559644411113,0.23326130829854866,0.36712274423275243,0.5441427108127577,0.773628308245467,1.0670826699770657,1.4386736544093357,1.905790121842961,2.4896948481941665,3.2162802060688467,4.116927348809718,5.229460876853992,6.599177965820414,8.279913067132508,10.335076598567769,12.83857979383724,15.875531162115966,19.5425680798031,23.947677062337767,29.209366018902138,35.4550872470866,42.818872247263336,51.43822268534524,61.4503928382929,72.98828009815622,86.17619485114487,101.12579859263839,117.93247784997516,136.6723684057065,157.40017200306698,180.14783004368067,204.92404744237123,231.714602421136,260.48333794448007,291.1737075936386,323.7107405949102,358.0032940600875,393.9464717052339,431.4241042035576,470.3112043398446,510.4763283866615,551.7837923524772
G,5.0,6.860749532005222,9.160540568461364,12.001296891234434,15.507730760836619,19.831984209503403,25.1589801738492,31.712466066331146,39.761649940396396,49.6282022009745,61.693211569920706,76.40343360518558,94.27585402704209,115.8992278846578,141.93090309586339,173.08699377099703,210.12398726904237,253.8103356607545,304.88766311385433,364.0229637831703,431.75538474258315,508.4433972437197,594.2196308511348,688.9606602188069,792.2772402330635,903.5271663864772,1021.8489933700237,1146.2114314963476,1275.471266552358,1408.4324290770928,1543.900077437869,1680.725602447304,1817.8406284136975,1954.2798937041696,2089.194126182412,2221.8546837349268,2351.6519268130396,2478.0891843608474,2600.7739070169428,2719.4072754078798,2833.773211425759,2943.727460386498,3049.187184599941,3150.121334349752,3246.5419344958254
H,8484.756578568298,8484.756578568298,8484.756578568298,8484.756578568298,8484.756578568298,8484.756578568298,8484.756578568298,8484.756578568298,8484.756578568298,8484.756578568298,8484.756578568298,8484.756578568298,8484.756578568298,8484.756578568298,8484.756578568298,8484.756578568298,8484.756578568298,8484.756578568298,8484.756578568298,8484.756578568298,8484.756578568298,8484.756578568298,8484.756578568298,8484.756578568298,8484.756578568298,8484.756578568298,8484.756578568298,8484.756578568298,8484.756578568298,8484.756578568298,8484.756578568298,8484.756578568298,8484.756578568298,8484.756578568298,8484.756578568298,8484.756578568298,8484.756578568298,8484.756578568298,8484.756578568298,8484.756578568298,8484.756578568298,8484.756578568298,8484.756578568298,8484.756578568298,8484.756578568298
beta,18.22243166558456,18.22243166558456,18.204466129035048,18.1823105353893,18.155017758368214,18.12144221224672,18.080206331262477,18.02966561196922,17.96787467977907,17.892558376185534,17.801093879217063,17.69051230699976,17.557530853805197,17.398628683765295,17.21018052486022,16.988659651482468,16.73091494031514,16.434513529763166,16.098121425720713,15.721872193840538,15.307655361695998,14.859250637761587,14.382249722729615,13.883745946783433,13.371824390052852,12.85493391335381,12.341249136458481,11.838125275714338,11.351716188329057,10.886780806877843,10.446662101798106,10.033396634840743,9.647904009477127,9.290210091497118,8.959669431207598,8.655165349176311,8.375277285257411,8.118412956387232,7.882907679543793,7.667095575372157,7.469358086215381,7.288155009980092,7.122042562009032,6.969682140882832,6.829842662163716
