beta,betaEI,gamma,eta,theta,Geo,c1,RMSE,R2
37.63985759694592,0.3184762515097515,0.08144544086956543,0.028862626203474028,1.0,0.98,0.9700000000000001,73.68483164803845,0.9995514784559821
