series,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22
S,2712.527015714684,2710.8060984411513,2708.6617864346053,2705.9907210576603,2702.6647592505647,2698.5252779097873,2693.3763068294083,2686.9763271870147,2679.028597586867,2669.1699325368327,2656.9579817213084,2641.857274897095,2623.2246503430433,2600.295229323031,2572.170895951647,2537.814343680909,2496.053168306906,2445.600135082699,2385.0973420387386,2313.19294085497,2228.6583201803987,2130.549718720337,2018.4094873441907,1892.487747911493,1753.946337434417,1604.9890275889466,1448.8549756712966,1289.6277427039852,1131.855677828253,980.0417990306605,838.1162648354839,709.0210397871015,594.5003968520717,495.1190175217755,410.4587884477454,339.4075741911032,280.4556209390902,231.94335419284454,192.2376226272931,159.83825053938125
I,6.0,7.480917273532514,9.325992589137051,11.624018262516675,14.485019339111815,18.045099906324737,22.47226699045072,27.973355953226427,34.80215131524534,43.26873031266985,53.74993191568716,66.70064146327323,82.66524035879402,102.28805176445451,126.32086306526068,155.62458081338795,191.16077295485553,233.96737526086835,285.11147329439393,345.6114155463868,416.32157959910256,497.7773178752005,590.0064565363386,692.3279377075827,803.1762306763553,920.0064912947715,1039.3402835606307,1156.993905185517,1268.4862138538285,1369.5606440972679,1456.7037525285539,1527.530827475794,1580.9502373117919,1617.0936071496164,1637.0700919376618,1642.6385025167974,1635.8849156681385,1618.9617857876585,1593.9090459217036,1562.5520561727474
R,0.0,0.24,0.5392366909413006,0.9122763945067827,1.3772371250074498,1.9566378985719224,2.678441894824912,3.5773325744429405,4.696266812571998,6.088352865181811,7.819102077688605,9.969099354316091,12.63712501284702,15.943734627198781,20.035256697776962,25.08809122038739,31.31307445292291,38.95950537111713,48.31820038155187,59.722659313327625,73.5471159351831,90.1999791191472,110.11107183415523,133.7113300956088,161.4044476039121,193.53149683096632,230.33175648275719,271.9053678251824,318.1851240326031,368.9245725867562,423.7069983506469,481.9751484517891,543.0763815508209,606.3143910432925,670.9981353292771,736.4809390067836,802.1864791074555,867.621875734181,932.3803471656873,996.1367090025554
G,6.0,7.720917273532514,9.865229280078353,12.536294657023458,15.862256464119266,20.00173780489666,25.15070888527563,31.550688527669365,39.49841812781733,49.35708317785166,61.569033993375754,76.66974081758931,95.30236537164103,118.23178639165329,146.35611976303764,180.71267203377533,222.47384740777846,272.9268806319855,333.4296736759458,405.33407485971446,489.86869553428573,587.9772969943477,700.1175283704939,826.0392678031915,964.5806782802674,1113.537988125738,1269.6720400433878,1428.8992730106993,1586.6713378864315,1738.485216684024,1880.4107508792006,2009.505975927583,2124.026618862613,2223.407998192909,2308.068227266939,2379.1194415235814,2438.0713947755944,2486.58366152184,2526.2893930873915,2558.6887651753036
