beta,gamma,gamma2,a1,a2,a3,h,Hiding_init,k,k2,eta,c1,metric1,metric2,r1,r2
15.695589635041278,0.1216196503127662,0.14179554026862898,0.01,0.01271007791948263,0.07985610025517947,0.016276651586152022,0.5000001561596171,0.4841769488407356,1.1898666589597418,0.02934942542674446,0.9,0.319429710390758,15.28687551461758,0.9989740997414635,0.9907940043073943
