series,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31
G_high,5.0,7.337124594570112,10.570629643779103,15.035343467464052,21.183152358189552,29.616943453222227,41.12845266859884,56.73520252687889,77.69074625689359,105.28221846664535,141.17212533732805,186.96325952706343,245.02271910289147,317.20226765748544,404.8957748281348,505.801537361889,623.371289283409,748.6460941626233,880.4968883895096,1029.369585695582,1183.5051087824052,1344.3582708803197,1526.2536048597,1688.4011301204741,1849.3275908843034,2019.4698967957854,2178.4266075632477,2339.405214390806,2507.6908519191115,2676.5168371744194,2851.3814978470573,3017.332779436723,3183.4884207512646,3350.4190123770077,3505.974491866076,3645.337791395063,3801.6894679245265,3956.2980147887242,4106.86849876724,4253.354620369621,4398.695252035046,4537.429658134,4666.601470986651,4791.591650999358,4912.46853155665,5041.8452852896535,5156.815870250273,5291.256478276616,5414.920469341668,5531.277657044761,5651.418026117223,5755.569862102873,5857.511860247626,5953.276441675784,6056.886749303159,6152.115397927961,6253.082444089608,6333.859265866065,6415.594626392858,6493.282279378351,6575.93666342786,6652.596320004288,6729.6560997595825,6796.736988158786,6864.916008133486,6930.615090007952,6993.917447639803,7076.953686502023,7135.340592913144,7186.272953254128,7248.370561738622,7315.343809922617,7377.256561110026,7422.701189268305,7485.311167151266,7535.335721384477,7573.641823714598,7614.11858326419,7652.930475839395,7696.653035894864,7747.895816622652,7790.451404257429,7829.713468453946,7867.208741248566,7897.246303907906,7925.34552566783,7953.814118827899,7998.7463134835525,8039.205004330492,8078.38150345332,8117.593426146116,8152.512446699175,8212.103764905736,8264.198009935171,8327.76854271438,8398.407137400938,8494.565534368223,8603.928946180413,8713.175319612294,8835.134570353788,8992.761658156398,9160.524989299343,9355.885326605616,9561.109121990223,9835.996844350788,10191.304823845569,10612.72042806804,11041.862571275617,11553.446760182209,12051.974407041227,12658.860873094818,13310.462305235986,13960.57066845506,14635.754363635455,15345.964614739885,16096.66118477127,16886.33527660894,17713.101585659046,18574.747760944618,19514.308317337254,20431.306324659166,21450.420461328056,22379.21335680373,23446.848513484063,24546.650099945247,25559.537858705677,26795.362482678043,27901.96820450069,29100.477446202854,30220.461354163945,31349.806699882705,32492.520629607225,33595.32609667222,34792.18864896642,35912.83368727452,36969.50077594943,38108.05562662014,39200.2039999609,40292.39588570875,41311.63220162556,42391.37968058942,43423.329642255114,44390.0188469656,45383.84253196313,46263.87376750332,47142.611290310386,47992.8723275335,48857.79043439652,49717.11816841778,50563.937931712404,51319.30473276317,52197.92953873318,52993.15993571273,53764.9471212499,54522.37078132802,55248.64557328397,55955.18817356003,56713.07045129642,57392.62943754176,58133.01679063633,58669.38610988577,59337.83085189073,60023.45856146553,60723.05505159614,61277.19195892784,61845.68052903313,62405.85622690681,62960.87709882507,63478.94934196144,64020.98338373671,64541.728552217195,65132.91489394077,65649.18897697731,66151.68158020072
G_low,5.0,6.554249734470847,8.395459606388435,10.559072858106955,13.122334414372583,16.04271027803518,19.43395251392306,23.11677369770472,27.178640281655777,31.755125129591082,37.10163850278684,43.33657468753896,49.8954305991405,57.20030458329977,65.40064723554089,74.64389648477659,85.0444229062401,97.10961331769929,110.1569938029241,124.58224026493566,140.92917318793465,159.30324275669955,179.6499281024875,202.3368241674462,228.00697477551137,256.76313010693144,288.79360671241466,324.41694679312997,363.9697043507222,407.8043200686467,456.2861130056652,509.7892791972115,568.6918086276293,633.3692666862427,702.3334597297694,775.4221935448905,854.101349864358,938.4481481993813,1028.480851988911,1124.1532090400522,1231.1117356190543,1346.2621322001437,1468.5369637172194,1597.8088472134482,1733.8639841329016,1876.4013246922086,2018.1646519126716,2163.0165971065053,2315.9539158401644,2476.7507994084144,2641.1353434134794,2808.4211932354956,2977.8989784685973,3149.2757534077446,3325.2415531076676,3501.6272836910744,3673.1393207467427,3848.9714462975894,4001.355789261351,4159.063092911784,4231.162251462366,4340.930458468506,4415.6024946737,4509.818826040845,4622.215751044546,4686.41218345256,4763.699830837058,4848.267528544461,4893.944054825093,4940.3591488063885,5047.831034632413,5103.816179488234,5135.651054966942,5160.247940623642,5178.429645731549,5196.914321235998,5220.511661548226,5253.945532420299,5282.896074864337,5299.632397412378,5315.593219353798,5330.814939584474,5345.332220315489,5359.178070674825,5375.083522760312,5390.734965799824,5405.689405262016,5422.3262856259,5441.3646559564195,5463.049588084806,5487.677647101861,5509.735087988251,5532.708722133213,5569.490205688062,5600.197796075062,5632.139930312157,5696.215384450923,5742.437299309711,5801.671630368857,5886.174765598244,5983.416930006636,6095.5927663367165,6225.272120521249,6350.041412848576,6479.775402410126,6631.031496538992,6824.964895484458,7077.01902337,7388.767347684652,7784.514191375566,8231.111705021027,8697.879551061911,9198.878810105507,9744.386133114636,10368.039622305865,11033.44242062509,11798.799290536173,12653.728880963465,13539.601250981548,14424.40138532405,15415.145302765246,16301.446252666386,17293.45877303746,18404.18706556353,19446.04794376924,20591.027803579287,21707.52581998214,22957.126436020015,24138.12149642697,25336.737664704295,26410.570380193712,27512.9943593263,28695.617983939075,29747.589396551783,30785.178092376285,31807.69921593235,32774.465390194775,33728.53081068667,34651.846310014844,35557.73683423713,36494.026436089036,37389.9418280715,38277.91247326099,39159.594709420424,39995.727679274285,40818.9157406501,41622.88549566243,42423.099825183344,43177.43252577392,43918.10327198139,44611.14236120928,45269.63343383437,45853.7054686568,46429.58147116755,46975.310471048135,47508.75267589016,48053.2115689682,48580.59120335813,49041.59418841318,49498.04224189192,49965.57179766249,50366.95869107011,50775.172483884926,51204.96500145133,51567.61892752056,51933.152987791305,52285.66643824334,52626.63158007656,52987.47223698158,53281.09303690154,53591.57282886204,53890.69373060251,54180.985906555885,54351.32625083594
D_high,0.01,0.10724770111027253,0.18518007471891035,0.25777767148937564,0.332788997185053,0.4142266674443338,0.5043635676118259,0.6072037393178765,0.7195208213336303,0.8515944705997393,0.9978474407691639,1.194652835772441,1.463851558732182,1.852163433642266,2.3893277400541613,3.092287852391909,3.988235834505992,5.116663935833052,6.458349767161957,8.174085001963828,10.253380416684092,12.705499400430767,15.520599695209736,18.753568503678956,22.436189953883165,26.539443206172116,31.056307888026147,35.96524412951954,41.148821187286174,46.79683302672734,52.69431463740125,58.76724656363371,65.2447220696368,71.985400557517,79.07822844363751,86.19318313039015,93.52696861187192,100.77264372127605,108.43731377661622,115.86583922472325,123.39852413229197,131.61925651813976,139.49219462073873,147.23314809566827,155.10890504971132,162.9727440506159,170.75168942914314,178.4295233883554,185.99190281871,193.71504203467154,201.13272980223348,208.4453038648507,215.8740516755079,223.0533254486462,229.98868045493313,236.97702880060424,243.9340009880821,250.5158663405631,256.95711896934955,263.7173184465236,269.99250305283346,275.753409068437,281.866691354962,287.8287530878872,293.6213668035426,299.1597198847328,304.0653992602843,309.641233164205,314.8757593806073,319.8943732886663,324.9532268351339,329.85441267430184,334.75542926359464,339.2467065979096,343.68227406001233,347.88274323818484,352.51577012273503,357.0266575616841,360.7253302408709,364.8703944639674,368.73831498715464,372.5925645113743,376.040022633188,379.5942364774988,383.03389356729787,386.20681177746746,389.69509061527896,392.5906655754151,394.7853321551007,396.21451846890756,397.71723411077943,398.99042002464194,399.9701405906749,400.8234441853035,401.5288242137455,402.1627796534708,402.7447541313505,403.2906130968866,403.8135270685411,404.3246778782892,404.89909366738675,405.65588655238247,406.44780035084756,407.2834599597205,408.1718241010735,409.0786048599345,410.00697243479345,410.9203444831327,411.9051185892756,413.2192137910394,414.71208180361947,416.4980384087008,418.0019283104467,420.3534441835654,422.6597359934516,425.0565349807939,427.9744358786375,431.156388828747,434.8227349753001,438.7457336703025,443.38714823136036,450.14597925124025,457.02996412059537,464.0038972330998,472.03609726828336,481.5005970615416,491.16792786990123,502.4803213403601,512.9476685853085,524.783105772043,537.2022593976618,550.7027586627555,564.9104453865308,579.0661052520257,593.8212060935325,608.6069379534936,623.3478019662558,638.9631747281339,654.9067653125783,670.5176537362004,687.3133495306691,703.8836298084819,720.764840154507,737.6071147431625,756.0852346956683,773.3299419902701,791.1397204314338,808.5779287635562,826.4386864436897,843.8327900593298,862.0830409654816,880.7448392721052,898.2437016567235,916.060486155853,933.7536348091301,951.2219941905729,968.4506142819167,985.5626864571796,1003.1758671811259,1021.1527519914212,1038.990027034601,1056.794849861993,1073.000695333235,1089.2544259058488,1106.1240664807208,1123.8035577439416,1140.804784436895,1156.729761433844,1173.1100808279655,1188.5102478737224,1203.6146984125824,1218.4216265738476,1234.8450603512554,1251.2551996434775
D_low,0.01,0.08843976110185205,0.1526952544360234,0.2067203012536995,0.2551725233399833,0.3035360592045133,0.35614548551837316,0.415067429422648,0.4807789942484292,0.5618298985721363,0.6549634870930554,0.7689914371705353,0.9055281279996331,1.0686890080851903,1.2661780837995484,1.4968882440379305,1.7841953403934698,2.127554548728888,2.510356656206421,2.938442565188378,3.4255781248547175,3.9339427861167207,4.5411799577758565,5.157275934334698,5.849995270221253,6.653693912962794,7.483209414784117,8.468328143119521,9.557425775890843,10.730252138711013,12.07291627828377,13.607873804549573,15.25157809119772,17.068796242700827,19.079733925118763,21.30063978393108,23.76626744233222,26.43912754617142,29.39030949850218,32.61810635105254,36.13497889215889,39.894271212172285,43.922180971301394,48.34924955262764,53.11187681029123,58.21649621248995,63.660774517558025,69.41714048702052,75.50773998921188,81.87713638854599,88.53204805013061,95.48196327177655,102.70876516707825,110.19104250472607,117.90439045962545,125.82178995952376,133.96386830809962,142.39560529303657,150.95658152255695,158.93182266550104,167.40006070689356,175.88822586286935,184.35897662951464,192.78201884964102,201.1286636980649,209.3721191344366,217.28265769896467,225.39737178035747,232.78272572704222,239.68978243431957,246.47438125870477,252.79499402857763,260.2337860998883,267.1418263981188,273.503473825691,279.6281071040232,285.51415186584785,291.161498574226,296.5713465110521,301.74605112597243,306.3251572565341,310.993797425262,315.10816445664545,318.8513086696499,322.71118637120173,326.31085443931033,329.4532831283481,332.5924455805216,334.43980850658744,336.68673315462445,337.71808455330046,338.2137960025733,338.6691288626818,339.13126977411315,339.627245572472,340.1745699237957,340.8531023068528,341.62458169992055,342.4934630673706,343.46121767478803,344.3298535972615,345.70259842975315,346.963540628288,348.3816937220572,349.97502206277943,351.6601111841638,353.41010813265564,355.14330847507904,357.40408172511087,359.48574877359204,361.53336961595005,364.6074942753286,367.3770371624085,369.64195001874106,372.69673516716585,376.2571975756236,379.72485832379385,383.86848235137944,388.1143922796684,392.0072173470685,397.39124737631437,403.16477929426395,408.6890151973062,415.20423109333893,422.1156506371668,429.97434466501164,438.2171983323102,447.0997790769199,456.45415464426577,466.53727705846217,476.0539932881766,486.68371803775085,498.89355357226407,510.11811417160965,522.179554788093,534.6172600976608,547.4278605236088,560.3796371249209,574.252973045928,588.8940457888997,603.2304622597997,617.5622568846677,631.2038493854379,645.7029813437742,659.4768308159505,674.5833537913056,689.0503495601553,702.3302199514037,717.1480535927133,732.4135059426751,746.9223248046706,761.2221735851188,776.5443883542804,791.1210092472616,805.0820924692878,818.9361056540821,832.3565061885242,846.2683107172244,859.722055915719,873.0197476782486,886.1518159326913,899.5001223895499,911.8856288116089,924.4729144449716,937.3129012582573,950.0165929406919,962.3207979913443,974.7474137983771,987.0090420107135,999.1016602779658,1011.0217390172168,1021.6115807909517,1031.7772142193812,1041.9898536831033
