beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h1,Hiding_init1,reopen1,h2,Hiding_init2,reopen2,metric1,metric2,r1,r2
1.0,0.2,0.821501189276891,0.2,0.2,0.04,0.5,0.012818310400130751,0.1818177996173835,0.025928429833343866,0.8300000000000001,0.0,0.04656811466623751,0.07142857142857142,9.997684362798076,2021-03-17,0.06922652404469745,3.4607431974121106,2021-06-26,0.021400017895456716,0.09981747725875253,0.9962465830140997,0.8385316353515003
