beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h1,Hiding_init1,reopen1,h2,Hiding_init2,reopen2,metric1,metric2,r1,r2
15.288857952384559,0.21708195870737196,0.10709512449924086,0.2,0.19841338122563917,0.14607150925930826,0.08674058894058126,0.002175469534158052,0.05363138992817547,0.04128548873271483,0.8200000000000001,0.00023222352524757193,0.001121948162807533,0.03333333333333333,1.0892711005502542,2021-03-22,0.06844132958940424,1.7476008238203224,2021-07-20,0.01442425901935215,0.03424515785465501,0.9983032152372727,0.9895131736150882
