beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h1,Hiding_init1,reopen1,h2,Hiding_init2,reopen2,metric1,metric2,r1,r2
5.597614984309432,0.20021112539825978,0.7683224678052606,0.054316827766786,0.1682716158853311,0.19996114130148823,0.45588305166048126,0.02588202314396232,0.06845283619172252,0.05398683817576561,0.8400000000000001,0.0008593518130723711,0.001186642661594678,0.03333333333333333,1.6145457091433741,2021-03-22,0.03333333333333333,1.1913532939882039,2021-07-03,0.006389834251853838,0.02480150519196834,0.9996360702036329,0.9921358964126658
