series,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31
S,252725.0423491413,252723.3551086036,252721.233693512,252718.5665122048,252715.213369303,252710.99817887982,252705.69984739684,252699.04088184712,252690.67317938706,252680.1603387057,252666.95570090582,252650.3751818447,252629.5638063649,252603.4547128135,252570.71929069303,252529.70709007294,252478.37426923838,252414.1997331514,252334.0889109244,252234.26652764078,252110.16199051996,251956.29438806995,251766.16877802307,251532.20137091252,251245.69787923494,250896.91538381702,250475.24120127907,249969.51904337815,249368.53958951868,248661.68723328158,247839.69889333675,246895.45197363035,245824.66979213315,244626.4279656088,243303.37180523167,241861.6079288262,240310.29643822214,238661.0224511081,236927.0527506227,235122.5817808642,233262.04857018584,231359.5743385737,229428.54007416804,227481.30034572945,225529.01570125064,223581.57995754067,221647.61813185786,219734.53335045825,217848.58499518188,215994.98447483507,214177.99872471197,212401.05459950445,210666.83969844342,208977.39691811113,207334.21127828487,205738.28842301102,204190.22476327597,202690.26958087244,201238.37961851468,199834.2667859727,198477.43965005674,197167.23937181084,195902.87072400434,194683.42877731216,193507.92179200263,192375.29079839174,191284.42629681635,190234.182458222,189223.3891606122,188250.86215498246,187315.4116170336,186415.84930778228,185550.99453690505,184719.67909693686,183920.75131395526,183153.07934077174,182415.55380159125,181707.08988228784,181026.62894759836,180373.13975540735,179745.61932866368,179143.09353713543,178564.6174340019,178009.27538605104,177476.18103086334,176964.47708970818,176473.3350608543,176001.95481451848,175549.56410767115,175115.41803431965,174698.7984246455,174299.0132044316,173915.39572453953,173547.3040687485,173194.12034701646,172855.24998014382,172530.12098088686,177398.79414533894,182266.03524022637,187122.8984740582,191968.81361646618,196803.15487049182,201625.2376034935,206434.3147330059,211229.5727498955,216010.12736176478,220775.0187405548,225523.2063598202,230253.56340934063,234964.87077776733,239655.81059807283,239144.3484463158,238627.28833155936,238104.84545345287,237577.24181985104,237044.70575286009,236507.4713783512,235965.77810164308,235419.87007208832,234869.99563930757,234316.40680380058,233759.3586646252,233199.1088667773,232635.9170508248,232070.04430725257,231501.75263786144,230931.30442643655,230358.96192076072,229784.98672789798,229209.639324514,228633.17858383586,228055.86132068516,227477.94185584728,226899.67160086922,226321.29866420839,225743.06747948754,225165.21845644916,224587.98765504482,224011.60648294465,223436.3014166093,222862.29374593135,222289.79934232775,221719.0284500471,221150.18550034982,220583.46894812016,220019.07113038303,219457.17814611923,218897.96975670574,218341.61930624777,217788.2936610201,217238.15316719425,216691.35162599402,216148.0362853989,215608.34784749494,215072.4204905635,214540.38190499274,214012.35334209818,213488.44967494474,212968.7794702742,212453.44507065666,211942.54268600393,211436.1624936045,210934.388745865,210437.29988496992,209944.9686637006,209457.46227168493,208974.84246638158,208497.16570813445,208024.48329866686,207556.84152241846,207094.2817901613,206636.84078436522,206184.55060581552,205737.4389210189,205295.52910996543,204858.84041384517,204427.3880823494,204001.18352021434,203580.23443269476,203164.54496968168
I,5.0,6.287240537697421,7.905676386259905,9.94040358258082,12.498314197750899,15.713639485107382,19.75487980928109,24.833454974271906,31.214481036386697,39.23016323483863,49.296387975932774,61.93319599899313,77.78991579888081,97.67581608638217,122.59717291993272,153.8015997064161,192.83029256447776,241.5784052462972,302.36295505363324,377.9963019329546,471.8611348991262,587.9798465571995,731.0670688795088,906.5491104796932,1120.5286733188948,1379.6688748713202,1690.9695474195628,2061.4141415269187,2497.480464064248,3004.534383176197,3586.159972466926,4243.514094375989,4974.815148323118,5775.071762981612,6636.122182320212,7546.996284140046,8494.548072012902,9464.258213365913,10441.087256782019,11410.271245997974,12357.982756996487,13271.818368048913,14141.107163010658,14957.058318408373,15712.778297414525,16403.19177733132,17024.898260827627,17575.991181361027,18055.86024212852,18464.991943105062,18804.778337779768,19077.340195964895,19285.36788134874,19431.981231173126,19520.608372505532,19554.88255797893,19538.55561307568,19475.426346433145,19369.282201076257,19223.852457532146,19042.77139684553,18829.549963343783,18587.55461408277,18319.99219164833,18029.899801625994,17720.138811106808,17393.392207793644,17052.1646697645,16698.784793793166,16335.409015919433,15964.02683259475,15586.466995238496,15204.404406496626,14819.367493945094,14432.745877411082,14045.7981804017,13659.659865150054,13275.350995241452,12893.783850311613,12515.770334477698,12142.029134463148,11773.192595234359,11409.813290749144,11052.37027544008,10701.275008592575,10356.876949060323,10019.468821989389,9689.291562566066,9366.53894440812,9051.361902206958,8743.872559704549,8444.147975142092,8152.2336170228045,7868.146583452031,7591.878578507903,7323.398659099905,7062.655765628867,6809.581049501703,6759.641909690767,6722.745014623845,6698.764756809626,6687.637796835036,6689.363010293523,6704.001782592298,6731.678650734589,6772.582290613118,6826.966847429645,6895.153605461366,6977.532991404238,7074.566902797353,7186.791349417191,7314.819390855738,7441.614764518706,7567.028036805719,7690.910938584322,7813.116797016502,7933.500960878687,8051.921217020826,8168.2381957023645,8282.315762654736,8394.021395849528,8503.226545096892,8609.806972757764,8713.643074023923,8814.620175399426,8912.628810203276,9007.564970103793,9099.330331888057,9187.832458862462,9272.984976471063,9354.707721904882,9432.92686765596,9507.575019143114,9578.591286700634,9645.921332375337,9709.517392120528,9769.338274106576,9825.349333986627,9877.522428061717,9925.835845382304,9970.274219902789,10010.82842387202,10047.495443696484,10080.278239554038,10109.185590065386,10134.231923348283,10155.437135786718,10172.826399844445,10186.429962240218,10196.28293378161,10202.42507212621,10204.900558704181,10203.757770995284,10199.049051307631,10190.83047315502,10179.161606275868,10164.105281279975,10145.727354850367,10124.096476366987,10099.283856757515,10071.363040318765,10040.409680190312,10006.50131810078,9969.717168946965,9930.137910706979,9887.845480131207,9842.92287459942,9795.453960478944,9745.523288267681,9693.215914757066,9638.61723240389,9581.812806056343,9522.888217138734,9461.928915361199,9399.020077985106,9334.246476642107,9267.692351674536,9199.44129393722,9129.576133975703,9058.178838473152
IH,1.0,0.9578444943272704,0.9773867979555071,1.0569342591091373,1.198607952434965,1.4082910055197568,1.6958111643480585,2.0753563466911373,2.5661355800779124,3.19331096251483,3.989239661010325,4.995078832685972,6.262820832041477,7.8578409184760005,9.862054120821865,12.377790335019728,15.532504245588644,19.484434528213416,24.42930764213859,30.608134498967168,38.31605828898903,47.91205921459816,59.82908414995335,74.58382477886545,92.78490539372075,115.13767664206371,142.44320932767434,175.5885838400674,215.52540719099414,263.2339617899079,319.6717839894846,385.7079003868844,462.0471725017711,549.1525117328745,647.175078082015,755.9029570830849,874.7367456367206,1002.6963495470586,1138.4582365209271,1280.4177968401987,1426.7684276139169,1575.587907827043,1724.9233559973036,1872.8679549995009,2017.6250010346805,2157.5571305477665,2291.2204636754213,2417.3847441194985,2535.04136625614,2643.4015519942377,2741.886990199197,2830.1150931012226,2907.8807494578673,2975.136131390851,3031.9697862956154,3078.5859444109838,3115.284710604341,3142.4435907164507,3160.5006278158057,3169.93928815114,3171.2751351783336,3165.044257065691,3151.7933630531306,3132.071432010357,3106.4227782547114,3075.3813916181957,3039.466408038661,2999.1785713365293,2954.997554582297,2907.380019242468,2856.7583011367947,2803.539623444036,2748.105748064951,2690.812987260013,2631.9925074171197,2571.950865953135,2510.970730658906,2449.311738252777,2387.211455535681,2324.88641238517,2262.533180941489,2200.329479787799,2138.4352857725444,2076.9939394278513,2016.1332327641082,1955.9664706242233,1896.593498813723,1838.10169393245,1780.5669112629791,1724.0543882582867,1668.619602150591,1614.3090810045674,1561.1611681875106,1509.2067407493469,1458.4698826165777,1408.9685138234297,1360.7149772455589,1313.7165844793583,1096.1570748800157,929.0177886634517,800.6332625303319,702.0756249337736,626.5125897812698,568.7162045130441,524.68695725506,491.36615921162246,466.4158782339422,448.0505658668877,434.908243809685,425.9519649544843,420.39444430642277,417.6404232426687,417.242606945649,418.6312551343175,421.3684178711471,425.1170042735249,429.6171202361774,434.6679681780173,440.11400262774487,445.8343421491526,451.73467277943735,457.74105772245264,463.79520544333013,469.8508534523759,475.87100552071115,481.82582163485597,487.6910071081179,493.44658331739356,499.07595012192337,504.56517113288,509.9024291599884,515.0776115271383,520.081994413416,524.908002620324,529.5490267113875,533.9992837156638,538.2537108370207,542.3078840999053,546.1579557683409,549.8006058347445,553.2330039934562,556.452779370628,559.4579959385844,562.247132045801,564.8190628791026,567.1730449700235,569.3087020834956,571.2260120002319,572.9252938366606,574.4071956474885,575.6726821331458,576.7230223330466,577.5597772300351,578.1847872248424,578.6001594643666,578.8082550260368,578.811675973916,578.6132523116919,578.2160288641808,577.6232521231148,576.8383570953388,575.8649541925162,574.7068162013617,573.3678653725448,571.8521606649283,570.163885179889,568.307333818235,566.2869011897839,564.1070698030792,561.7723985600572,559.2875115777927,556.6570873567746,553.8858483125395,550.9785506849315,547.9399748367941,544.7749159515348,541.4881751367625,538.0845509390725,534.5688312730641,530.945785765815
IN,0.2,0.3790132485745493,0.5907315859085132,0.8449709565957881,1.1539211227600155,1.5327684118303444,2.0004748429753083,2.5807526940346004,3.303282816604145,4.205236181259444,5.333171478545972,6.745397276935545,8.51490523731048,10.733000871132196,13.513779407929498,16.999614678463853,21.36784522879368,26.838848649801815,33.685683633860286,42.24543649090462,52.93231619575141,66.25237477984851,82.81945803788409,103.37158389790636,128.78637963849167,160.09348788896372,198.48103170802113,245.2924532291875,302.0095601779645,370.21778090271124,451.5508135243233,547.6142890260253,659.8916279969943,789.6393261073746,937.7823753627597,1104.8222346410337,1290.768937968024,1495.1056266044006,1716.788904437341,1954.2832847716304,2205.6238470494723,2468.498760248964,2740.34264559403,3018.4324824962373,3299.9793542092993,3582.211254026331,3862.444039411071,4138.139205095007,4406.948358043243,4666.7451190531265,4915.645697879812,5152.019659606055,5374.492487768714,5581.9415136288935,5773.486667786151,5948.477354911464,6106.476579193375,6247.2432734520635,6370.713618938103,6476.981991364217,6566.282034466096,6638.968246106204,6695.498363127499,6736.416748608466,6762.338917267956,6773.937279776226,6771.9281429092125,6757.059968189711,6730.102865383986,6691.839277618077,6643.055800762664,6584.536070086433,6517.054641121884,6441.371788485226,6358.229145423779,6268.3461076149,6172.416926784941,6071.108422707544,5965.058245795586,5854.873626593816,5741.130552829167,5624.373319141263,5505.114399086864,5383.834593405303,5260.983412785209,5136.9796574412,5012.212159662037,4887.040659109371,4761.796784018018,4636.78511457086,4512.284307595496,4388.548264361336,4265.807325653298,4144.269480472449,4024.1215766767455,3905.530523639524,3788.6444785828553,3673.594009650887,3560.493230038116,3457.2629745716968,3363.3891818578986,3278.4067085967754,3201.8966871459247,3133.4841582421377,3072.835963922753,3019.6588872219763,2973.698026567598,2934.7353939751465,2902.5887271294587,2877.1105062527217,2858.1871672732236,2845.7385032150305,2839.7172459052204,2839.3996366940773,2844.1318863022384,2853.322879250495,2866.4376611142484,2882.991626197621,2902.5453317751276,2924.6998727078876,2949.0927571012385,2975.3942298158163,3003.3039961503678,3032.548302949326,3062.877338811934,3094.062919046451,3125.896424570921,3158.186967154198,3190.759756255905,3223.454645296032,3256.124837494664,3288.6357334971767,3320.8639048646155,3352.6961791846143,3384.028824064611,3414.7668186236037,3444.823202316772,3474.1184920227997,3502.5801593090446,3530.1421606758413,3556.744514378097,3582.332918138766,3606.858402712709,3630.2770168379197,3652.549539630561,3673.641216946322,3693.52151864854,3712.1639140978587,3729.5456635131372,3745.647623152657,3760.454062531747,3773.9524921308953,3786.1335002600063,3796.990597932176,3806.5200707666017,3814.7208370869644,3821.5943115108425,3827.1442734390694,3831.3767399530702,3834.299842714506,3835.923708536337,3836.2603433588624,3835.323519419542,3833.12866545236,3829.6927597921476,3825.034226292397,3819.172832992447,3812.12959349219,3803.926671010223,3794.5872851152617,3784.1356211310954,3772.5967422228923,3759.996504177662,3746.3614728945104,3731.7188446013465,3716.0963688141583,3699.5222740532295,3682.025196327845,3663.63411039744,3644.3782638129023
D,0.01,0.038488690489080414,0.06577642582463976,0.09362089579970757,0.1237315687747733,0.15787833974944343,0.19799870632425162,0.24631014571329052,0.30543433032872297,0.37854017262257944,0.4695134202690519,0.5831616342583391,0.7254648890912868,0.9038844533638815,1.1277440512027757,1.4087010586374298,1.7613280964305378,2.2038288024034403,2.7589148270324637,3.454873811311877,4.326859481501097,5.418433806857669,6.783385632516849,8.487837893110017,10.61263339272692,13.25595384454724,16.536075478034817,20.594095980842223,25.59638479927785,31.736421417275107,39.23561228092221,48.34264279309081,59.330955786405816,72.49407467516352,88.13871061322249,106.57588110494746,128.1105664890681,153.0306708949381,181.59617685171506,214.02936118670405,250.5067874975947,291.1535516314795,336.0399878759019,385.1807954822949,438.53635097919266,496.0158451567002,557.481822461384,622.7556930932803,691.6238188615256,763.8438277218123,839.1508763749309,917.2636461947521,997.8899191305878,1080.7316337810482,1165.4893661911224,1251.8662150051414,1339.5710971194992,1428.3214790252707,1517.8455818605862,1607.884106036975,1698.1915252862887,1788.5370010681008,1878.7049672918868,1968.4954328974452,2057.7240465136792,2146.221963571607,2233.835552173295,2320.4259699238655,2405.868639964154,2490.052650692639,2572.880100194974,2654.2654032381715,2734.1345758443417,2812.424509932227,2889.0822482902754,2964.0642682036605,3037.335780376922,3108.8700483498033,3178.6477323721583,3246.6562606609014,3312.889230085611,3377.3458375987275,3440.0303431224015,3500.9515641097037,3560.1224015977596,3617.5593972507254,3673.2823206393577,3727.313785810664,3779.67889605656,3830.404915686629,3879.52096754006,3927.057754929741,3973.047306692192,4017.522744016257,4060.518067737499,4102.067964811008,4142.207632710183,4180.972620540788,4208.760203999138,4231.945993507733,4251.596471884703,4268.531375398088,4283.381598994567,4296.633521884125,4308.662942220084,4319.7610609364665,4330.154381930517,4340.019957425145,4349.497071925851,4358.696201528356,4367.7058889413465,4376.5980243110325,4385.431906941079,4394.257375006155,4403.112215599439,4412.024952346953,4421.016978766788,4430.104191126546,4439.298238446277,4448.607479665952,4458.037716855184,4467.592757165392,4477.274843845311,4487.084987167774,4497.023218866705,4507.088788136013,4517.280312997042,4527.595897592691,4538.033223480301,4548.5896210929295,4559.262126082724,4570.04752414597,4580.942387076782,4591.94310214401,4603.045896386764,4614.2468570421115,4625.541949026376,4636.9270301681945,4648.397864720778,4659.950135550463,4671.579455299166,4683.2813767425,4695.051402507623,4706.884994271059,4718.777581523532,4730.724569963843,4742.721349565037,4754.763302342073,4766.845809839935,4778.964260353518,4791.114055885297,4803.2906188429815,4815.489398476857,4827.705877054941,4839.935575773197,4852.17406039772,4864.4169466358435,4876.659905233468,4888.8986667964045,4901.129026334254,4913.3468475260415,4925.548066707664,4937.728696582033,4949.884829653617,4962.012641389882,4974.1083931129315,4986.16843462535,4998.189206574974,5010.16724256393,5022.09917100785,5033.981716751741,5045.8117024494095,5057.586049713769,5069.301780045729,5080.956015549642,5092.54597944355,5104.068996372668,5115.522492534693,5126.903995625631,5138.211134614913
R,0.0,0.23465356660909997,0.4790844333271339,0.7499072424119532,1.0644049965532978,1.4415930192435789,1.9033372215040956,2.4755931334551726,3.189835990825173,4.084759884350036,5.2083356997086305,6.620333553728745,8.395436019084809,10.627093998466439,13.432307948394953,16.957553289822698,21.386109767644136,26.94709876319655,33.926577060287656,42.68107476642598,53.65398975600447,67.39524671287178,84.58457441839778,106.05862117923095,132.84187816254888,166.18097207742514,207.58128392897515,258.84403118617337,322.10094339018747,399.8425685736695,494.9352735429294,610.6214489290131,750.4976523999214,918.4667080355296,1118.6621975314738,1355.3470633460222,1632.7915888124794,1955.139037620927,2326.2690239266144,2749.668879480626,3228.3219597980133,3764.6194228112295,4360.299122495394,5016.412452025449,5733.317644252979,6510.696384538516,7347.5896309079435,8242.448175014244,9193.193568670004,10197.285432432018,11251.791722195658,12353.459154769951,13498.781612992003,14684.064921056279,15905.486878078033,17159.151853823772,18441.13958587246,19747.548078641947,21074.530700935888,22418.32772008415,23775.292607308336,25141.9135097467,26514.830317581684,27890.847766664552,29266.94501347634,30640.282104676735,32008.20374141014,33368.2407117047,34718.10933480553,36055.70923068623,37379.11969741854,38686.59494935191,39976.55844070845,41247.59647258189,42498.45125664379,43728.01358619616,44935.31524457922,46119.52126230187,47279.92211752788,48415.92595961635,49527.05092215818,50612.91758024371,51673.241596408436,52707.82659070732,53716.55726253831,54699.39278505664,55656.360487182494,56587.54983320428,57493.10670572449,58373.22799409892,59228.156487505104,60058.17606927197,60863.60720704598,61644.80273170275,62402.143896586145,63136.036707623636,63846.908514086994,64535.20484920487,65201.386509457356,65809.21483244204,66370.49869789348,66894.50052076194,67388.52631688386,67858.37831593041,68308.70236171513,68743.25477557037,69165.10757017705,69576.80647192002,69980.49282043417,70377.99782031901,70770.91563518344,71160.66029525417,71548.51022732443,71935.64332610132,72323.03980498627,72711.51769744689,73101.76098384734,73494.34197902835,73889.73924255463,74288.35198670917,74690.51173680852,75096.49182876873,75506.51519822041,75920.76081477628,76339.36903734312,76762.44610631243,77190.06794197806,77622.28338248144,78059.11696657594,78500.57134468762,78946.62938471639,79397.25602568309,79852.3999218493,80311.9949116757,80775.96133944803,81244.20725220507,81716.6294904586,82193.11468787216,82673.54019238999,83157.7749191419,83645.6801436897,84137.1102427429,84631.91338829204,85129.93220013591,85631.0043609758,86134.96319758304,86641.6382309915,87150.85569820418,87662.43904751682,88176.20940923915,88691.9860433239,89209.58676518941,89728.82835083346,90249.52692218001,90771.49831347186,91294.5584194152,91818.52352569578,92343.21062241521,92868.43770093971,93394.0240346085,93919.79044371414,94445.5595451407,94971.15598702582,95496.40666879911,96021.14094694001,96545.1908267932,97068.39114077752,97590.5797133242,98111.59751288277,98631.28879133584,99149.5012111687,99666.08596074388,100180.89785803629,100693.79544318923,101204.6410602562,101713.30092849798,102219.6452036079,102723.54802924134,103224.88757922791,103723.54609084604
G,5.0,6.687240537697422,8.808655629275698,11.475836936497407,14.82897983827395,19.044170261450503,24.342501744432802,31.001467294166105,39.369169754222646,49.882010435585514,63.086648235466754,79.66716729660173,100.47854277640887,126.58763632782069,159.3230584482818,200.33525906835985,251.66807990293478,315.8426159899124,395.95343821695224,495.7758215005643,619.8803586213724,773.7479610713758,963.8735711182611,1197.8409782288063,1484.3444699063832,1833.1269653243203,2254.8011478622684,2760.5233057631895,3361.5027596226723,4068.355115859761,4890.343455804586,5834.590375511003,6905.3725570082115,8103.614383532555,9426.670543909684,10868.434420315134,12419.745910919193,14069.019898033235,15802.989598518614,17607.46056827713,19467.99377895548,21370.468010567623,23301.50227497328,25248.742003411848,27201.026647890667,29148.462391600628,31082.42421728344,32995.50899868305,34881.45735395943,36735.05787430625,38552.04362442936,40328.987749636864,42063.2026506979,43752.645431030185,45395.831070856446,46991.75392613029,48539.817585865356,50039.77276826887,51491.66273062663,52895.77556316862,54252.60269908458,55562.80297733047,56827.171625136965,58046.61357182915,59222.120557138674,60354.75155074957,61445.61605232495,62495.859890919295,63506.65318852912,64479.18019415884,65414.63073210772,66314.19304135905,67179.04781223625,68010.36325220445,68809.29103518605,69576.96300836955,70314.48854755003,71022.95246685343,71703.4134015429,72356.90259373392,72984.42302047758,73586.94881200584,74165.42491513937,74720.76696309024,75253.86131827794,75765.56525943309,76256.70728828698,76728.08753462281,77180.47824147015,77614.62431482163,78031.24392449578,78431.02914470968,78814.64662460177,79182.73828039282,79535.92200212485,79874.79236899749,80199.92136825444,80511.85911337758,80825.22892806536,81148.97660380874,81483.672370976,81829.94202652558,82188.4702030991,82560.00398316198,82945.35687584757,83345.41317355352,83761.13270433871,84193.55599464853,84643.80985470337,85113.11339585189,85602.78448512159,86114.24663687861,86631.30675163504,87153.74962974155,87681.35326334338,88213.88933033432,88751.1237048432,89292.81698155131,89838.72501110609,90388.59944388684,90942.18827939384,91499.23641856923,92059.48621641712,92622.67803236961,93188.55077594183,93756.84244533295,94327.29065675785,94899.63316243369,95473.60835529644,96048.95575868043,96625.41649935854,97202.73376250923,97780.65322734712,98358.92348232518,98937.29641898602,99515.52760370687,100093.37662674523,100670.60742814958,101246.98860024977,101822.29366658514,102396.30133726308,102968.7957408667,103539.56663314733,104108.40958284463,104675.12613507429,105239.52395281142,105801.4169370752,106360.62532648869,106916.97577694668,107470.30142217432,108020.4419160002,108567.24345720043,109110.55879779556,109650.24723569953,110186.17459263097,110718.21317820171,111246.24174109628,111770.14540824972,112289.81561292027,112805.15001253781,113316.05239719053,113822.43258958997,114324.20633732945,114821.29519822451,115313.62641949386,115801.13281150954,116283.75261681288,116761.42937506,117234.11178452759,117701.75356077598,118164.31329303312,118621.7542988292,119074.04447737889,119521.1561621755,119963.06597322898,120399.75466934922,120831.20700084498,121257.41156298007,121678.36065049964,122094.05011351271
H,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,72528.55273405326,67347.94182447802,62167.33091490279,56986.72000532756,51806.10909575233,46625.498186177094,41444.88727660186,36264.27636702663,31083.665457451396,25903.054547876163,20722.44363830093,15541.832728725698,10361.221819150465,5180.610909575233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
