beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
35.39964619311039,0.20004716843555403,0.1020099651479121,0.19787359044249303,0.19948469276468198,0.1445558165478892,0.5,0.024708275126810078,0.17940736252397332,0.030300256285300305,0.033410132885846294,0.7155914152012314,0.8900000000000001,0.0007706576299911914,0.0024312911790141814,0.009023513885598165,0.9975974695899448,0.979577639794295,2021-03-18
