series,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15
S,15818.415603607165,15814.812299109526,15810.307706441392,15804.677171325655,15797.640483430614,15788.848385870979,15777.865948828372,15764.152157869938,15747.03497943372,15725.68109548369,15699.05947108384,15665.897972607067,15624.632453174232,15573.348160475303,15509.714138172336,15430.91267693356,15333.56807416208,15213.682277589374,15066.589707514473,14886.94984034231,14668.803792738187,14405.729204259162,14091.13386679667,13718.728512411713,13283.206422937286,12781.124202849329,12211.918255414435,11578.90781598839,10890.047446665612,10158.141079768597,9400.26989998214,8636.353053433619,7887.027852224127,7171.299606794483,6504.529078729737,5897.216052092033,5354.750107368525,4877.986793739093,4464.314917760916,4108.85754973059,3805.5465114790823,3547.9432486640458,3329.786567471848,3145.3085507663836,2989.3808072717684,2857.5501731312497,2746.01010917288,2651.5397977208045,2571.4310844328766,2503.414851248925,2445.5927843389745,2396.3770747586736,2354.4386476443387,2318.663508523652,2288.1163428892523,2262.010363228723,2239.682417181309,2220.5724646433523,2204.206652390702,2190.1833371009607,2178.16151974645
I,8.0,10.003304497640121,12.507236266245389,15.636324128732536,19.545747198027012,24.42869531805754,30.52539329705306,38.13410559607753,47.62446291308058,59.45345428049472,74.18438782424519,92.50900873616996,115.27272642176955,143.5024738363442,178.43600137204265,221.5502623364101,274.58481264060856,339.55364668519167,418.7354874230541,514.628257110606,629.8486532926081,766.9535111131105,928.1581463529808,1114.9318714673416,1327.4675866482999,1564.0562894065972,1820.4509789601705,2089.371222594181,2360.3573473981232,2620.1922448155133,2854.0249756388675,3047.1368270596167,3187.034662857185,3265.3559757153917,3279.055308637059,3230.557273547351,3126.911763561389,2978.2927244785433,2796.306055561012,2592.502212479135,2377.3128082348157,2159.453509402889,1945.7194887145092,1741.0536076770713,1548.7706296362721,1370.8471378495365,1208.2177742379986,1061.0445308424746,928.9443379619076,811.1717035534776,706.7594297527327,614.6232533824868,533.6370298203242,462.6847629769462,400.69497601595685,346.6619604732952,299.65751442605006,258.8359640787969,223.43458351568782,192.77098210229147,166.23860303634424
R,0.0,1.6,3.6006608995280245,6.102108152777102,9.22937297852361,13.138522418129012,18.02426148174052,24.129340141151133,31.75616126036664,41.28105384298276,53.1717446990817,68.00862226393073,86.51042401116473,109.56496929551864,138.2654640627875,173.952664337196,218.26271680447803,273.17967933259973,341.09040866963807,424.8375061542489,527.7631575763701,653.7328882348917,807.1235904575137,992.7552197281099,1215.7415940215783,1481.2351113512382,1794.0463692325577,2158.1365650245916,2576.010809543428,3048.0822790230527,3572.1207279861555,4142.925723113929,4752.353088525852,5389.76002109729,6042.831216240368,6698.64227796778,7344.75373267725,7970.136085389528,8565.794630285236,9125.055841397438,9643.556283893264,10119.018845540228,10550.909547420806,10940.053445163709,11288.264166699122,11598.018292626377,11872.187720196283,12113.831275043884,12326.040181212378,12511.82904880476,12674.063389515457,12815.415275466003,12938.3399261425,13045.067332106564,13137.604284701953,13217.743279905144,13287.075671999803,13347.007174885013,13398.774367700773,13443.461284403911,13482.01548082437
G,8.0,11.60330449764012,16.107897165773416,21.738432281509642,28.775120176550626,37.56721773618656,48.54965477879359,62.26344573722867,79.38062417344722,100.73450812347747,127.35613252332689,160.5176310001007,201.78315043293426,253.0674431318628,316.7014654348301,395.50292667360605,492.84752944508654,612.7333260177913,759.8258960926921,939.4657632648548,1157.6118108689782,1420.6863993480022,1735.2817368104945,2107.6870911954516,2543.209180669878,3045.2914007578356,3614.497348192728,4247.507787618773,4936.368156941552,5668.274523838567,6426.145703625024,7190.062550173547,7939.387751383038,8655.115996812681,9321.886524877427,9929.19955151513,10471.665496238638,10948.42880986807,11362.100685846248,11717.558053876573,12020.869092128081,12278.472354943118,12496.629036135317,12681.10705284078,12837.034796335394,12968.865430475913,13080.405494434282,13174.875805886359,13254.984519174286,13323.000752358237,13380.822819268187,13430.038528848489,13471.976955962824,13507.752095083511,13538.299260717911,13564.40524037844,13586.733186425854,13605.843138963812,13622.208951216462,13636.232266506204,13648.254083860715
