beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h,Hiding_init,metric1,metric2,r1,r2,reopen
1.715264582605133,0.20000001329833753,0.6767100457671333,0.06834146344461135,0.13763931758600523,0.13056127098938658,0.41463665575089853,0.013856847990918936,0.02919526267745813,0.330350059696386,0.9100000000000001,1.0134145480997449e-06,0.0,0.03333333333333333,0.1,0.01844223912331269,0.030446968220682356,0.9983818833793675,0.9929669856448858,2021-06-02
