series,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22
S,19247.01399954116,19244.70786844004,19241.59958845988,19237.421525577418,19231.825752379566,19224.36684904009,19214.486183532525,19201.50209470454,19184.61265219973,19162.91934940241,19135.479507923075,19101.390256119732,19059.896787442598,19010.5047798045,18953.068138883413,18887.82597649008,18815.378220565704,18736.60972359736,18652.586946673302,18564.453370071125,18473.342232197265,18380.31463652624,18286.322684395636,18192.192835118796,18098.62348685798,18006.191396930106,17915.36285695178,17826.506846404704,17739.908441248106,17655.78150497315,17574.280182659484,17495.50902166736,17419.531716773497,17346.378569346773,17276.052791795257,17208.535801073638,17143.7916417255,17081.77066773214,17022.412598003837,16965.649045278187,16911.40560384244,16859.60356850588
I,5.0,6.7660847387573,9.143564828797993,12.334037926299136,16.597620661087372,22.263827068188625,29.739792811670945,39.511708254589045,52.133519896688014,68.19591913854902,88.26996900615403,112.82524567599638,142.1325416511666,176.17291687089102,214.58124921144264,256.6466469912652,301.3741852916752,347.59147576475186,394.0711502739088,439.64138863270307,483.26717997166315,524.0974391242398,561.4820081504743,594.9665942207329,624.2740334944835,649.2787392413131,669.9791549624978,686.4712044105131,698.9243542055922,707.5609794696763,712.6391551610824,714.4386794690328,713.2499823674232,709.3655181078097,703.073242131611,694.6518034758989,684.3671269090823,672.4701054210817,659.1951683035293,644.7595304835048,629.3629641121927,613.1879635740253
IH,0.21374639545673496,0.3631681841788468,0.5431219924396712,0.7705562581420811,1.0659371292703992,1.4546914919982081,1.9686807806002713,2.6475828402600396,3.5399191963005445,4.703290172742283,6.203213546562653,8.109902779188932,10.492515412696989,13.410972978294222,16.906354613105655,20.991768436038512,25.64598771611789,30.811641348574913,36.39850466954424,42.29103602391655,48.35837026784882,54.464778702396686,60.478995397679604,66.28146366612083,71.7691853881262,76.85831003131571,81.48485220872995,85.60401568665982,89.18858583229564,92.226782530539,94.71987713741044,96.67979092685822,98.1268187685527,99.08756368826798,99.59312503468625,99.67755304000387,99.3765629421936,98.72648996667297,97.76346015026608,96.52274948295745,95.03830381838456,93.34239349752214
IN,0.3262999669044283,0.6472729060609936,1.078260462510531,1.6573662432494354,2.4352280544861067,3.4786322217272043,4.874778830456891,6.736014047192354,9.204578704911228,12.45654202109026,16.70364730257093,22.191448598688716,29.192135691043024,37.9911266291998,48.86794382668777,62.073718471386385,77.80908910895955,96.20648995604066,117.31968311147556,141.12145494158975,167.50856311274546,196.31190597711264,227.30960075261814,260.24095771368314,294.8198958918805,330.74691703869877,367.7192165912764,405.4388318619146,443.61892455233055,481.9883985488999,520.2950957312413,558.3078165700697,595.8173956244893,632.6370356534906,668.6020745470398,703.5693303654825,737.4161433279749,770.0392103911814,801.3532882660465,831.289824161458,859.7955598933039,886.8311438761001
D,0.01,0.018826630637103527,0.03382361533031727,0.056251770003564454,0.08807179420184592,0.1320895344885995,0.1921608375080893,0.2734572638435712,0.38278886572707094,0.5289693857034267,0.7231911644857406,0.9793520911838862,1.3142495110059174,1.747536621200664,2.3013410711453632,2.9994868680412936,3.8663393172187335,4.925387168810161,6.197750040360086,7.700821733215769,9.447224770543755,11.444177615781275,13.6932938327373,16.190766375082255,18.927851118042827,21.891550642393508,25.06540493167311,28.430311700877606,31.965318810140904,35.64835029474259,39.456843731584264,43.368289198055194,47.36066905905968,51.41280375360394,55.50461228931253,59.617297917519906,63.7334699896356,67.83721271334933,71.91411075493487,75.95124060083327,79.93713545507511,83.86173031146652
R,0.0,0.0608250038453827,0.16568654456045953,0.3243081284070637,0.5514358849082875,0.8679565470267717,1.3024491107581864,1.8931887930909863,2.6905870401613807,3.759975783022191,5.184516960668725,7.067840638727733,9.53581619500862,12.736712999431678,16.839018297723626,22.02644864670699,28.490223903841468,36.41932806797759,45.990011134923975,57.35597450096254,70.64047558344691,85.93110795774119,103.27746337436614,122.69142880909588,144.14959315299598,167.5971320196829,192.95256025755413,220.11283583884216,248.95842125504387,279.3580300865005,311.17289148270606,344.260448072134,378.4774633104882,413.6825553535656,449.7382001056024,486.51226003096383,523.8791010091223,561.7203596790848,599.9254204248978,638.3916558965717,677.0244787821184,715.737246138519
G,5.0,7.3061311011184635,10.414411081277809,14.592473963740115,20.188247161592848,27.647150501068246,37.52781600863322,50.51190483661483,67.40134734142708,89.09465013874602,116.53449161808092,150.6237434214245,192.11721209856,241.50921973665623,298.94586065774394,364.18802305107727,436.6357789754518,515.4042759437941,599.4270528678517,687.5606294700267,778.6717673438872,871.6993630149107,965.6913151455144,1059.821164422354,1153.3905126831683,1245.8226026110433,1336.6511425893707,1425.5071531364467,1512.1055582930426,1596.2324945679977,1677.7338168816639,1756.5049778737894,1832.4822827676526,1905.6354301943772,1975.9612077458914,2043.4781984675085,2108.222357815648,2170.2433318090098,2229.601401537314,2286.3649542629646,2340.608395698714,2392.4104310352723
H,9708.606707451538,9708.606707451538,9708.606707451538,9708.606707451538,9708.606707451538,9708.606707451538,9708.606707451538,9708.606707451538,9708.606707451538,9708.606707451538,9708.606707451538,9708.606707451538,9708.606707451538,9708.606707451538,9708.606707451538,9708.606707451538,9708.606707451538,9708.606707451538,9708.606707451538,9708.606707451538,9708.606707451538,9708.606707451538,9708.606707451538,9708.606707451538,9708.606707451538,9708.606707451538,9708.606707451538,9708.606707451538,9708.606707451538,9708.606707451538,9708.606707451538,9708.606707451538,9708.606707451538,9708.606707451538,9708.606707451538,9708.606707451538,9708.606707451538,9708.606707451538,9708.606707451538,9708.606707451538,9708.606707451538,9708.606707451538
beta,79.99814037627168,79.99814037627168,79.68941541053029,79.27705637614567,78.72945195950295,78.00777564448958,77.0661382509869,75.85322134485249,74.31621272843473,72.40771797785229,70.09560756936348,67.37432249688138,64.27435709029348,60.8655958241672,57.251320043855436,53.553310033595345,49.89265733760652,46.37274683963008,43.069136826328695,40.027359839278155,37.266619475475906,34.78630367932239,32.57278973519461,30.605142425482562,28.859263064655806,27.310598757849657,25.93573464994459,24.713210943725095,23.62384499323211,22.650760628390348,21.779259026894803,20.99661501605152,20.291848332992025,19.655497299682523,19.079408817601756,18.55655060668081,18.080847127628452,17.647038261692582,17.25055870355383,16.88743561224261,16.554202037089265,16.247823799936786
