beta,gamma,gamma2,a1,a2,a3,h,Hiding_init,k,k2,eta,c1,metric1,metric2,r1,r2
10.261037672302624,0.04,0.04,0.17173813298392937,0.029840491002949304,0.024356999841635613,0.014967219314382479,0.49981909431088495,0.15911478487134217,1.9891690750953632,0.05,0.9,0.14272791810348692,18.262251930598673,0.9780462494771214,0.9969164742749618
