series,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15
S,4252.653198356291,4250.800242099578,4248.632132811729,4246.0958074450145,4243.12946780078,4239.6612162611655,4235.607505897537,4230.871390213065,4225.340561070209,4218.885169063987,4211.3554296539505,4202.57903193787,4192.358386492632,4180.467775958273,4166.650508970895,4150.616226738245,4132.038573920796,4110.5535228312865,4085.7587322212926,4057.214426509478,4024.4463915937117,3986.951786734487,3944.2085475716954,3895.689172251923,3840.879599325741,3779.303652415073,3710.553090941257,3634.322628913823,3550.448359183177,3458.9469043729364,3360.051451840396,3254.239863159366,3142.2496046296283,3025.0746635352048,2903.9411313857954
I,5.0,5.852956256712794,6.850474293218677,8.016704801289734,9.379703485266601,10.972014327827722,12.831321825890644,15.001173145183998,17.531767659002604,20.48080613342436,23.914384316775873,27.90790516950054,32.54696958083886,37.92818619903095,44.15981594660238,51.36213498993179,59.66736080939462,69.21893973702507,80.16994239961393,92.68025963150578,106.91224262097074,123.02439895600118,141.1627583275925,161.44958198184617,183.96923851165914,208.75133771999498,235.7516316498119,264.8317673472836,295.73968360847255,328.0932016970189,361.3700138901553,394.90759979315453,427.91633836426126,459.5080117858323,488.739941578075
R,0.0,1.0,2.170591251342559,3.5406861099862947,5.144027070244242,7.019967767297562,9.214370632863107,11.780634998041236,14.780869627078037,18.287223158878557,22.38338438556343,27.166261248918605,32.747842282818716,39.25723619898649,46.84287343879268,55.674836628113155,65.94726362609951,77.88073578797844,91.72452373538346,107.75851221530624,126.2945641416074,147.67701266580156,172.2818924570018,200.5144441225203,232.80436051888955,269.5982082212214,311.3484757652204,358.4988020951828,411.46515556463953,470.61309228633405,536.2317326257378,608.5057354037689,687.4872553623998,773.070523035252,864.9721253924184
G,5.0,6.852956256712794,9.021065544561235,11.557390911276027,14.523730555510841,17.991982095125284,22.04569245875375,26.78180814322523,32.31263728608064,38.76802929230291,46.2977687023393,55.07416641841914,65.29481186365757,77.18542239801744,91.00268938539506,107.03697161804494,125.61462443549414,147.0996755250035,171.89446613499737,200.43877184681202,233.20680676257814,270.7014116218027,313.4446507845943,361.96402610436644,416.77359903054867,478.3495459412163,547.1001074150322,623.3305694424662,707.2048391731118,798.7062939833527,897.6017465158928,1003.4133351969231,1115.4035937266608,1232.578534821084,1353.7120669704932
