County/State,Fips Code,State Name,6d filter,County,County Name,Date,Date of Latest Data,State Fips Code,Avg Pos Tsts/Day,Cases per 1000,Cases per 1000 State,County Pop Density,Ct Testing Inc,Ct Testing Inc 7D Avg,Ct Testing Neg Inc,Ct Testing Neg Inc 7D Avg,Ct Testing Neg Rolltot,Ct Testing Pos Inc,Ct Testing Pos Inc 7D Avg,Ct Testing Pos Rolltot,Ct Testing Rolltot,Cumulative Cases,Cumulative Cty Cases,Cumulative Cty Deaths,Cumulative Deaths,Cur Date,Dhc County Icu Beds,Dhc County Licensed Beds,Dhc County Staffed Beds,Est Active Cases,Est Deaths,Hosp Est,Hosp. High Est,Hosp. Low Est,Hospitalization,ICU,ICU Est,ICU High Est,ICU Low Est,Ihme Allbed,Ihme Allbed Hi,Ihme Allbed Lo,Ihme Allbed Peak,Ihme Icubed,Ihme Icubed Hi,Ihme Icubed Lo,Ihme Vent,Ihme Vent Hi,Ihme Vent Lo,Latest Case Count,Live Data,Number of Records,Nyt Cases,Nyt Cases Inc,Nyt Deaths,Nyt Deaths Inc,Pct of Pop Tsted,Pct Pop Test Neg Rolltot,Pct Pop Test Pos Rolltot,Pct Pop Test Rolltot,Pct Testing Positive,Sah Period,State Day Count,State Pop Density,Total County Female Pop,Total County Land Area,Total County Male Pop,Total County Pop,Total State Female Pop,Total State Land Area,Total State Male Pop,Total State Pop,Total State Population,Vent Est.,Vent High est,Vent Low Est,Vent. Use
"HARRIS, TEXAS",48201,TEXAS,False,HARRIS,HARRIS,4/8/2020,,48,,0.00,0.00,2731.455608519,1801,1455.285714286,1542,1293.857142857,20557,259,161.428571429,2213,22770,770208,141349,2598,15830,,1039,13924,14802,2341,31,,,,244,63,,,,244,244,244,,63,63,63,57,57,57,0,1,1,2341,195,31,8,,0.004418029,0.000475609,0.004893638,11.09%,1,35,108.350536771,2339450,1703.48,2313530,4652980,14242803,261231.71,14061793,28304596,28304596,,,,57
"HARRIS, TEXAS",48201,TEXAS,False,HARRIS,HARRIS,4/15/2020,,48,,0.00,0.00,2731.455608519,1360,2076.714285714,1139,1845.714285714,34677,221,231,3941,38618,770208,141349,2598,15830,,1039,13924,14802,4097,58,,,,360,89,,,,360,360,360,,89,89,89,79,79,79,0,1,1,4097,190,58,6,,0.007452643,0.000846984,0.008299627,11.12%,1,42,108.350536771,2339450,1703.48,2313530,4652980,14242803,261231.71,14061793,28304596,28304596,,,,79
"HARRIS, TEXAS",48201,TEXAS,False,HARRIS,HARRIS,4/29/2020,,48,,0.00,0.00,2731.455608519,3189,3185.714285714,2993,2990.714285714,63679,196,195,5988,69667,770208,141349,2598,15830,,1039,13924,14802,6161,109,,,,366,89,,,,366,366,366,,89,89,89,78,78,78,0,1,1,6161,175,109,6,,0.013685638,0.001286917,0.014972555,6.12%,1,56,108.350536771,2339450,1703.48,2313530,4652980,14242803,261231.71,14061793,28304596,28304596,,,,78
"HARRIS, TEXAS",48201,TEXAS,False,HARRIS,HARRIS,4/14/2020,,48,,0.00,0.00,2731.455608519,3382,2139.714285714,3198,1903.285714286,33661,184,236.428571429,3734,37395,770208,141349,2598,15830,,1039,13924,14802,3907,52,,,,350,87,,,,350,350,350,,87,87,87,77,77,77,0,1,1,3907,160,52,6,,0.007234289,0.000802496,0.008036785,11.05%,1,41,108.350536771,2339450,1703.48,2313530,4652980,14242803,261231.71,14061793,28304596,28304596,,,,77
"HARRIS, TEXAS",48201,TEXAS,False,HARRIS,HARRIS,4/10/2020,,48,,0.00,0.00,2731.455608519,2544,1993.428571429,2161,1778.142857143,27606,383,215.285714286,3097,30703,770208,141349,2598,15830,,1039,13924,14802,3261,40,,,,308,78,,,,308,308,308,,78,78,78,70,70,70,0,1,1,3261,214,40,6,,0.005932972,0.000665595,0.006598567,10.80%,1,37,108.350536771,2339450,1703.48,2313530,4652980,14242803,261231.71,14061793,28304596,28304596,,,,70
"HARRIS, TEXAS",48201,TEXAS,False,HARRIS,HARRIS,4/16/2020,,48,,0.00,0.00,2731.455608519,1714,1943.428571429,1469,1711,36145,245,232.428571429,4186,40331,770208,141349,2598,15830,,1039,13924,14802,4306,63,,,,369,91,,,,369,369,369,,91,91,91,80,80,80,0,1,1,4306,209,63,5,,0.007768140,0.000899639,0.008667778,11.96%,1,43,108.350536771,2339450,1703.48,2313530,4652980,14242803,261231.71,14061793,28304596,28304596,,,,80
"HARRIS, TEXAS",48201,TEXAS,False,HARRIS,HARRIS,4/25/2020,,48,,0.00,0.00,2731.455608519,4659,2940.428571429,4436,2752.142857143,54926,223,188.285714286,5463,60389,770208,141349,2598,15830,,1039,13924,14802,5628,89,,,,372,91,,,,372,372,372,,91,91,91,79,79,79,0,1,1,5628,146,89,5,,0.011804478,0.001174086,0.012978564,6.40%,1,52,108.350536771,2339450,1703.48,2313530,4652980,14242803,261231.71,14061793,28304596,28304596,,,,79
"HARRIS, TEXAS",48201,TEXAS,False,HARRIS,HARRIS,4/27/2020,,48,,0.00,0.00,2731.455608519,3254,3331.857142857,3104,3136.857142857,59525,150,195,5678,65203,770208,141349,2598,15830,,1039,13924,14802,5827,98,,,,367,90,,,,367,367,367,,90,90,90,78,78,78,0,1,1,5827,98,98,5,,0.012792877,0.001220293,0.014013170,5.85%,1,54,108.350536771,2339450,1703.48,2313530,4652980,14242803,261231.71,14061793,28304596,28304596,,,,78
"HARRIS, TEXAS",48201,TEXAS,False,HARRIS,HARRIS,4/28/2020,,48,,0.00,0.00,2731.455608519,2199,3119.571428571,2004,2922.714285714,61093,195,196.857142857,5831,66924,770208,141349,2598,15830,,1039,13924,14802,5986,104,,,,367,89,,,,367,367,367,,89,89,89,78,78,78,0,1,1,5986,159,103,5,,0.013129865,0.001253175,0.014383041,6.31%,1,55,108.350536771,2339450,1703.48,2313530,4652980,14242803,261231.71,14061793,28304596,28304596,,,,78
"HARRIS, TEXAS",48201,TEXAS,False,HARRIS,HARRIS,4/30/2020,,48,,0.00,0.00,2731.455608519,3392,3392,3166,3194.142857143,66073,226,197.857142857,6141,72214,770208,141349,2598,15830,,1039,13924,14802,6356,114,,,,363,89,,,,363,363,363,,89,89,89,77,77,77,0,1,1,6356,195,114,5,,0.014200147,0.001319799,0.015519946,5.83%,1,57,108.350536771,2339450,1703.48,2313530,4652980,14242803,261231.71,14061793,28304596,28304596,,,,77
"HARRIS, TEXAS",48201,TEXAS,False,HARRIS,HARRIS,4/4/2020,,48,,0.00,0.00,2731.455608519,1563,1032.857142857,1410,923.428571429,11272,153,109.428571429,1195,12467,770208,141349,2598,15830,,1039,13924,14802,1284,17,,,,146,39,,,,146,146,146,,39,39,39,35,35,35,0,1,1,1284,248,17,5,,0.002422534,0.000256825,0.002679358,10.59%,1,31,108.350536771,2339450,1703.48,2313530,4652980,14242803,261231.71,14061793,28304596,28304596,,,,35
"HARRIS, TEXAS",48201,TEXAS,False,HARRIS,HARRIS,4/19/2020,,48,,0.00,0.00,2731.455608519,1606,2095,1441,1899.285714286,40633,165,195.714285714,4695,45328,770208,141349,2598,15830,,1039,13924,14802,4823,75,,,,380,93,,,,380,380,380,,93,93,93,82,82,82,0,1,1,4823,170,75,4,,0.008732683,0.001009031,0.009741714,9.34%,1,46,108.350536771,2339450,1703.48,2313530,4652980,14242803,261231.71,14061793,28304596,28304596,,,,82
"HARRIS, TEXAS",48201,TEXAS,False,HARRIS,HARRIS,4/18/2020,,48,,0.00,0.00,2731.455608519,1649,2016.285714286,1430,1809.285714286,38838,219,207,4489,43327,770208,141349,2598,15830,,1039,13924,14802,4653,71,,,,371,91,,,,371,371,371,,91,91,91,80,80,80,0,1,1,4653,193,71,4,,0.008346909,0.000964758,0.009311667,10.27%,1,45,108.350536771,2339450,1703.48,2313530,4652980,14242803,261231.71,14061793,28304596,28304596,,,,80
"HARRIS, TEXAS",48201,TEXAS,False,HARRIS,HARRIS,4/26/2020,,48,,0.00,0.00,2731.455608519,3001,3139.714285714,2806,2947.142857143,57131,195,192.571428571,5598,62729,770208,141349,2598,15830,,1039,13924,14802,5729,93,,,,370,90,,,,370,370,370,,90,90,90,79,79,79,0,1,1,5729,101,93,4,,0.012278368,0.001203100,0.013481468,6.13%,1,53,108.350536771,2339450,1703.48,2313530,4652980,14242803,261231.71,14061793,28304596,28304596,,,,79
"HARRIS, TEXAS",48201,TEXAS,False,HARRIS,HARRIS,4/17/2020,,48,,0.00,0.00,2731.455608519,2704,1966.285714286,2478,1756.285714286,37431,226,210,4273,41704,770208,141349,2598,15830,,1039,13924,14802,4460,67,,,,364,90,,,,364,364,364,,90,90,90,79,79,79,0,1,1,4460,154,67,4,,0.008044522,0.000918336,0.008962858,10.68%,1,44,108.350536771,2339450,1703.48,2313530,4652980,14242803,261231.71,14061793,28304596,28304596,,,,79
"HARRIS, TEXAS",48201,TEXAS,False,HARRIS,HARRIS,4/2/2020,,48,,0.00,0.00,2731.455608519,511,759,389,674.285714286,8316,122,84.714285714,844,9160,770208,141349,2598,15830,,1039,13924,14802,895,10,,,,110,29,,,,110,110,110,,29,29,29,27,27,27,0,1,1,895,48,10,4,,0.001787242,0.000181389,0.001968631,11.16%,1,29,108.350536771,2339450,1703.48,2313530,4652980,14242803,261231.71,14061793,28304596,28304596,,,,27
"HARRIS, TEXAS",48201,TEXAS,False,HARRIS,HARRIS,4/20/2020,,48,,0.00,0.00,2731.455608519,1909,2046.285714286,1776,1847.285714286,42464,133,199,4834,47298,770208,141349,2598,15830,,1039,13924,14802,4977,78,,,,385,95,,,,385,385,385,,95,95,95,83,83,83,0,1,1,4977,154,78,3,,0.009126194,0.001038904,0.010165098,9.72%,1,47,108.350536771,2339450,1703.48,2313530,4652980,14242803,261231.71,14061793,28304596,28304596,,,,83
"HARRIS, TEXAS",48201,TEXAS,False,HARRIS,HARRIS,4/12/2020,,48,,0.00,0.00,2731.455608519,1055,1905,811,1662.142857143,29254,244,242.857142857,3552,32806,770208,141349,2598,15830,,1039,13924,14802,3629,44,,,,336,85,,,,336,336,336,,85,85,85,75,75,75,0,1,1,3629,68,44,3,,0.006287154,0.000763382,0.007050535,12.75%,1,39,108.350536771,2339450,1703.48,2313530,4652980,14242803,261231.71,14061793,28304596,28304596,,,,75
"HARRIS, TEXAS",48201,TEXAS,False,HARRIS,HARRIS,4/9/2020,,48,,0.00,0.00,2731.455608519,2647,1760.428571429,2412,1582.857142857,25697,235,177.571428571,2741,28438,770208,141349,2598,15830,,1039,13924,14802,3047,34,,,,295,75,,,,295,295,295,,75,75,75,68,68,68,0,1,1,3047,706,34,3,,0.005522697,0.000589085,0.006111782,10.09%,1,36,108.350536771,2339450,1703.48,2313530,4652980,14242803,261231.71,14061793,28304596,28304596,,,,68
"HARRIS, TEXAS",48201,TEXAS,False,HARRIS,HARRIS,4/5/2020,,48,,0.00,0.00,2731.455608519,1410,1220.428571429,1272,1105.142857143,12570,138,115.285714286,1336,13906,770208,141349,2598,15830,,1039,13924,14802,1395,20,,,,161,42,,,,161,161,161,,42,42,42,38,38,38,0,1,1,1395,111,20,3,,0.002701495,0.000287128,0.002988622,9.45%,1,32,108.350536771,2339450,1703.48,2313530,4652980,14242803,261231.71,14061793,28304596,28304596,,,,38
"HARRIS, TEXAS",48201,TEXAS,False,HARRIS,HARRIS,4/23/2020,,48,,0.00,0.00,2731.455608519,1948,2318.142857143,1742,2126.714285714,47684,206,191.428571429,5151,52835,770208,141349,2598,15830,,1039,13924,14802,5330,82,,,,375,92,,,,375,375,375,,92,92,92,80,80,80,0,1,1,5330,119,82,2,,0.010248056,0.001107032,0.011355089,8.26%,1,50,108.350536771,2339450,1703.48,2313530,4652980,14242803,261231.71,14061793,28304596,28304596,,,,80
