series,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15
S,105239.8778283135,105215.21129731722,105193.2950450076,105152.50361027996,105082.51671372651,104965.45139155858,104777.82948358149,104493.40909793685,104088.84473501015,103548.76064977175,102867.43291958795,102047.4924099767,101097.5560873945,100030.0051608689,98859.27441561989,97600.63787622457,96269.38184044113,94880.25962183619,93447.14639229025,91982.83511589964,90498.9315977836,89005.81873371293,87512.66848154111,86027.48601254492,84557.17473722459,83107.61396902519,81683.7432432001,80289.64898127088,78928.65044316361,77603.38284911156,76315.87625972983,75067.62933174458,73859.67746045222,72692.6551095192,71566.85233820068,70482.26568397469,69438.6436593545,68435.52718651123,67472.28533112358,66548.14671447552,65662.22698564372,64813.55272785506,64001.082158005374,63223.72295841256,62480.347557031426,61769.806148011405,61090.93771968564,60442.579332602,59823.57386657757,59232.77643333482,58669.05963028472,58131.3177915807,57618.47037472522,57129.464604760215,56663.27748336747,56218.91725697295,55795.424426100886,55391.872367660915,55007.36763247112,54641.04997201902,54292.092141140005,53959.6995168524,53643.10956793884,53341.59120492094,53054.444035759625,52780.99754885615,52520.61024166365,52272.66871038781
E,0.0,24.66653099628701,41.18240148425841,72.9575423365722,126.97143541233015,216.23818988656242,356.5178595089942,562.8837928322168,844.21285352012,1199.4686891584524,1618.1900193770678,2083.851122373438,2577.5582442635914,3080.7899039798867,3577.026055876195,4052.5242410937635,4496.538441100813,4901.208307597272,5261.272544058981,5573.703946869627,5837.3252340371855,6052.439781860093,6220.4954846815435,6343.790027801191,6425.219812180168,6468.071210545672,6475.850869824037,6452.1508208162995,6400.543832491932,6324.504507186803,6227.351892699585,6112.209782988884,5981.981323731055,5839.334990285091,5686.69943816114,5526.265125489492,5359.990966095009,5189.614588166461,5016.665047710905,4842.477080332174,4668.206172697993,4494.843900156266,4323.233113239874,4154.0826670705255,3987.9814775099644,3825.4117595763746,3666.7613600687796,3512.3351400988868,3362.3653965580834,3217.0213363725197,3076.417635359543,2940.6221259749063,2809.662666385772,2683.533248075216,2562.199401364725,2445.602958471453,2333.6662325128455,2226.29566864538,2123.3850206031057,2024.8181025408755,1930.4711624836489,1840.2149199866617,1753.9163069328781,1671.4399468146435,1592.6494044222404,1517.4082346304463,1445.5808559578277,1377.033271783725
I,6.0,5.455989178325288,10.361684807312727,18.438500571642834,32.739713408266375,57.56982136986069,99.69229208667804,168.70779678597444,276.64662116602506,436.3917448170861,659.4311728372634,953.920963756631,1323.65960989767,1767.964684707307,2282.1606245900894,2858.3789660050124,3486.455953455721,4154.796677568848,4851.136611577149,5563.1713494703845,6279.0493442617735,6987.735861658203,7679.263089717491,8344.883978378455,8977.147604343512,9569.912733421723,10118.314451724453,10618.696669520448,11068.52121256869,11466.262245330294,11811.292991595928,12103.77016172541,12344.52016710191,12534.93009160004,12676.845478581437,12772.476257971333,12824.311557999396,12835.043697424586,12807.501315256663,12744.591346931335,12649.249381638561,12524.397820356691,12372.911185583898,12197.587901249772,12001.127856090066,11786.11507870787,11555.004881821136,11310.114872172197,11053.619267596468,10787.54601098402,10513.776220165562,10234.045561514828,9949.947182130089,9662.935880043891,9374.333233498339,9085.333448618137,8797.009719686894,8510.32092767978,8226.118530814752,7945.153525805401,7668.083380424121,7395.478857132927,7127.830664142465,6865.555884552209,6609.004146437777,6358.4635071071825,6114.16603345729,5876.293067621117
R,0.0,0.5440108216747119,1.0386970143328913,1.9781751253263207,3.6499657663978313,6.618425498502093,11.838193136349478,20.87714075846766,36.17361861721237,61.25674456622271,100.82371651122341,160.61333220674317,247.10388675773947,367.11807875741613,527.416732227332,734.3367449901533,993.5015933158367,1309.613221311193,1686.322280387125,2126.167416073852,2630.571652230952,3199.8834510822703,3833.4507723733586,4529.717809588942,5286.335674565243,6100.2799153209235,6967.96926356493,7885.381356705885,8848.162340089277,9851.728226684856,10891.356684288166,11962.268551854644,13059.698877028328,14178.957636909188,15315.480573370256,16464.870760877995,17622.931644864617,18785.692356211242,19949.426134222373,21110.662686574495,22266.195288333252,23413.083379945507,24548.651371484375,25670.484301580662,26776.420937682065,27864.54484201787,28933.173866737965,29980.848483440437,31006.319297581398,32008.53404762216,32986.62434250369,33939.89234924308,34867.79760507243,35769.94409543419,36646.06771008298,37496.02416425098,38319.777450012894,39117.38886432744,39889.00664442454,40634.85622794822,41355.231144265745,42050.484534341536,42721.021289299344,43367.290792025735,43989.78024169389,44589.008537719754,45165.52069723476,45719.88277852088
G,6.0,6.0,11.400381821645619,20.41667569696915,36.3896791746642,64.18824686836277,111.5304852230275,189.58493754444208,312.8202397832374,497.64848938330874,760.2548893484867,1114.534295963374,1570.7634966554092,2135.082763464723,2809.5773568174213,3592.715710995166,4479.957546771559,5464.4098988800415,6537.458891964275,7689.3387655442375,8909.620996492726,10187.619312740473,11512.71386209085,12874.601787967396,14263.483278908754,15670.192648742646,17086.283715289384,18504.078026226336,19916.683552657967,21317.99047201515,22702.649675884095,24066.038713580052,25404.219044130234,26713.887728509224,27992.32605195169,29237.347018849327,30447.24320286401,31620.73605363583,32756.927449479037,33855.25403350583,34915.44466997181,35937.481200302194,36921.56255706827,37868.07220283043,38777.54879377213,39650.65992072573,40488.1787485591,41290.96335561263,42059.938565177865,42796.08005860618,43500.40056266925,44173.9379107579,44817.744787202515,45432.87997547808,46020.40094358131,46581.35761286911,47116.78716969978,47627.70979200722,48115.125175239285,48580.00975375362,49023.314524689864,49445.963391474455,49848.8519534418,50232.84667657794,50598.78438813166,50947.47204482693,51279.68673069205,51596.175846141996
