series,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16
S0,4273530.8776344005,4267012.216862082,4260513.850444465,4254027.758802017,4247549.128191813,4241074.918377003,4234603.056212888,4228131.980330344,4221660.382766305,4215187.061007225,4208710.8318449315,4202230.479739056,4195744.724338785,4189252.1985338093,4182751.4321782966,4176240.83875295,4169718.7034235625,4163183.1716270903,4156632.237696952,4150063.733256632,4143475.315237029,4136864.453449142,4130228.417692559,4123564.264414906,4116868.8229653407,4110138.6815106133,4103370.1727077365,4096559.3592543514,4089702.019467405,4082793.633073264,4075829.367428155,4068804.0644269376,4061712.2284004334,4054548.01534661,4047305.2238880573,4039977.2883965867,4032557.274774069,4025037.879425186,4017411.4320004894,4009669.902524541,4001804.913550993,3993807.75800085,3985669.4233381976,3977380.622715378,3968931.8336730646,3960313.344906024,3951515.3114993805,3942527.818900288,3933340.955714892,3923944.89521054,3914329.985160776,3904486.845400223,3894406.4721651813,3884080.3479932677,3873500.555653725,3862659.8942931644,3851551.995724825,3840171.438578738,3828513.8578806813,3816576.0475528804,3804356.0533394287,3791853.253760808,3779068.426896084,3766003.8010746273,3752663.087922312,3739051.49663602,3725175.728836726,3711043.9538544426,3696665.764805412,3682052.116310843,3667215.2451565675,3652168.5755864694,3636926.6112456066,3621504.8160322895,3605919.48627742,3590187.616744138,3574326.7629353586,3558354.9021186037,3542290.2953366865,3526151.352480982,3509956.50227365,3493724.0687487787,3477472.155551774,3461218.5391020994,3444980.571395936,3428775.0929699633,3412618.3563111573,3396525.9597844067,3380512.791962532,3364592.986083221,3348779.884224645,3333086.01068529,3317523.0539723765,3302101.856745092,3286832.4130214956,3271723.87193874,3256784.5473527615,3242021.9325731806,3227442.719549513,3213052.821853639,3198857.4008388063,3184860.8943954217,3171067.0477669924,3157478.9459343846,3144099.04712201,3130929.2170246597,3117970.7633977374,3105224.4706960246,3092690.6344864024,3080369.0953978198,3068259.2724070856,3056360.1952915764,3044670.5361097446,3033188.6395972986,3021912.5523912767,3010840.05101594,2999968.668583698,2989295.7201812053,2978818.326925555,2968533.4386882694,2958437.8554957164,2948528.2476238436,2938801.1744128605,2929253.101833884,2919880.4188447115,2910679.452575962,2901646.4823919567,2892777.7528729723,2884069.4857670763,2875517.89096065,2867119.176517109,2858869.5578332334,2850765.2659620643,2842802.555150524,2834977.7096388703,2827287.04976782,2819726.9374377355,2812293.7809627033,2804984.0393606653,2797794.2261190196,2790720.912473348,2783760.730235107,2776910.374202342,2770166.604185675,2763526.2466800692,2756986.1962111373,2750543.4163830737,2744194.9406536724,2737937.8728602966,2731769.3875191547,2725686.7299187854,2719687.216027253,2713768.2322312267,2707927.2349238615,2702161.749957186,2696469.371973576,2690847.763629814,2685294.654726223,2679807.841252405,2674385.184360225,2669024.609273827,2663724.1041456927,2658481.7188669983,2653295.563839851,2648163.808718322,2643084.6811246104
E0,49.08866522964561,146.9238032644641,212.91709578095654,262.0052239647555,302.67287290969017,339.7877211675608,376.19322989726874,413.60408981154535,453.11006995227626,495.4599313585963,541.2218179092699,590.8742830781206,644.8583794238235,703.6079061315268,767.5674197000878,837.2034036308278,913.0116266665912,995.5223879454272,1085.304597555404,1182.9692174300237,1289.1723470259058,1404.6181002387768,1530.0613392532036,1666.3102820051758,1814.2289683182335,1974.7395474717232,2148.8243324262025,2337.527550621584,2541.9567067840326,2763.283458809857,3002.7438932392924,3261.6380720720203,3541.3287079053835,3843.2388099753234,4168.848130205723,4519.688226558692,4897.33595174494,5303.405169804354,5739.536502487479,6207.38491320721,6708.6049501618545,7244.833493701305,7817.669887747571,8428.653382591154,9079.23787789453,9770.764031026061,10504.42888706315,11281.253292236042,12102.047470478052,12967.37527012844,13877.517720389147,14832.436669188142,15831.739398696265,16874.64522387723,17959.95516445731,19086.0258327953,20250.74869108171,21451.535794182942,22685.31304445994,23948.521840047044,25237.129799791117,26546.65100146185,27872.175883828942,29208.410650027738,30549.725684270445,31890.212173060238,33223.745822765355,34544.05630399824,35844.800843902514,37119.640241159075,38362.31550226903,39566.72329402241,40726.98847413686,41837.53209387491,42893.13345362088,43888.98502299301,44820.739297646694,45684.54694157619,46477.085842998815,47195.580981626415,47837.815254967325,48402.131633163044,48887.42720004585,49293.139789267094,49619.22803733819,49866.1457509903,50034.81152667632,50126.574568752476,50143.17763410572,50086.71798939185,49959.60720740027,49764.53055603147,49504.40665132556,49182.347958838494,48801.62263883183,48365.61814307095,47877.80688679982,47341.71424042892,46760.88901288984,46138.87653329064,45479.194379886474,44785.310755582526,44060.625467078025,43308.45343001534,42532.01059464518,41734.40216498965,40918.612968651854,40087.49982362855,39243.785742074346,38390.05580830336,37528.754568790966,36662.18477499075,35792.50732489557,34921.742255985424,34051.770650110615,33184.33731960142,32321.05415317088,31463.404009728794,30612.745057839737,29770.315468062476,28937.238374665303,28114.52703211438,27303.090100201523,26503.73699965707,25717.18328754639,24944.056008654883,24184.89898541914,23440.178014765486,22710.28594548364,21995.547614512012,21296.22462476632,20612.519950931506,19944.5823629888,19292.51066019533,18656.3577108046,18036.134295043594,17431.8127507763,16843.33042291395,16270.592919006653,15713.477174596554,15171.83433285337,14645.492443772624,14134.258988816357,13637.92323733526,13156.258441447655,12689.02387628131,12235.96673262307,11796.823869081985,11371.323430866203,10959.186342212539,10560.127679400002,10173.857931132885,9800.08415290258,9438.511021736498,9088.841797522906,8750.779196866995,8424.026185190221,8108.286692535438,7803.26625828773,7508.672609767533,7224.216179400965,6949.610564923887,6684.572936832592,6428.824397056452,6182.090292597073,5944.100487655466
I0,208.71483976019655,186.3872309387299,179.94517606326804,183.03108988170146,192.1189212545666,205.2792971627644,221.48597610846107,240.22639424741797,261.2831068494323,284.6113091510535,310.2704037862697,338.3859960371528,369.12904307015305,402.7046958232328,439.3466384356002,479.3145656603693,522.8934702528111,570.3939919432312,622.1534050750372,678.5370044388801,739.9397506931614,806.7880930992224,879.5419178095001,958.6965856796202,1044.7850307229091,1138.3798923488453,1240.095653351282,1350.5907523029225,1470.569634154644,1600.7846967538665,1742.03808386885,1895.183267254707,2061.126351422369,2240.827025185913,2435.299073912965,2645.6103558864907,2872.8821355720283,3118.2876562236065,3383.0498246016205,3668.4378721710077,3975.7628506654946,4306.371816125236,4661.640555330253,5042.964712941039,5451.749187662502,5889.395682427215,6357.288317964678,6856.777252079151,7389.160289178424,7955.6625164347315,8557.414064333938,9195.4261596436,9870.565716712694,10583.528796481038,11334.813348831429,12124.69173941881,12953.18364265329,13820.02995339339,14724.668426161066,15666.211787413235,16643.42907910394,17654.730976759827,18698.15978006254,19771.38469748602,20871.702939619623,21996.047001020896,23140.998352209706,24302.80758779556,25477.420891079077,26660.512487985827,27847.52258238381,29033.700098954887,30214.149416285447,31383.880157889154,32537.859027019207,33671.062625055434,34778.53018371855,35855.41516726171,36897.03475934111,37898.91633631782,38856.84013911464,39766.87748362879,40625.4239890084,41429.227447854166,42175.41010700992,42861.48526708006,43485.36823896444,44045.38181321426,44540.25650047684,44969.12588718678,45331.51751927147,45627.339777986264,45856.86524670688,46020.71108669333,46119.81694497436,46155.42091029765,46129.03401540126,46042.41375758131,45897.53707652382,45696.57319040533,45441.85664998194,45135.86092724502,44781.17281150428,44380.467842550934,43936.48696874958,43452.01457821579,42929.85801419442,42372.82865174175,41783.7245820759,41165.314923616505,40520.325754810554,39851.42764327475,39161.224728452165,38452.24530070517,37726.93380833714,36987.64421521524,36236.63462520678,35476.063085285685,34707.98447666058,33934.34840237518,33156.99798029878,32377.669452040092,31597.992520875705,30819.491335099057,30043.58603709866,29271.594802814972,28504.736300872457,27744.13250552184,26990.811802459448,26245.712331532377,25509.68551522104,24783.49972655786,24067.844054747296,23363.33213116309,22670.505982587238,21989.839882503416,21321.744174953437,20666.56904890268,20024.608244237606,19396.102673437956,18781.243945633392,18180.177782177303,17593.007315058996,17019.796261441046,16460.571969363336,15915.328331212588,15384.028562928826,14866.607848122178,14362.975847317592,13873.019073444744,13396.60313545802,12933.57485261935,12483.764242516116,12046.986386328454,11623.043175215109,11211.724941964296,10812.811982264426,10426.0759700975,10051.281271852806,9688.18616380727,9336.543957627628,8996.104038524285,8666.612820632321,8347.814624116352,8039.452478396929,7741.268855780539
A0,138.50075598915308,127.69198161367098,126.55979683341725,131.28453211059718,139.7599765562064,150.8463243364721,163.95073929296498,178.79195524603392,195.268295216632,213.38383071161556,233.2072447582404,254.84910733122177,278.44953269378857,304.1717057473764,332.19874094056826,362.73244786253247,395.99320163989063,432.22046674521687,471.67371951172544,514.6336247770068,561.403383422084,612.3102013439749,667.7068485076783,727.9732858437427,793.518341626537,864.781419669108,942.2342203573438,1026.382452852535,1117.7675130608363,1216.9680973855307,1324.6017169458237,1441.3260709294477,1567.8402311022091,1704.8855822932562,1853.2464560033675,2013.7503862763272,2187.2679088113186,2374.711816218239,2577.0357746386476,2795.232200061287,3030.3292870249243,3283.3870785802023,3555.492465016237,3847.753000658637,4161.289433778434,4497.226855104408,4856.684386375161,5240.763352500957,5650.533909790414,6087.020138681509,6551.183652551566,7043.905824138279,7565.968787097086,8118.035430944618,8700.628671235148,9314.110340878213,9958.660110120847,10634.254898578414,11340.649289254483,12077.3574881614,12843.637390575353,13638.47731325801,14460.585929035959,15308.385894835157,16180.011596693685,17073.311346787894,17985.854260768756,18914.94192257966,19857.624813271806,20810.72334570979,21770.853214377952,22734.454644631427,23697.825014141872,24657.154225667196,25608.56213829623,26548.137316436994,27471.976333180755,28376.22286714152,29257.10585810556,30110.9760344698,30934.340191341034,31723.892678595934,32476.543649152878,33189.44371510841,33860.00475932604,34485.91674894043,35065.160491919785,35596.016365715775,36077.06912610907,36507.20897319974,36885.629109226225,37211.82006916486,37485.561139949816,37706.90920811536,37876.18538944544,37993.95979878076,38061.03481458457,38078.42718238807,38047.34928502971,37969.18988685428,37845.494634871546,37677.94657333275,37468.34690020332,37218.59616541738,36930.67608229957,36606.63209572203,36248.55682390311,35858.57446561974,35438.82624126817,34991.45691485413,34518.60242473204,34022.378633789755,33504.871194780426,32968.1265135849,32414.143782259,31844.868044667106,31262.18425019585,30667.912245334832,30063.802648655757,29451.53355176407,28832.707986987716,28208.852101759272,27581.413979700872,26951.763049204543,26321.190021691727,25690.907303623233,25062.049828612628,24435.676258581876,23812.770505706198,23194.243529855597,22580.935369291146,21973.617365462484,21372.99454583447,20779.708131708117,20194.338140963573,19617.40605851649,19049.37755002451,18490.66519699351,17941.631233903514,17402.590270294906,16873.811982923242,16355.523765104594,15847.913322233639,15351.131204166677,14865.29326672558,14390.483056001423,13926.754110424552,13474.132176727751,13032.617336968047,12602.186044698103,12182.793069197467,11774.373347394787,11376.84374374174,10990.104718845358,10614.04190813433,10248.527612233802,9893.422201058318,9548.575433910148,9213.827698095862,8889.011168753243,8573.950892718212,8268.46579936231,7972.369641399466,7685.471868700521,7407.578438168595,7138.492562721504
IH0,0.0,17.513546308743184,27.429875937420526,33.56484606879355,37.95376372159262,41.67089281183813,45.27751617527336,49.06536809347505,53.187829995552065,57.72990998946122,62.74507469279474,68.27430162609812,74.35571598216337,81.02932834575724,88.33928776655543,96.33492350956291,105.07123467290651,114.60915999533054,125.01578876954525,136.3645857001404,148.7356585619562,162.21607645335692,176.90023698798808,192.89027696654347,210.29651983073,229.23795296707215,249.84272794005852,272.24867664346647,296.60383601997046,323.0669733634818,351.8081032802004,383.00898615453383,416.8635964625595,453.5785475189109,493.3734572559566,536.4812374447579,583.1482864109784,633.6345628220341,688.2135155849695,747.1718423762327,810.8090469239571,879.4367630033702,953.3778113348217,1032.9649543661114,1118.5393134759972,1210.4484136758442,1309.0438226495833,1414.6783542040848,1527.7028111431296,1648.4622494471269,1777.291754614709,1914.5117322135197,2060.422728118104,2215.2998094892755,2379.3865550388973,2552.888722135475,2735.9676782787747,2928.733704675492,3131.239299196532,3343.4726238767103,3565.3512572358777,3796.716422943487,4037.32787265759,4286.859601321151,4544.896567088113,4810.932574966621,5084.369463147989,5364.517704168832,5650.598500261628,5941.747414595577,6237.019539029936,6535.396156176021,6835.792810814881,7137.068664897848,7438.036973232031,7737.476485092086,8034.1435516854535,8326.784701557228,8614.149436183545,8895.002996293295,9168.138855611905,9432.390712125123,9686.64376671456,9929.84510400426,10161.013019225156,10379.24516653871,10583.725437260324,10773.72950955902,10948.629043377252,11107.89452456715,11251.096789812218,11377.907288222206,11488.097156168504,11581.535198761427,11658.184884313152,11718.100467273522,11761.42236067676,11788.371881389457,11799.245490761245,11794.408650046,11774.289404599265,11739.371803783331,11690.189255129313,11627.317901994293,11551.3701040578,11462.988089833714,11362.837840197983,11251.603251974193,11129.980621061237,10998.673475573774,10858.387781104055,10709.827532576799,10553.690740302105,10390.665811754368,10221.428325316287,10046.638187707644,9866.937163035973,9682.946758317838,9495.266447874845,9304.4722171527,9111.115405186603,8915.721824083681,8718.791133454506,8520.796447645376,8322.184153846825,8123.373919632129,7924.758869165727,7726.705908173331,7529.5561787449915,7333.625626115553,7139.205660704132,6946.56389986942,6755.944975028826,6567.57139097788,6381.644425416447,6198.345057827467,6017.83491795216,5840.257245155008,5665.737850966722,5494.38607802975,5326.295749546151,5161.546104140765,5000.20271180322,4842.318367261283,4687.933957766813,4537.079302846071,4389.773964080841,4246.028023448542,4105.8428291611235,3969.211708307328,3836.1206459238842,3706.548930401763,3580.469765376816,3457.8508484631234,3338.6549173651415,3222.8402640542377,3110.361217819043,3001.16859809996,2895.210138098485,2792.430880214032,2692.773544406801,2596.178870616823,2502.5859363884883,2411.9324508581667,2324.1550262615474,2239.1894281083296
IN0,11.241198223034704,20.472713291985677,26.85128766645748,31.742547452101896,35.92556037224601,39.85020366647231,43.78201191369667,47.88377538520374,52.261574732949235,56.990814299821636,62.13100461753674,67.73421639540992,73.84997621628187,80.52816398403449,87.82079140397421,95.78315763603207,104.4746624778204,113.95943578750017,124.30687317482379,135.59212911552385,147.89659654732407,161.3083893454601,175.92283671292935,191.84299411754654,209.18017263927487,228.05448670262092,248.59541872681496,270.94239797892,295.24538971223643,321.665489422981,350.37551570449443,381.56059368265323,415.41871935433454,452.1612933080791,492.0136102765462,535.2152887569331,582.020622551421,632.6988335501491,687.5342024438659,746.82605136892,810.8885498300141,880.0503127148133,954.6537569322177,1035.0541813218824,1121.618533171594,1214.7238241413556,1314.7551588497793,1422.1033410660566,1537.1620256117112,1660.3243889460757,1791.9792982005745,1932.5069673095159,2082.2740999646257,2241.6285324139662,2410.893404538081,2590.3609049386723,2780.285654589271,2980.8778133859314,3192.2960140042705,3414.64024697955,3647.9448389267195,3892.171681283498,4147.20387885218,4412.839994746371,4688.789070251489,4974.666593911941,5269.991583452553,5574.184926828131,5886.5691050179685,6206.36938973891,6532.716574973646,6864.651263323741,7201.129688149,7541.031011837501,7883.166001003581,8226.286942525554,8569.098631562318,8910.270235261023,9248.447814739144,9582.267273726377,9910.36749528067,10231.403428212292,10544.058891917572,10847.058881631108,11139.1811748296,11419.267062685492,11686.23105700423,11939.069451880396,12176.867649289594,12398.806187973056,12604.165444349659,12792.329002010898,12962.785711967015,13115.130488715706,13249.063907046802,13364.390681067602,13461.01712015413,13538.947666438016,13598.280625156824,13639.203202935147,13661.98597008995,13666.976861672827,13654.59482850433,13625.323244261574,13579.703168087704,13518.326554526406,13441.829494151774,13350.885559343644,13246.19932050108,13128.500088810995,12998.535932680777,12857.068006257712,12704.865220217027,12542.699277299253,12371.340087984365,12191.551575249445,12004.087871592339,11809.689906422112,11609.08237750928,11402.97109643413,11192.040694839503,10976.952675747489,10758.343792195,10536.824733934784,10312.979101888188,10087.362649375615,9860.502768841898,9632.89820279079,9405.018957900713,9177.306401771457,8950.173522409841,8724.005331365914,8499.159392348007,8275.966458145836,8054.731199750397,7835.733012655037,7619.226886434641,7405.444324812404,7194.594304522583,6986.864262351088,6782.421100774658,6581.412203616098,6383.966454082127,6190.195248447666,6000.193499493094,5814.040624587567,5631.801514041323,5453.527476023156,5279.257154956893,5109.017420874161,4942.8242277119125,4780.683439004318,4622.591619832226,4468.536794262084,4318.499167832822,4172.451814936513,4030.3613311895215,3892.188451108107,3757.888631588833,3627.412601852304,3500.7068806412826,3377.714261573527,3258.374267638092,3142.6235758935027,3030.3964134791786,2921.6249260896475
D0,5615.0,5615.0,5615.2408635039155,5615.618106120219,5616.079722876186,5616.601700341835,5617.174799420514,5617.797500328847,5618.472295500057,5619.203786819551,5619.997745287795,5620.860677230734,5621.7996525374565,5622.822265432178,5623.936660404003,5625.151589123165,5626.476481684437,5627.921524584253,5629.497742408483,5631.217082420892,5633.092502244081,5635.138061221507,5637.369016156459,5639.8019221009945,5642.45473879285,5645.346943246176,5648.499648906624,5651.935731686126,5655.6799630963005,5659.7591505983155,5664.202285177227,5669.0406960260725,5674.308212085358,5680.041330023254,5686.279388057327,5693.064744806823,5700.442962122605,5708.462990567514,5717.177355911508,5726.642344662709,5736.918186277492,5748.069229281906,5760.164108095995,5773.275896887673,5787.482246301124,5802.865498417042,5819.512774821679,5837.5160322056545,5856.972079501859,5877.9825502281665,5900.653823451467,5925.096886663806,5951.427133889538,5979.764092555308,6010.231073081736,6042.954735823318,6078.064570912128,6115.692287764718,6155.971112493193,6199.034993211985,6245.017715228191,6294.051930307696,6346.268106568218,6401.793407996121,6460.750515035776,6523.256400068118,6589.421073782987,6659.346320361062,6733.124440923567,6810.837025799304,6892.553776732071,6978.331400160112,7068.212592118783,7162.2251341492965,7260.381117866624,7362.676313599323,7469.089695835541,7579.583135182771,7694.1012632769525,7812.571513669136,7934.9043382871605,8060.99359572357,8190.717104439186,8323.937351081551,8460.502341570987,8600.246580458857,8742.992162349585,8888.549957918764,9036.720876256188,9187.297184901548,9340.063868995489,9494.80001140287,9651.280176433758,9809.27578084064,9968.556437054918,10128.891255088312,10290.05009111307,10451.804732399503,10613.93000998502,10776.20483213492,10938.413133296892,11100.34473481911,11261.796115172378,11422.571088772183,11582.481393723787,11741.347189904684,11898.997469750175,12055.270384919202,12210.013492692065,12363.083926494694,12514.348495363189,12663.683717466412,12810.975793003427,12956.120521897194,13099.02317172694,13239.598301289874,13377.769545069077,13513.469363718463,13646.638765467353,13777.227003105196,13905.191250939462,14030.496265833975,14153.114036137507,14273.023422008939,14390.209790340694,14504.664647180618,14616.385270257542,14725.374343930229,14831.639598605636,14935.193456412071,15036.052684667273,15134.238058451505,15229.774033382007,15322.688429487735,15413.0121269023,15500.778773928096,15586.024507875256,15668.78768894499,15749.108647307054,15827.029443415031,15902.59364151001,15975.846096181973,16046.832751788364,16115.600454469577,16182.196776450994,16246.669852279676,16309.068226610121,16369.440713126927,16427.836264171958,16484.30385062901,16538.89235160945,16591.65045347709,16642.626557749332,16691.868697413647,16739.42446120334,16785.340925383996,16829.6645926114,16872.441337432814,16913.71635801611,16953.534133704765,16991.938388011316,17028.972056676885,17064.677260440003,17099.0952821737,17132.266548065832,17164.230612533403
R0,0.0,17.083430522122313,40.123695104797,67.28550816748387,97.75661143946672,131.2719731913733,167.85924953374086,207.70476293898133,251.0846583253168,298.3309972963153,349.8163779910331,405.94825119813436,467.1682391951385,533.9540034166536,606.8224087595919,686.3333693310583,773.0940925869595,867.7636080251559,971.0575498808538,1083.7532020227766,1206.694829462001,1340.799326055244,1487.0622079729292,1646.5639801866812,1820.4768999303449,2010.072157326212,2216.727489270897,2441.9352381810522,2687.3108621602773,2954.6018973826426,3245.697366801209,3562.6376214867414,3907.6245917914384,4283.032414931229,4691.41839331542,5135.534223867872,5618.337422546687,6143.002850179987,6712.934225539343,7331.775489275298,8003.421858023748,8732.030381836232,9522.029790386858,10378.129384597149,11305.32670098959,12308.913647000565,13394.480777613795,14567.91935817475,15835.42083646829,17203.473330619272,18678.854729790637,20268.622003786568,21980.096327329855,23820.843646723722,25798.650352411332,27921.493771901383,30197.50726450073,32634.93978258946,35242.10986341094,38027.35412936092,40998.97050152182,44165.15646779698,47533.94288970879,51113.1239762371,54910.18419391004,58932.223014267765,63185.87851725029,67677.25096666296,72411.82754679993,77394.4094935146,82629.04286553104,88118.95418086639,93866.49208854017,99873.0761583635,106139.1537539897,112664.1658102682,119446.52217002588,126483.58695323323,133771.6742391266,141306.05414546988,149080.9691948627,157089.66067157785,165324.4044989759,173776.55601145522,182436.60285961,191294.22517527413,200338.36203594148,209557.28320624403,218938.66509744883,228469.66987325056,238137.02663980448,247927.11368777955,257826.04080166982,267819.7307139096,277893.9988556191,288034.63063918636,298227.45559759304,308458.4177988088,318713.64204832946,328979.49548690993,339242.64428191085,349490.1051979277,359709.29191426426,369888.0560324221,380014.72278543055,390078.1215221165,400067.6110931078,409973.10031146306,419785.06369947136,429494.5527646483,439093.20307264954,448573.2374031954,457927.46528766234,467149.2792343075,476232.6479497156,485172.10686356656,493962.74625878374,502600.1973010685,511080.61625128065,519400.6671315596,527557.503101943,535548.7467889292,543372.4697913104,551027.171571991,558511.757927691,565825.5192116386,572968.1084678144,579939.5196191593,586740.0658365674,593370.3582005473,599831.2847532408,606123.9900251027,612249.8551080032,618210.4783348483,624007.6566150269,629643.3674650853,635119.7517649874,640439.0972621121,645603.8228377566,650616.4635442931,655479.6564152539,660196.12704544,664768.6769336184,669200.171576451,673493.5292989428,677651.7108038489,681677.7094201217,685574.5420285331,689345.2406410715,692992.8446095166,696520.3934377178,699930.9201715102,703227.4453398513,706412.9714206378,709490.4778047196,712462.9162318608,715333.2066727626,718104.233631756,720778.8428453581,723359.8383525641,725849.9799134829,728251.9807537188,730568.5056127373,732802.1690753135,734955.5341660454,737031.1111878062
G0,173276.0,173282.4271357103,173301.66373988846,173329.5407877411,173363.84490098912,173403.47359370097,173447.96170081134,173497.21634912046,173551.36916837358,173610.694470817,173675.5646033204,173746.4262993313,173823.78894888208,173908.2196886282,174000.34245217044,174100.83937850053,174210.4536828842,174329.99349115207,174460.33636073399,174602.4343359566,174757.3194538545,174926.10965398632,175110.01506492306,175310.34464867678,175528.51318652218,175766.04858770716,176024.59949767272,176305.94317523073,176611.9935989722,176944.8097521067,177306.60402198028,177699.75063566133,178126.7940361909,178590.4570853704,179093.64895834742,179639.4725728858,180231.23137228467,180872.43525578,181566.8054244053,182318.27788435505,183131.0053247261,184009.35706315385,184957.91673257638,185981.47736662318,187085.03353160873,188273.77015165,189553.04768195262,190928.38330578,192405.4278648936,193989.9382829609,195687.74530781596,197504.7164821987,199446.71435363192,201519.55005143883,203728.93249053834,206080.413604418,208579.3301592686,211230.74285228245,214039.3735432744,217009.54160316262,220145.10047825665,223449.3756587527,226925.1052969997,230574.3847408182,234398.61622586695,238398.4649071672,242573.8223039924,246923.77808724402,251446.60095911848,256139.7291681477,260999.77097681724,266022.5151631056,271202.9514009489,276535.3001370779,282013.051371378,287629.01156213146,293375.35772190115,299243.6976483346,305225.135148906,311310.3390699191,317489.6149267152,323752.97795135883,330090.2264224543,336491.01421476324,342944.9215991024,349441.5234306033,355970.4539809134,362521.4677927044,369084.4960587866,375649.69814959454,382207.5080288393,388748.6754053336,395264.3015676515,401745.86993619526,408185.27144374134,414574.8249204113,420907.2927124033,427175.89180618554,433374.3007618696,439496.66278199526,445537.5852559204,451492.1361264262,457355.83742504613,463124.65631701075,468794.99398653663,474363.6726793745,479827.92120290344,485185.3591653519,490433.98021561303,495572.1345241634,500598.5107242923,505512.11751160654,510312.26507893275,514998.54654356884,519570.8195045411,524029.1878492661,528373.9839119022,532605.7510697774,536725.2268496313,540733.3266020172,544631.1277900694,548419.8549279033,552100.8651941487,555675.6347374623,559145.7456832437,562512.8738441494,565778.7771312571,568945.2846578375,572014.2865235425,574987.7242633703,577867.581942933,580655.8778792826,583354.6569647674,585965.9835700586,588491.9350015271,590934.5954875376,593296.0506679004,595578.3825606467,597783.6649804324,599913.9593831926,601971.3111121416,603957.7460207999,605875.2674494253,607725.853531993,609511.4548116999,611233.9921438425,612895.3548658215,614497.3992149502,616041.9469756711,617530.7843387184,618965.6609556824,620348.2891733412,621680.3434330144,622963.4598210545,624199.2357574378,625389.2298102187,626534.9616243986,627637.9119545033,628699.5227908795,629721.1975704052,630704.3014629537,631650.1617255708,632560.0681169062,633435.2733649916,634276.9936819802,635086.4093199496
H0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
