series,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22
S,34958.6572208732,34956.507144755065,34953.871372805996,34950.64175952321,34946.68686390995,34941.84731994056,34935.9304789072,34928.70430614861,34919.8905715931,34909.157463465584,34896.111887575404,34880.291900206976,34861.15996583855,34838.09802647393,34810.405693139415,34777.303168803905,34737.940694817524,34691.416251843155,34636.80279458936,34573.18533875291,34499.70673115993,34415.619083726764,34320.33602203942,34213.47963673281,34094.91586398008,33964.773236607296,33823.442373776204,33671.55661121471,33509.9569978237,33339.646796066474,33161.74129016506,32977.41822002,32787.8729062,32594.28058472822,32397.767018099785,32199.38731765548,32000.112172831134,31800.820299245315,31602.295803991943,31405.229228161385,31210.221183160742,31017.787690793706,30828.366530683554,30642.32407265946,30459.962217842884,30281.525189027063,30107.206000927898,29937.152507995746
I,7.0,8.590076118139438,10.538641977759355,12.925163902324385,15.846046403404152,19.417906660517662,23.781315161039743,29.104982706740078,35.59031864570523,43.47620128157008,53.043681069225876,64.6201739521189,78.5824944043745,95.35783421664846,115.42154081382728,139.29034188423057,167.50958851987158,200.63326441264752,239.1960605134243,283.6778315088045,334.46221258107903,391.79288300776034,455.7325140544849,526.1302982367317,602.6036471305248,684.5379827328684,771.1058069453298,861.3031049511973,953.9984699461138,1047.9887941076454,1142.0551964804479,1235.0138509070732,1325.758056654513,1413.2897335939297,1496.7401215348536,1575.3806122563697,1648.6253081002085,1716.0271570380112,1777.2694797283416,1832.1544971806325,1880.5901824068233,1922.5764601813114,1958.1915034769581,1987.5786412228942,2010.934204741637,2028.4964971781258,2040.5359655030404,2047.3465811949466
IH,0.28,0.5507952376122885,0.8762913563146366,1.2690297007204334,1.744317982320265,2.320816865042608,3.021238246505776,3.8731702094625375,4.9100423339276205,6.172241604765086,7.708382451129996,9.576723162269541,11.846703473348638,14.600552926131293,17.9348855076035,21.962152998912657,26.811779531862033,32.63074857343369,39.58337098154097,47.84994367211466,57.62403064044114,69.10817803701477,82.50802065061666,98.02494005147705,115.84766526221948,136.14341746204806,159.04933745568718,184.6649577363484,213.0463781583253,244.20259806863442,278.09419665549876,314.63429379466174,353.6915124259258,395.0945263691386,438.63771844177666,484.0874805440834,531.1887399155017,579.6713731896883,629.2562549956033,679.6607687982522,730.603677681773,781.8093090757284,833.0110499024702,883.9541786819401,934.3980808437417,984.1179050701918,1032.9057239656613,1080.5712634500292
IN,0.28,0.5095553472642663,0.7613571686241934,1.0457371406663216,1.3743442434958268,1.76058496355163,2.2201151689076353,2.771392994174652,3.436299598210735,4.240830415725795,5.215852689729938,6.397914655162655,7.830076673916906,9.562713954699362,11.654213806736857,14.171458409329828,17.189949591064995,20.793400854481142,25.07260326920415,30.12337867154175,36.043479873633466,42.92839399968789,50.866152434937554,59.931433727176525,70.17943007692416,81.64008674992321,94.31337096846991,108.16615593613706,123.13112237005048,139.10782292175816,155.96578247137816,173.54927698979017,191.68328456076017,210.1800470951108,228.84570969710722,247.4865918594546,265.91476212435066,283.95271076025864,301.43702601438093,318.22106913570116,334.1767085738395,349.19521581162024,363.18744779531283,376.083448355777,387.83159774767705,398.3974292647485,407.7622178301976,415.9214297460445
D,0.01,0.01640476238771153,0.029003736034818033,0.04904815717624913,0.0780761346621886,0.11797592825280895,0.17106264455992137,0.24017090557969184,0.3287663872895863,0.441079438941054,0.5822642277912957,0.758586934909485,0.9776463502924485,1.2486296389512874,1.582604896883706,1.9928501830516043,2.495215795482325,3.1085124993869098,3.8549131820511944,4.760349202199071,5.854876057503626,7.172976857768748,8.75376778410712,10.641068738919962,12.883306057132025,15.533223089902235,18.647388230957358,22.28550685355244,26.509561052259954,31.38281615821213,36.96874335496722,43.3299121084672,50.52690457553944,58.61729777424792,67.65474978167563,77.68821535634524,88.76130566974089,100.91179732040763,114.17128806411623,128.564990900645,144.11165421636696,160.82359334186674,178.70681783162019,197.76123869220388,217.9809403924986,239.35450354727658,261.8653654882303,285.49220738432746
R,0.0,0.0532446527357337,0.15055382847750695,0.2964824491088993,0.497572199379574,0.7626165152831396,1.103010744998267,1.5331979086378975,2.0712223149660427,2.739404666618468,3.565152859924779,4.581921961772398,5.830334132725599,7.359463662851611,9.228282708741366,11.507248593777522,14.279992617400707,17.645042690098045,21.717478337615272,26.630379065630056,32.53589056061167,39.60570524420482,48.03074390963572,58.019843386082314,69.79730836631872,83.59927423116285,99.66894349655136,118.25088418125428,139.58469152275222,163.89839355047235,191.4020117458445,222.28166705320538,256.69455645646497,294.76503131255413,336.5819033180063,382.19700320147086,431.62493223227045,484.84388331952584,541.7973680788209,602.3966666965904,666.5238148336598,734.0349516689697,804.7638711832869,878.5256412609258,955.120179304761,1034.3356967857924,1115.9519471581702,1199.7432311021016
G,7.0,9.150076118139438,11.785848067210509,15.015461349996286,18.970356963262002,23.809900932647846,29.72674196601134,36.952914724594855,45.766649280099216,56.49975740762048,69.54533329780188,85.36532066623298,104.49725503465808,127.559194399282,155.2515277337927,188.35405206930218,227.71652605568164,274.24096903004727,328.8544262838359,392.47188212029,465.9504897132689,550.0381371464365,645.3211988337819,752.1775841403876,870.7413568931191,1000.8839842659047,1142.2148470969955,1294.1006096584892,1455.7002230495016,1626.0104248067223,1803.9159307081363,1988.2390008531977,2177.7843146732034,2371.376636144981,2567.8902027734193,2766.2699032177234,2965.545048042072,3164.836921627891,3363.3614168812624,3560.4279927118205,3755.4360377124617,3947.8695300794957,4137.290690189648,4323.33314821374,4505.695003030314,4684.132031846134,4858.451219945298,5028.504712877448
H,17430.540323300575,17430.540323300575,17430.540323300575,17430.540323300575,17430.540323300575,17430.540323300575,17430.540323300575,17430.540323300575,17430.540323300575,17430.540323300575,17430.540323300575,17430.540323300575,17430.540323300575,17430.540323300575,17430.540323300575,17430.540323300575,17430.540323300575,17430.540323300575,17430.540323300575,17430.540323300575,17430.540323300575,17430.540323300575,17430.540323300575,17430.540323300575,17430.540323300575,17430.540323300575,17430.540323300575,17430.540323300575,17430.540323300575,17430.540323300575,17430.540323300575,17430.540323300575,17430.540323300575,17430.540323300575,17430.540323300575,17430.540323300575,17430.540323300575,17430.540323300575,17430.540323300575,17430.540323300575,17430.540323300575,17430.540323300575,17430.540323300575,17430.540323300575,17430.540323300575,17430.540323300575,17430.540323300575,17430.540323300575
beta,6.209866041792672,6.209866041792695,6.203888265434393,6.196575810625983,6.187639321952239,6.176730990346015,6.163434850764183,6.14725652127504,6.127612941726397,6.103823028746129,6.075100640819838,6.040551840064215,5.9991791075863725,5.949895816663796,5.891554700971122,5.822993970828339,5.743103727697782,5.650912988814277,5.54569371239267,5.427072916072324,5.295138260791436,5.150518123120561,4.994416469206783,4.82858757717075,4.655245956824708,4.47692037851529,4.296273488614418,4.1159156490802875,3.938241006550713,3.7653061531772685,3.5987604160779565,3.439825833249511,3.2893171595883874,3.1476888016146667,3.0150957827763523,2.891458283927945,2.7765225699765517,2.669914206546403,2.5711818903271766,2.479831845961796,2.395353679525867,2.3172390038260984,2.2449942439179655,2.1781489364851803,2.116260654407542,2.058917480410839,2.00573875563137,1.9563746563066704
