series,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15
S,3775.0195736624296,3773.758518332064,3772.23916908929,3770.408874735028,3768.2043661253806,3765.549666696308,3762.3536152886936,3758.5069401058427,3753.878818118495,3748.3128521818544,3741.622400402541,3733.5852016077197,3723.9372609999145,3712.3659966193195,3698.5027073662386,3681.9145165749674,3662.0960833592067,3638.461571082767,3610.3376330280544,3576.958532171234,3537.464959754202,3490.908643774463,3436.2653998019223,3372.4597778769767,3298.404732531389,3213.0595290089886,3115.5080494471704,3005.0573883507914,2881.3528192147237,2744.499868787102,2595.1779483491973,2434.7242255265346,2265.163517922076,2089.16265495415,1909.8978674583414,1730.8408342034804,1555.489147283576,1387.083466976095,1228.3597054099816,1081.3768775271546,947.4421827134097,827.1316048123192,720.3850819456184,626.6454217793752,545.0102543796851,474.3733723773909,413.5415028239803,361.32141964661696,316.5785763169486,278.2718573004102,245.47020935777115,217.35666202810302,193.22431204779775,172.4677245834166,154.5721670011254,139.10225094230665,125.69093455427344,114.02940285458746,103.85805942972752,94.95868642428164,87.14772821571592,80.27060158926427,74.19691329857874
I,5.0,6.026131123811231,7.26234355201454,8.751417846940521,10.544742477804371,12.703998854893465,15.303154892297638,18.43081377097852,22.19296689806658,26.71619980678446,32.15139517774682,38.677965772219274,46.50862829599001,55.89469215651218,67.13177816850009,80.56579301560829,96.5988552314471,115.69468562402646,138.38272723418436,165.25993761174269,196.98879808504427,234.28962664674046,277.9248096905035,328.67217853579,387.28461372957895,454.4333111337575,530.6333136855875,616.1522527441934,710.9070060617465,814.3581036227785,925.4175377917543,1042.3906644549847,1162.9748121061039,1284.3334880786977,1403.2540704469056,1516.3794338830005,1620.4842737348606,1712.7517575941652,1791.0021496248203,1853.835025720116,1900.6675760338874,1931.6755894903288,1947.6626413207648,1949.8916813574615,1939.9114975352054,1919.4019456686954,1890.0510193931066,1853.4673553548557,1811.125329118317,1764.3366119521525,1714.2411841632793,1661.811381486495,1607.8637874190765,1553.0751499820942,1497.9997180986368,1443.0863551188781,1388.6944881137836,1335.1084296601775,1282.5499153846627,1231.1888841425034,1181.1526280059388,1132.5334858416263,1085.395268020808
R,0.0,0.23492420655429963,0.5180610211250043,0.8592810804613542,1.270465059244882,1.7659081112284043,2.36280348143892,3.081819785609034,3.9477886458684717,4.990521673791298,6.245778082142293,7.756406282491474,9.573684366526068,11.758884886598928,14.385088127692018,17.539264071854845,21.32463507177679,25.863316955637064,31.299213400191775,37.80110387945394,45.56581582318428,54.82130324122711,65.82936417000484,78.88761724966409,94.3302274014628,112.52673351968475,133.878210529673,158.80993256744608,187.75974838596088,221.16160125255058,259.42408752147963,302.90468368091194,351.88124363425123,406.5234306295837,466.86763575718453,532.7993055759507,604.0461526439951,680.1843490921717,760.65771862763,844.8076704151612,931.9098149151348,1021.2123793597838,1111.9718503960487,1203.482470525595,1295.0978217475413,1386.2442556163455,1476.427051445345,1565.230798660959,1652.315668227166,1737.411104409869,1820.3081801413812,1900.8515301478335,1978.9314741955575,2054.476699096921,2127.4476885626696,2197.830967601247,2265.6341509943745,2330.8817411476666,2393.6115988480415,2453.8720030956465,2511.719217440777,2567.215486231541,2620.427392343045
G,5.0,6.26105533036553,7.780404573139544,9.610698927401874,11.81520753704925,14.469906966121867,17.665958373736554,21.512633556587552,26.140755543935047,31.70672148057575,38.39717325988911,46.43437205471074,56.08231266251607,67.6535770431111,81.51686629619209,98.10505708746311,117.92349030322387,141.5580025796635,169.68194063437613,203.06104149119662,242.55461390822853,289.1109298879676,343.75417386050833,407.5597957854541,481.61484113104177,566.9600446534423,664.5115242152605,774.9621853116396,898.6667544477074,1035.519704875329,1184.8416253132339,1345.2953481358968,1514.8560557403553,1690.8569187082815,1870.1217062040903,2049.1787394589514,2224.5304263788557,2392.9361066863366,2551.65986825245,2698.6426961352768,2832.5773909490217,2952.887968850112,3059.634491716813,3153.374151883056,3235.009319282746,3305.64620128504,3366.478070838451,3418.6981540158145,3463.4409973454826,3501.747716362021,3534.5493643046602,3562.6629116343283,3586.7952616146335,3607.5518490790146,3625.4474066613056,3640.9173227201245,3654.328639108158,3665.9901708078437,3676.1615142327037,3685.0608872381495,3692.8718454467153,3699.748972073167,3705.8226603638523
