beta,gamma,gamma2,a1,a2,a3,h,Hiding_init,k,k2,eta,c1,metric1,metric2,r1,r2
10.858958195189471,0.0923897303412877,0.1021167059816447,0.262794047554451,0.035206435909999306,0.18226000491038993,0.05294433689078521,0.5000628206991695,1.1615885696299146,1.1458453895877287,0.03818052240219664,0.9,0.506999236867249,39.981272839890295,0.998291407664785,0.9912777110529799
