beta,gamma,gamma2,a1,a2,a3,h,Hiding_init,k,k2,eta,c1,metric1,metric2,r1,r2
11.31264241144144,0.04,0.04,0.5,0.08467242159424461,0.01829602788881461,0.01071280791875189,0.5000022446805393,0.11085988588172113,0.8459034637974938,0.046962100932770985,0.92,0.28141160582128677,47.33382869340113,0.9948574267602293,0.9869690577991698
