beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,Lockdown_init,c1,I_initial,metric1,metric2,r1,r2,reopen,lockdown
11.013994588699317,0.212686547686014,0.7911619345509143,0.16940160532925674,0.2,0.14501529618034528,0.4851311912270158,0.006789422103735018,0.042711729284023774,0.0748587233486172,0.03347985374313813,0.6921661096902392,0.1565860706438212,0.8200000000000001,0.0015687171899255586,0.0034999690544325465,0.008378355078536712,0.9997776690184814,0.9986789008299569,2021-03-19,2021-04-20
