beta,gamma,gamma2,a1,a2,a3,h,Hiding_init,k,k2,eta,c1,metric1,metric2,r1,r2
5.615592542064787,0.04,0.04,0.5,0.07495345638389142,0.16490730627009526,0.06501347270193884,0.5000721847467399,1.2376669849957642,0.7637832965294966,0.05,0.91,0.1988757770693912,2.2718671084292077,0.9933768670741708,0.9654927539599902
