series,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22
S,30866.383688061134,30863.678060335464,30860.275106370857,30856.002726746017,30850.650690210656,30843.964606779668,30835.64030364769,30825.319506757583,30812.588132212873,30796.97889932498,30777.980263076224,30755.0536233132,30727.66014703948,30695.297130520612,30657.541633923673,30614.096537265348,30564.832021698123,30509.81479823004,30449.318884447646,30383.815221014316,30313.941830992433,30240.46001641685,30164.204063676938,30086.031778870634,30006.781429566647,29927.238254704145,29848.111443565966,29770.020842744958,29693.491731285405,29618.955686854097,29546.755646438254,29477.153553305532,29410.339339857383,29346.4403412751,29285.530528239018,29227.63917676014,29172.758762450867,29120.85198496722,29071.857907036712,29025.697241758036,28982.27685026047,28941.493525954535,28903.23714637972,28867.39327254952,28833.8452711248,28802.47602834071,28773.169317432057,28745.810874016344,28720.289226902893,28696.496325321878,28674.32799771326
I,6.0,7.568442168840242,9.536942279759401,12.001776401786916,15.079105140410537,18.907231808794243,23.648029785334785,29.486793688876443,36.62950891687509,45.29631705575293,55.70990038226287,68.07779113075044,82.5684206019907,99.28216789436561,118.22062326124197,139.25925570418536,162.1298355644267,186.41844114329086,211.58229512648705,236.98457020997031,261.9420551594076,285.7777494259849,307.869980647396,327.6913828913331,344.8340809082975,359.0205330521052,370.1018500581577,378.04670447204364,382.9242739093746,384.88432606569773,384.13688370608793,380.93315750600993,375.54875681515443,368.26965170807046,359.38097658719454,349.1585187369161,337.8625956208113,325.73396244886635,312.9913808016532,299.830499803603,286.4237389888027,272.92090677611884,259.4503341270747,246.12034584320827,233.0209301787217,220.22550025636934,207.79266814210243,195.76797472003733,184.18553627652932,173.0695825857246,162.43587192045487
IH,0.24000073256512044,0.3213929738229865,0.41173367172474956,0.5211114558165678,0.6567987708793295,0.8259083835375564,1.036384619245663,1.2973966182381118,1.6194657487092978,2.014399598059332,2.495008202743522,3.074543191000206,3.7657999460018377,4.5798550809076914,5.524480220320153,6.6023745912923975,7.809472336469758,9.133665369116272,10.554290515294642,12.042629045726802,13.563468312967963,15.077538002778594,16.544440139153938,17.925607452645217,19.186865796079772,20.30031051825626,21.24537652289842,22.009133912208505,22.585944625232127,22.976663720803593,23.187571903957654,23.229200107186095,23.115168178102905,22.8611194682594,22.483797997040977,22.00028762996504,21.427413599827275,20.781294633732777,20.077027366645872,19.328482060184925,18.548188570856727,17.747292992704697,16.9355676924674,16.12146005928851,15.312167889440932,14.513731736507168,13.731136687251624,12.968417840410783,12.228765273273705,11.514625502909208,10.827797418656864
IN,0.8971848242663043,1.6679423951199577,2.5646186915411144,3.6292907983553935,4.912502724704897,6.4750456338492555,8.38982487714149,10.743677367889688,13.638910605171736,17.194216537176818,21.54447952458807,26.838874490051957,33.236587758386875,40.8995595007455,49.981919774424505,60.61631711358416,72.89808659676002,86.86902051511987,102.50312793356382,119.69691851453788,138.2662600149508,157.9508061547002,178.42566504505527,199.3187679339663,220.23161887393104,240.76088626148803,260.51857314462023,279.1490938266495,296.34228572979515,311.84203717732527,325.450721482941,337.02996549775514,346.49845872944826,353.8275606825237,359.0354280865775,362.1802954829259,363.3534299574136,362.6721631279454,360.2732930882559,356.3070525545297,350.93175969463164,344.30920522327096,336.60078200806674,327.96432959090646,318.55164336945074,308.5065844321083,297.96371913250584,287.0474156478178,275.8713265156308,264.53819030442844,253.13989122294916
D,1.0,1.0386081250246941,1.090309551027839,1.1565437866692339,1.2403732651167942,1.3460303137064031,1.4788914670443793,1.6456112371294553,1.8543191452603662,2.114837250480789,2.4388870594140437,2.8402507869310942,3.334842393561921,3.9406341908589404,4.677380348542805,5.566085231911016,6.628187422000443,7.88447143880654,9.353774014409634,11.051607864357889,12.98886581709051,15.170776158774398,17.59624988985106,20.25769932181356,23.141332576922622,26.22786029527482,29.49350418790874,32.91117772676015,36.45171439381896,40.08504069483422,43.78122068604505,47.511328779961715,51.24813346541632,54.9665942111346,58.64418698012977,62.26108129050107,65.80019488535835,69.24715212743051,72.59017034582892,75.81989541546116,78.92920447440206,81.9129902973513,84.76793869433716,87.49230752374288,90.085713547538,92.54893141340114,94.88370749291123,97.09259009208718,99.17877662995203,101.14597770272411,102.99829746974076
R,0.0,0.24642761969521126,0.6421630530556506,1.2094244293210505,1.9814035061999427,3.0020506984106414,4.327439221509744,6.0278879482510295,8.190536989076602,10.922203851517436,14.352335372731929,18.635790706032108,23.95507587854404,30.52152643047689,38.574836089765746,48.38030371164789,60.22327000018754,74.40047692159507,91.20850158056624,110.92992696905925,133.81839332111937,160.08398745887857,189.8804742195748,223.2956371475748,260.34554589608985,300.97302878669666,345.0501261384172,392.38392093534753,442.72492367434046,495.77711910520713,551.2088294006779,608.663668421518,667.7710165724576,728.1556062728725,789.4459557280015,851.2815137175128,913.3184771036848,975.2343163127691,1036.731094978867,1097.5377020261494,1157.4111316288022,1216.1369523739857,1273.5291047162978,1329.4291580512972,1383.705147508014,1436.2500974388715,1486.9803247311393,1535.8336013012695,1582.7672420196898,1627.7561722003045,1670.7910178729078
G,6.0,8.705627725671667,12.10858169027733,16.380961315117737,21.732997850480075,28.419081281466674,36.74338441344464,47.064181303553305,59.79555584826167,75.40478873615588,94.40342498490901,117.33006474793437,144.72354102165394,177.08655754052322,214.84205413746378,258.28715079578944,307.5516663630131,362.56888983109724,423.06480361348997,488.56846704682073,558.4418570687048,631.9236716442853,708.1796243841997,786.3519091905016,865.6022584944894,945.1454333569895,1024.272244495171,1102.362845316178,1178.89195677573,1253.4280012070367,1325.6280416228783,1395.2301347555997,1462.0443482037483,1525.9433467860295,1586.853159822113,1644.7445113009894,1699.6249256102637,1751.5317030939127,1800.5257810244195,1846.6864463030968,1890.106837800664,1930.8901621066002,1969.1465416814124,2004.9904155116121,2038.5384169363342,2069.907659720426,2099.214370629079,2126.5728140447914,2152.0944611582445,2175.8873627392595,2198.055690347878
H,15434.349816180415,15434.349816180415,15434.349816180415,15434.349816180415,15434.349816180415,15434.349816180415,15434.349816180415,15434.349816180415,15434.349816180415,15434.349816180415,15434.349816180415,15434.349816180415,15434.349816180415,15434.349816180415,15434.349816180415,15434.349816180415,15434.349816180415,15434.349816180415,15434.349816180415,15434.349816180415,15434.349816180415,15434.349816180415,15434.349816180415,15434.349816180415,15434.349816180415,15434.349816180415,15434.349816180415,15434.349816180415,15434.349816180415,15434.349816180415,15434.349816180415,15434.349816180415,15434.349816180415,15434.349816180415,15434.349816180415,15434.349816180415,15434.349816180415,15434.349816180415,15434.349816180415,15434.349816180415,15434.349816180415,15434.349816180415,15434.349816180415,15434.349816180415,15434.349816180415,15434.349816180415,15434.349816180415,15434.349816180415,15434.349816180415,15434.349816180415,15434.349816180415
beta,12.010102317577632,12.010102317577632,11.976159308973315,11.933739548156133,11.880905491994392,11.815376393434427,11.734522156303962,11.6353905183721,11.514784760625796,11.369410642332126,11.196108224191526,10.992173531281725,10.75575425910408,10.486273826686036,10.184805998770416,9.854301912365143,9.499579180459573,9.127027963360403,8.744062740594671,8.358423091737029,7.977468627677889,7.607603967532227,7.253917531946174,6.920050415885147,6.608256951570775,6.319591293110518,6.054153145555068,5.811340441026123,5.590076396160663,5.388995747803148,5.206587133199472,5.041295541572313,4.891591788684007,4.756016529122645,4.6332056042190075,4.521902305319899,4.42096085168992,4.3293442470895345,4.246118759892435,4.170446568878368,4.101577600848615,4.038841218857844,3.98163816496018,3.929432988624141,3.8817470776853753,3.838152335153024,3.7982654994959466,3.7617430790734208,3.7282768567691225,3.697589914255986,3.6694331236917734
