series,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22
S,13955.529181635924,13952.038746097922,13947.507082764856,13941.62458871149,13933.99029129985,13924.085355441286,13911.23923330027,13894.58663696249,13873.013223196374,13845.087664042521,13808.977760218982,13762.34865040893,13702.242333995675,13624.94021923347,13525.815068917645,13399.186687560477,13238.208351282834,13034.829542803638,12779.905093980802,12463.548278223243,12075.846197882716,11608.05001501341,11054.288215979304,10413.692255459639,9692.558546220056,8905.86078187452,8077.250942205151,7236.900606512833,6417.269544683603,5647.894590694158,4950.927620560747,4338.868521604443,3814.8673021817813,3374.8683819164016,3010.4109732414618,2711.1297492067124,2466.5161775552024,2266.924095015258,2104.0048417892626,1970.7886846185884,1861.5828439965312,1771.7954510172622,1697.7458860902743,1636.4901635569904
I,7.0,9.090435538002094,11.804011763467507,15.325703464141004,19.894860182952932,25.82082400492633,33.50278134495689,43.45482141374641,56.3372708971114,72.99537587154228,94.50620452077325,122.23407342667092,157.89357515459275,203.61697488588078,262.01873022452884,336.2433655367913,429.9730287070757,547.357231444857,692.8102339787223,870.6050029405366,1084.1860826929553,1335.1450490236698,1621.8778382530418,1938.0982311220992,2271.6122941372614,2603.9875996553446,2911.7999193936457,3169.7902712072337,3355.463278795017,3453.7455770254587,3459.963431753779,3380.029844359326,3228.025094910123,3022.418996193478,2782.3926056297223,2525.1953085385276,2264.769818482332,2011.40793732581,1772.0456030866433,1550.8526396399889,1349.8879523340484,1169.6977548465077,1009.8077688041941,869.1019375766393
R,0.0,1.4000000000000001,3.218087107600419,5.5788894602939205,8.644030153122122,12.62300218971271,17.787166990697976,24.487723259689353,33.17868754243864,44.44614172186092,59.04521689616938,77.94645780032403,102.39327248565822,133.97198751657677,174.69538249375293,227.0991285386587,294.347801646017,380.3424073874321,489.8138536764035,628.3759004721479,802.4969010602553,1019.3341175988463,1286.3631274035802,1610.7386950541886,1998.3583412786083,2452.680800106061,2973.47832003713,3555.838303915859,4189.796358157306,4860.8890139163095,5551.638129321402,6243.630815672157,6919.636784544022,7565.241803526046,8169.725602764742,8726.204123890686,9231.243185598392,9684.197149294858,10086.47873676002,10440.887857377349,10751.058385305347,11021.035975772156,11254.975526741458,11456.937080502297
G,7.0,10.490435538002092,15.022098871067925,20.904592924434922,28.538890336075053,38.44382619463904,51.289948335654856,67.94254467343575,89.51595843955002,117.44151759340318,153.55142141694262,200.18053122699493,260.2868476402509,337.5889624024575,436.71411271828174,563.34249407545,724.3208303530926,927.699638832289,1182.6240876551255,1498.9809034126843,1886.6829837532102,2354.479166622516,2908.240965656622,3548.8369261762878,4269.97063541587,5056.668399761405,5885.278239430775,6725.628575123093,7545.259636952323,8314.634590941769,9011.60156107518,9623.660660031483,10147.661879454145,10587.660799719524,10952.118208394464,11251.399432429214,11496.013004080725,11695.60508662067,11858.524339846665,11991.74049701734,12100.946337639396,12190.733730618666,12264.783295545654,12326.039018078938
