series,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31
S,43583.14099195224,43580.067653228594,43575.681412699334,43569.43854347688,43560.587384846986,43548.105625570985,43530.63448310917,43506.425384259164,43473.327419828885,43428.85584604665,43370.38192245648,43295.45631269948,43202.216082599494,43089.75553738272,42958.321071920174,42809.25600411461,42644.73477242116,42467.40374472578,42280.04566301374,42085.333231594195,41885.68340222929,41683.19316812704,41479.629425351006,41276.44925141346,41074.8341907525,40875.72864251083,40679.87705043187,40487.85745315285,40300.11056842099,40116.9644195079,39938.65489493618,39765.34277038936,39597.12773546368,39434.05992500917,39276.149390801955,39123.373881977765,38975.68524016888,38833.01466071167,38695.27702521791,38562.37447267333,38434.199345043926,38310.6366180438,38191.56590722214,38076.86312296492,37966.40183462329,37860.054393154765,37757.692852890956,37659.18972592186,37564.41859678674,37473.254620426946,37385.57492247984,37301.25891781026,37220.18856055531,37142.24853679426,37067.32640916271,36995.312721242495,36926.101068318996,36859.58814006381,36795.67373983469,36734.26078455899,36675.2552885566,36618.56633414423,36564.10603142916,36511.789469333686,36461.534659580684,36413.26247510729,36366.89658414943,36322.36338104964,36279.59191467806,36238.51381521824,36199.06321995118,36161.17669857007,36124.793178472,36089.85387039915,36056.30219473872,36024.08370873707,35993.146034837206,35963.438790309214,35934.913518309586,35907.52362047635,35881.224291142425,35855.972453228525,35831.72669585901,35808.44721372904,35786.09574823843,35764.635530396634,35744.031225494386,35724.248879529616,35705.25586736897,35687.02084262103,35669.51368919289,35652.70547449831,35636.56840428276,35621.07577902862,35606.201951901865,35591.92228820053,35578.213126264265,35565.051739803814,35552.41630160883,35540.28584859264,39595.00658848626,43647.875977638694,47699.38123531207,51749.467228813235,55798.037400809975,59844.94775702981,63889.999415064296,67932.92891738906,71973.3954132928,76010.96362809157,80045.08124938518,84075.04894818981,88099.98068976718,92118.751241909,92063.56048413663,92003.61065172771,91938.5964365725,91868.21158591371,91792.15245413895,91710.12202407859,91621.834360934,91527.01943811052,91425.42824887796,91316.83809235835,91201.05789860964,91077.93343751594,90947.35224185101,90809.24806813155,90663.6047212109,90510.4590808559,90349.90319087861,90182.08530294726,90007.20980628364,89825.53601861598,89637.3758600223,89443.09047647558,89243.0859209106,89037.80803382864,88827.73669088302,88613.37960042115,88395.26583936118,88173.9393116264,87949.95230089428,87723.85927034692,87496.21103838882,87267.54943291187,87038.4024994829,86809.28031238561,86580.67141300598,86353.03987848359,86126.82300538344,85902.42957858658,85680.23868461268,85460.59902094559,85243.82864827433,85030.21513045934,84820.016007029,84613.45954465377,84410.745716917,84212.04736542823,84017.5114995895,83827.26069686342,83641.39456999596,83459.9912721572,83283.10901526357,83110.78758075637,82943.04980578438,82779.90303104823,82621.34049950396,82467.34269769942,82317.87863374791,82172.90704784941,82032.37755288008,81896.23170391237,81764.40399663134,81636.822795505,81513.41119327588,81394.08780389166,81278.76749140806,81167.36203769849,81059.7807520097,80955.93102552816,80855.71883418228,80759.04919291224,80665.82656460481
I,6.0,8.593338723649213,12.292112155014603,17.55161240507229,24.998642042554863,35.48050995514866,50.113211620548846,70.31325354090927,97.78615768791636,134.43483885511444,182.15397533687934,242.50726706692558,316.34691580156164,403.4997077542098,502.65419659641736,611.5069286742659,727.1076060737787,846.2700252832541,965.9265049726313,1083.3648159943693,1196.3454600797263,1303.128057375596,1402.4415555615858,1493.426405054205,1575.5673533108293,1648.6275132876326,1712.5889043035893,1767.6013892383194,1813.940162831116,1851.9710987177157,1882.1229353920191,1904.8652251074805,1920.6910420245695,1930.1035691171128,1933.6058177949576,1931.6928611955484,1924.8460741087904,1913.5289676373015,1898.1842857200766,1879.2320954070499,1857.0686554038875,1832.0658899717048,1804.5713295956302,1774.9084074851994,1743.3770232280094,1710.254302838296,1675.7954988750432,1640.2349859341352,1603.7873161945272,1566.6483072587591,1528.9961406251628,1490.9924540447357,1452.7834149761009,1414.5007655390666,1376.2628319274838,1338.1754932935041,1300.3331067535223,1262.8193864684235,1225.7082357800707,1189.0645321933648,1152.9448656202856,1117.3982307830308,1082.4666750354515,1048.1859031280903,1014.5858406308434,981.6911578537711,949.521756183325,918.0932187884456,887.417227656949,857.5019489042104,828.3523882589334,799.9707185793325,772.3565811910536,745.5073627686204,719.4184494075627,694.0834594566039,669.4944565999375,645.6421445999316,622.5160450315681,600.1046592622821,578.3956158552204,557.3758045007017,537.0314975101624,517.3484598393153,498.31204854278354,479.9073025011589,462.1190232033115,444.9318473118155,428.33031168751415,412.29891150045097,396.8221520085516,381.88459454245054,367.4708971946012,353.5658506731705,340.15440974607355,327.2217206677288,314.75314495057546,302.7342798149841,291.15097562476836,279.9893505909709,269.23580300382184,250.42445784468168,235.23460558369905,223.2867997662352,214.28855215129497,208.02991002705025,204.38100314306934,203.29212079489872,204.7969107495138,209.01940701455857,216.18579723294584,226.64214311411098,240.87968471679824,259.56991076270737,283.61227924357206,309.5286381432684,337.3994167212903,367.2963373735238,399.27990866346016,433.39674968421065,469.6768028667046,508.1305093461716,548.7460374572051,591.4866694819555,636.2884628928282,683.0583084393892,731.6725070915912,781.9759799600589,833.782209285504,886.8739845262334,941.0049963603689,995.9022847284784,1051.269507224678,1106.7909540253813,1162.1361981360278,1216.9652379064094,1270.9339649226258,1323.699776213864,1374.927146013822,1424.2929789540326,1471.4915825395171,1516.2391203695502,1558.2774366573256,1597.377174805808,1633.3401457872117,1666.000933769701,1695.2277551463028,1720.922611626027,1743.0207976105369,1761.489836419673,1776.3279291494491,1787.5620044483774,1795.245457888474,1799.4556666089422,1800.291359287131,1797.869913987662,1792.3246477394862,1783.8021523859757,1772.4597218364356,1758.462906704834,1741.9832237389735,1723.196039616369,1702.2786417298655,1679.4085025610434,1654.7617391473423,1628.511764956859,1600.8281281340317,1571.8755274940863,1541.8129957390665,1510.7932380549137,1478.962113439831,1446.4582457255487,1413.4127512078192,1379.9490700305885,1346.1828889079486,1312.2221433653378,1278.1670883906113,1244.110427167959,1210.137488391401,1176.3264434939938,1142.7485559635068,1109.4684557294177,1076.5444323877725,1044.028741771275,1011.9679210661508
IH,0.0,0.24,0.44196125177948464,0.6725713132994342,0.9773358924409103,1.3999517634155905,1.9921955890311278,2.8198984494285844,3.966664087099554,5.5349308957999686,7.642741667690771,10.41419633583876,13.962634778204784,18.368533047755868,23.657900000595824,29.78892274270489,36.65234985905808,44.08545478505791,51.894188310942994,59.87642231637956,67.84094021488913,75.61990055058266,83.07499362661832,90.0987696676789,96.61286942126061,102.56461174662019,107.92295971434683,112.67449123770355,116.81970741209427,120.36982111646755,123.34405652684141,125.76743129400991,127.66896678464364,129.08026389091617,130.03438361113768,130.56497767635778,130.70562206306334,130.48931380885352,129.94809845451496,129.11280142368054,128.01284169231565,126.67611026876686,125.1288994138105,123.39587129842816,121.50005703601131,119.46287883240612,117.30418945347323,115.04232438317776,112.69416299064771,110.27519578660264,107.79959546382626,105.28028991164808,102.72903579373857,100.15649160038151,97.57228934560362,94.9851042880402,92.40272222180747,89.8321040176894,87.27944720189987,84.75024444462692,82.24933889762903,79.7809763726842,77.34885439342038,74.95616818420892,72.60565368319666,70.29962768367636,68.04002522006328,65.82843432275516,63.66612827091794,61.55409547442899,59.49306711636879,57.4835426860286,55.52581352976062,53.619984543436125,51.76599412603803,49.9636325091942,48.212558572414714,46.51231524855851,44.8623436187232,43.26199579040869,41.710546647512494,40.20720455552286,38.75112110022097,37.34139993331526,35.97710479372749,34.657266768746894,33.380890854972876,32.14696187488376,30.954449800999512,29.802314535948785,28.68951019330202,27.614988920787077,26.57770430445599,25.576614389513907,24.610684350846004,23.678888843777806,22.78021406326943,21.91365953756766,21.078239680312045,20.272985123204567,19.49694384959897,31.101580366256286,35.28842863125029,36.12677467242308,35.58213594305171,34.59514577740917,33.610362805936944,32.835441221879506,32.36825285438114,32.25949297221474,32.54394893467279,33.256777998648545,34.442908770983294,36.163676705568875,38.50288425774585,41.5735908723624,45.15299694442568,49.13825972019487,53.484675441771785,58.1751588272821,63.20505954209187,68.57449211910361,74.28434802438255,80.33411796434683,86.72061472703729,93.43715967021072,100.47302836301793,107.81306484391185,115.43742921835582,123.3214691415765,131.43571647138026,139.74601314662908,148.21376877059026,156.79634841979185,165.44758404792796,174.11839733518383,182.75751657997034,191.3122657460106,199.72940044483343,207.9559637031681,215.94013394884217,223.63203872265524,230.9845100393926,237.953760833255,244.49996622185415,250.58773807061587,256.1864862037376,261.27066429056765,265.8199026934189,269.8190342159104,273.25802162986497,276.13179803788,278.4400325576536,280.1868345462545,281.38040970173506,282.03268098808246,282.1588865372363,281.77716559722256,280.90814231907945,279.5745157958821,277.800663359229,275.6122627613844,273.03593756965336,270.0989289048996,266.8287955881659,263.25314382818635,259.39938679051056,255.29453373240875,250.96500785888298,246.4364916433196,241.73379804927873,236.88076587458363,231.90017730216883,226.81369567147223,221.64182146774385,216.40386455376517,211.11793072956527,205.80092079241575,200.46854037449774,195.13531895308714,189.81463655286558,184.5187567879255,179.25886501892694,174.0451105261251,168.8866517196904
IN,0.24,0.472685504474947,0.8020129867240846,1.2692544712478866,1.9326358168253777,2.8736804317203792,4.205319485516947,6.081682156346268,8.708860477493516,12.354886280881267,17.355739166693994,24.112946194882625,33.07834505656668,44.72409082657742,59.50102012752471,77.79377155196946,99.88312289104896,125.92328273643804,155.93631171411963,189.82089085374906,227.37029992389336,268.29453898823544,312.24283126315265,358.82424851893194,407.62539488746586,458.22486349155605,510.2046152169072,563.1586323271115,616.6992658297626,670.4616889254437,724.1068286101331,777.3230953694425,829.827178112908,881.3641232069149,931.706874575186,980.6554166005623,1028.0356324802851,1073.6979669722532,1117.5159632832576,1159.3847284095164,1199.219368860106,1236.9534287967444,1272.5373547304764,1305.9370046366398,1337.1322143676487,1366.115430303451,1392.890414076731,1417.4710227790101,1439.88006616217,1460.148240890967,1478.3131407900216,1494.418341194463,1508.5125549011525,1520.6488567822353,1530.8839738283373,1539.2776372056755,1545.8919928159364,1550.7910668207965,1554.0402826188965,1555.7060258293996,1555.8552539328546,1554.5551473388243,1551.872798784071,1547.8749381098328,1542.6276896176814,1536.196359357368,1528.6452498543433,1520.0374999372884,1510.4349474754763,1499.8980129809502,1488.4856021705143,1476.25502571678,1463.26193454561,1449.5602691590263,1435.2022215778616,1420.238208607175,1404.7168552297458,1388.6849870289748,1372.1876306324234,1355.2680212512116,1337.9676164688306,1320.3261155058433,1302.3814832547127,1284.1699784418756,1265.7261853324462,1247.0830484468386,1228.2719098084108,1209.3225482872022,1190.2632206472065,1171.1207039436274,1151.9203389524264,1132.6860743474142,1113.4405113703456,1094.2049487671668,1074.9994277888925,1055.8427770787507,1036.752657288368,1017.7456052850471,998.8370778297306,980.0414946212106,961.3722806166284,942.8419075514466,924.1238320584945,905.3686344727314,886.707128024322,868.2544396105134,850.1137892901851,832.3800564677875,815.1432404738462,798.491943634147,782.5170292959676,767.3156390641892,752.9957964210946,739.681882212659,727.5213460706372,716.6931221144876,707.2315649962906,699.1731995095523,692.55630617512,687.4204191784703,683.8057325828764,681.7524131517821,681.2998211289924,682.4856439069998,685.3449515684837,689.9091876618413,696.2051130583941,704.2537250754551,714.0691779381646,725.6577337820557,739.0167754694845,754.133913252605,770.9862165843406,789.5396000771457,809.7483887730926,831.5550826731186,854.8903341433434,879.6731447256545,905.8112804383546,933.2018972901207,961.7323618578672,991.2812457548313,1021.7194679190189,1052.9115550688405,1084.716988486791,1116.991604492298,1149.5890164573332,1182.3620278443218,1215.1640083024467,1247.8502081196445,1280.2789900629832,1312.3129616304818,1343.8199947862704,1374.6741241920556,1404.7563186488762,1433.9551238264153,1462.1671773177754,1489.297599579979,1515.2602663937519,1539.977970109594,1563.3824781650924,1585.4144981959646,1606.0235595622507,1625.167821316663,1642.8138166004348,1658.9361432079156,1673.5171096568445,1686.5463455751867,1698.0203846020163,1707.942227328995,1716.320891105996,1723.1709528204653,1728.5120900523766,1732.3686253186559,1734.7690774630648,1735.7457236272833,1735.3341746614735,1733.5729663011277,1730.5031679530027,1726.1680104966495,1720.6125341186287,1713.8832568523324,1706.027864195219,1697.0949199145982,1687.1335979300097
D,1.0,1.0,1.021772440406341,1.0618665029741776,1.1228811647984547,1.211543612611571,1.3385451390312297,1.5192741379477126,1.7750911002065357,2.1349409229079876,2.637061560749742,3.3303996336699813,4.27515992159492,5.541829228361459,7.208195024753842,9.3544042660128,12.05681070428214,15.381856967026753,19.381223371585584,24.088986381733292,29.52088570101782,35.67531415076292,42.5354382268921,50.07187717686175,58.24550256550422,67.01007732367094,76.31458522805761,86.10519443162664,96.32685545574208,106.92456428039219,117.84433410114315,129.03392210200576,140.44335503078673,152.02529241019423,163.73526054852655,175.53178499831319,187.37644414670385,199.23386234312798,211.07165737882636,222.86035416848583,234.57327406303932,246.18640725884066,257.67827418273157,269.02978045605755,280.2240690153641,291.24637214529577,302.08386552091457,312.7255258304558,323.1619931297879,333.3854387458561,343.3894392815286,353.16885706512795,362.7197272237266,372.03915143131013,381.1251982841331,389.9768101803307,398.5937165245034,406.9763530368284,415.1257869172508,423.04364759600816,430.73206279014767,438.1935995801876,445.43121022032915,452.44818239857705,459.2480936689036,465.83476978549044,472.2122466785355,478.38473582165955,484.35659275222173,490.13228851755935,495.71638383207284,501.1135057419961,506.3283266064833,511.365545215193,516.22986987378,520.9260032995473,525.4586291799255,529.8324002564052,534.051927806031,538.121772401562,542.0464358399206,545.8303541365826,549.4778914911271,552.9933351362666,556.3808909893394,559.6446800314816,562.78873534552,565.8169997490636,568.7333239643378,571.5414652710184,574.2450865927058,576.8477559717508,579.3529463909158,581.764035903858,584.0843080396567,586.3169524496069,588.4650657672717,590.5316526553393,592.5196270151998,594.4318133373255,596.2709481725489,596.4567156078122,596.753052349706,597.0892815008934,597.4334984369939,597.7725260397978,598.102149572245,598.4223900645444,598.7352470819612,599.0436527153312,599.351022081452,599.6611017520697,599.9779732782735,600.3061462921956,600.6507148319171,601.0175714076952,601.4136857633922,601.8439048019002,602.3120955374299,602.8216990455157,603.3759936126411,603.9782132167685,604.6315929271334,605.3393763068851,606.1048020666093,606.9310785490454,607.8213504626399,608.778660333157,609.8059062799285,610.9057973872073,612.080807851004,613.3331310940332,614.6646350800315,616.0768200823386,617.5707801475311,619.1471694317281,620.8061744714223,622.547493284876,624.3703219915806,626.2733493969799,628.2547597309717,630.3122434660404,632.4430158884616,634.6438428666066,636.9110730644393,639.2406756933118,641.6282827854242,644.0692349089117,646.5586292257448,649.0913688154072,651.6622122439044,654.2658224422462,656.8968140639,659.5497986096774,662.2194267344607,664.9004272772568,667.587642679412,670.2760605716275,672.9608414158747,675.637342181623,678.3011361159456,680.9480287338242,683.5740702085941,686.1755643836967,688.7490746567476,691.2914270065922,693.7997104448183,696.2712751764337,698.7037287514177,701.0949304807978,703.4429843789381,705.746230878825,708.0032375501881,710.2127890320437,712.3738763723221,714.48568594816,716.5475881216155,718.5591257673241,720.5200027911981,722.4300727428598,724.2893276092041,726.0978868623813,727.8559868226055,729.563970384525,731.2222771454191
R,0.0,0.007314495525052972,0.1417204189820266,0.38714378277160677,0.7621121886341458,1.309680618355737,2.097237008935867,3.2214994084365145,4.816798770632215,7.0655489508759075,10.20955176373978,14.559870021433268,20.5018537948123,28.49129371260887,39.03860828276602,52.68096060266663,69.94633000290588,91.31662745467465,117.19710056920945,147.89664481180623,183.62000380341738,224.47001276001475,270.4567479229804,321.5104401210978,377.4956810146761,438.225283591926,503.47287705747215,572.9838315646293,646.4844320025377,723.6893994043226,804.3079423859256,888.0485476899465,974.6227145356648,1063.7478183179435,1155.1492646204877,1248.5620695037012,1343.731978984526,1440.4162204790468,1538.3839618976667,1637.4165398701891,1737.3075068889748,1837.8625376123948,1938.8992268074649,2040.2468051110081,2141.7457936819255,2243.2476146780373,2344.6141711351347,2445.7174071036134,2546.438856688382,2646.669188843124,2746.307753311874,2845.2621319260243,2943.4476985022247,3040.7871898050034,3137.2102894039817,3232.653225742208,3327.0583853174876,3420.3739415447026,3512.5534995994435,3603.555757329862,3693.3441821547344,3781.8867037332925,3869.1554220898106,3955.1263307978484,4039.779054770933,4123.096602164647,4205.065129866542,4285.673722032447,4364.914181118609,4442.780830856843,4519.270330623162,4594.381500658028,4668.115157607325,4740.473959866808,4811.462262228274,4881.085979342642,4949.352457533,5016.270354509143,5081.849526553898,5146.100922770419,5209.03648599832,5270.669060025053,5331.012302736997,5390.0806048724135,5447.889014055503,5504.453163807372,5559.789207245629,5613.913755199648,5666.843818483199,5718.596754080149,5769.190215012346,5818.642103671513,5866.970528409143,5914.19376318989,5960.330210124887,6005.398364711833,6049.416783618478,6092.404054855479,6134.37877019339,6175.359499686873,6215.364768177115,6254.413033650835,6298.698859078261,6344.507634141708,6390.163978355336,6434.979255590139,6478.738654552738,6521.452788844062,6563.238990683472,6604.26627106191,6644.731688913257,6684.852466078396,6724.866363596645,6765.036899022589,6805.662048364237,6847.086182639221,6889.71565590685,6933.846469585866,6979.724316948014,7027.573706090683,7077.6118073664475,7130.054690960407,7185.119708489094,7243.025856886235,7303.993027040171,7368.2405850683435,7435.985516078116,7507.440258560635,7582.810312971917,7662.291691211786,7746.068269873905,7834.309111735751,7927.165822961473,8024.770015684121,8127.230945777891,8234.633393082735,8347.035845876799,8464.469043105708,8586.934917133145,8714.405967139304,8846.825079466376,8984.105796965272,9126.133025506271,9272.764152983322,9423.830544955636,9579.13937196696,9738.475716829054,9901.604905849304,10068.275006066619,10238.219430850531,10411.159598435102,10586.807591759181,10764.868772995771,10945.044312002225,11127.033594258213,11310.536480365987,11495.255395601836,11680.89723411617,11867.17506802261,12053.809656684589,12240.530755936,12427.078230733772,12613.202977838411,12798.667667581234,12983.24731564847,13166.729697148805,13348.91561609415,13529.619043878378,13708.66714044938,13885.900171697274,14061.171336182764,14234.346513755883,14405.303947912089,14573.93387293959,14740.138096062301,14903.829543905176,15064.93178172557,15223.37851298423,15379.113065986556,15532.087873519626,15682.263950650802,15829.610375144483,15974.1037742979,16115.727821395936,16254.472744438619
G,6.0,9.073338723649213,13.45957925290654,19.702448475365397,28.553607105253754,41.03536638125195,58.506508843064026,82.71560769306836,115.8135721233482,160.2851459055796,218.75906949575366,293.68467925275024,386.92490935274037,499.3854545695134,630.8199200320578,779.8849878376196,944.4062195310737,1121.7372472264515,1309.095328938489,1503.8077603580375,1703.457589722944,1905.9478238251918,2109.5115666012293,2312.6917405387753,2514.306801199736,2713.4123494414057,2909.263941520373,3101.28353879939,3289.0304235312524,3472.1765724443417,3650.4860970160626,3823.7982215628854,3992.0132564885726,4155.081066943081,4312.991601150295,4465.767109974482,4613.455751783368,4756.126331240583,4893.863966734341,5026.766519278921,5154.941646908323,5278.504373908451,5397.575084730113,5512.277868987333,5622.739157328959,5729.086598797486,5831.448139061296,5929.951266030392,6024.722395165514,6115.886371525308,6203.566069472413,6287.882074141999,6368.952431396942,6446.892455157996,6521.814582789539,6593.828270709758,6663.039923633257,6729.55285188844,6793.467252117562,6854.880207393261,6913.885703395651,6970.574657808019,7025.034960523082,7077.351522618557,7127.606332371558,7175.878516844953,7222.244407802808,7266.777610902595,7309.549077274174,7350.627176733991,7390.077772001051,7427.964293382165,7464.347813480233,7499.287121553084,7532.838797213516,7565.057283215162,7595.994957115024,7625.702201643013,7654.227473642643,7681.6173714758825,7707.916700809803,7733.168538723702,7757.414296093219,7780.693778223184,7803.045243713798,7824.505461555596,7845.109766457842,7864.892112422611,7883.885124583255,7902.120149331193,7919.62730275933,7936.435517453913,7952.57258766946,7968.065212923597,7982.9390400503535,7997.218703751694,8010.92786568796,8024.089252148415,8036.724690343398,8048.855143359582,8060.500743819711,8073.997695021029,8088.858777701408,8105.139124553988,8122.935292910996,8142.391277044907,8163.7059593641725,8187.14279739317,8213.042641843173,8241.840767398158,8274.089486458293,8310.488128007411,8351.922726783792,8399.518514995718,8454.709272768108,8514.659105177034,8579.673320332247,8650.058170991035,8726.117302765793,8808.147732826159,8896.435395970759,8991.250318794231,9092.841508026806,9201.43166454642,9317.211858295128,9440.336319388829,9570.917515053758,9709.021688773217,9854.665035693868,10007.810676048857,10168.366566026141,10336.184453957496,10511.059950621113,10692.733738288778,10880.89389688247,11075.179280429174,11275.18383599416,11480.461723076112,11690.533066021733,11904.890156483603,12123.003917543572,12344.330445278347,12568.317456010469,12794.41048655783,13022.058718515931,13250.720323992886,13479.86725742185,13708.989444519131,13937.598343898764,14165.229878421165,14391.446751521302,14615.840178318163,14838.031072292066,15057.670735959151,15274.441108630414,15488.0546264454,15698.253749875745,15904.810212250972,16107.52403998775,16306.22239147652,16500.75825731524,16691.009060041313,16876.875186908776,17058.278484747538,17235.16074164116,17407.482176148358,17575.219951120354,17738.366725856493,17896.929257400763,18050.9270592053,18200.391123156805,18345.362709055302,18485.89220402464,18622.038052992346,18753.865760273377,18881.44696139972,19004.858563628834,19124.181953013056,19239.502265496652,19350.907719206214,19458.489004895007,19562.338731376538,19662.550922722425,19759.22056399246,19852.443192299892
H,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,56929.128764952526,52862.762424598775,48796.396084245025,44730.029743891275,40663.663403537525,36597.297063183774,32530.930722830024,28464.564382476274,24398.198042122523,20331.831701768773,16265.465361415021,12199.099021061269,8132.732680707517,4066.3663403537653,1.3642420526593924e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
