beta,gamma,gamma2,a1,a2,a3,h,Hiding_init,k,k2,eta,c1,metric1,metric2,r1,r2
5.41953928096009,0.04,0.04,0.5,0.09647596621989374,0.10254150139572153,0.05776162682466888,0.5000005270851812,1.2407805521543012,1.8607249133974069,0.047698165240418776,0.92,0.18263202221043806,9.086598806971605,0.9918990250882301,0.9919376184121843
