beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
10.800427806318556,0.23355873678465802,0.5216793798059693,0.052675591351415786,0.19779781789802162,0.04,0.18908352077519341,0.023024634095878224,0.10737005644967398,0.12522609088998,0.07133538820488938,0.19989530195999056,0.9100000000000001,0.0022235197314388992,0.024487564512435882,0.019830922655106192,0.9762673049703806,0.9826494255472428,2021-04-26
