series,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15
S,14927.862252867737,14925.19978072976,14922.18424621797,14918.769090676898,14914.901689315997,14910.52258170221,14905.564610567628,14899.95195971782,14893.599081415074,14886.409503360179,14878.274505382069,14869.07165626411,14858.663201914369,14846.894297482866,14833.591078239702,14818.55856729858,14801.578422898652,14782.40653430159,14760.77048384162,14736.366903769538,14708.858770800547,14677.872699295087,14642.99631636625,14603.775829468226,14559.713929602854,14510.268211362772,14454.85033436887,14392.826198370289,14323.517454536634,14246.204725186019,14160.132948601813,14064.519297908335,13958.564134103064,13841.465431802817,13712.437048520875,13570.731079691956,13415.66433818988,13246.648708177265,13063.224745560865,12865.097439935289,12652.172541483082,12424.591337495074,12182.761305542825,11927.379760676587,11659.447547224861,11380.270087689007,11091.443746259858,10794.82649229162,10492.493187304806,10186.677319882934,9879.702468703925,9573.907953693564,9271.57383311971,8974.850489494884,8685.697497920963,8405.835382378054,8136.712428017072,7879.487168706402,7635.025740826343,7403.912165852276,7186.468895113214
I,8.0,9.062472137977496,10.265512222170903,11.627565318809111,13.169453615949003,14.914670506546614,16.889707539819543,19.124416881662842,21.652411808077645,24.511507501357517,27.744203979196683,31.398212301316175,35.527024190793306,40.19052378413778,45.45563827047406,51.39702155750074,58.09776164592739,65.65009791380493,74.15612879101417,83.72848310489297,94.49091945290613,106.5788070677843,120.13942858306454,135.3320297644762,152.32752367695196,171.30773718164434,192.46406673921842,215.99538938995556,242.10505534562049,270.9967736271105,302.8691954858946,337.9090070821932,376.2823694710254,418.12459787706666,463.528061583595,512.5284180957947,565.0894759787124,621.0872107955845,680.2937312528671,742.36229062787,806.8147309545037,873.0329887516102,940.256422953538,1007.5866832290674,1074.0015600349807,1138.3787075638386,1199.5293074802194,1256.2406999524133,1307.3258649487452,1351.6765593808677,1388.3160986837042,1416.4473939573236,1435.4920357397132,1445.1169722165969,1445.2465693471988,1436.059371020668,1417.9704511775167,1391.6016202526828,1357.7427240822049,1317.3077542398312,1271.2894741309278
R,0.0,1.6,3.412494427595499,5.46559687202968,7.791109935791503,10.425000658981304,13.407934760290626,16.785876268254533,20.6107596445871,24.941242006202632,29.843543506474134,35.392384302313474,41.67202676257671,48.77743160073537,56.81553635756293,65.90666401165774,76.18606832315788,87.80562065234336,100.93564023510436,115.76686599330719,132.5125626142858,151.41074650486703,172.7265079184239,196.7543936350368,223.82079958793204,254.28630432332244,288.5478517596513,327.040665107495,370.2397429854861,418.6607540546102,472.8601087800323,533.4339478772113,601.01574929365,676.272223187855,759.8971427632684,852.6027550799874,955.1084386991464,1068.1263338948888,1192.3437760540057,1328.4025223045792,1476.8749804301533,1638.2379266210542,1812.8445243713763,2000.895808962084,2202.4131456078976,2417.2134576148937,2644.8891991276614,2884.7950606237055,3136.043200614188,3397.5083736039373,3667.8436854801107,3945.5069052168515,4228.796384008316,4515.894791156258,4804.918185599578,5093.967499469018,5381.1793736731515,5664.773463908655,5943.093787959191,6214.642332775632,6478.103883623598
G,8.0,10.662472137977495,13.678006649766402,17.09316219083879,20.960563551740506,25.339671165527918,30.29764230011017,35.91029314991738,42.26317145266475,49.452749507560156,57.587747485670825,66.79059660362965,77.19905095337002,88.96795538487316,102.271174628037,117.30368556915849,134.28382996908528,153.45571856614828,175.0917690261185,199.49534909820014,227.0034820671919,257.9895535726513,292.86593650148836,332.08642339951297,376.14832326488397,425.59404150496675,481.0119184988697,543.0360544974506,612.3447983311066,689.6575276817207,775.7293042659269,871.3429549594044,977.2981187646753,1094.3968210649218,1223.4252043468634,1365.1311731757821,1520.1979146778588,1689.2135446904733,1872.6375073068727,2070.764812932449,2283.6897113846567,2511.2709153726637,2753.1009473249137,3008.4824921911504,3276.414705642877,3555.592165178731,3844.41850660788,4141.035760576117,4443.369065562932,4749.184932984804,5056.159784163814,5361.954299174175,5664.288419748029,5961.011763372855,6250.164754946776,6530.026870489685,6799.149824850668,7056.375084161337,7300.836512041396,7531.950087015463,7749.393357754526
