series,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15
S,80768.31704248322,80765.69751384889,80761.91822585734,80756.46926414502,80748.62033535798,80737.32958998987,80721.1190163744,80697.90865714243,80664.8050163551,80617.8485829168,80551.7464215323,80459.65349232659,80333.12049479177,80162.3786968735,79937.13413359149,79647.92267200848,79287.80552528684,78853.8815159939,78348.01667282754,77776.49888328578,77148.82712844473,76476.16424735778,75769.94943321096,75040.92434655776,74298.59456617456,73551.02717572007,72804.86118179679,72065.4305483656,71336.93331000944,70622.60834393684,69924.90039177137,69245.60527489736,68585.99340277797,67946.91268424613,67328.87320312158,66732.11635329264,66156.6710224115,65602.39912472965,65069.032443403245,64556.20241287439,64063.46417842113,63590.31602014,63136.21502138006,62700.58969232879,62282.850122358286,61882.39612430087,61498.623745074925,61130.93044581884,60778.71919744337,60441.40169147024,60118.40082892935,59809.152620138964,59513.107603960176,59229.73187546215,58958.50779495437,58698.93443831847,58450.527837933405,58212.82105477721,57985.36411514216,57767.72383952432,57559.483586409006,57360.24292968057,57169.61728508483,56987.23749844163,56812.74940604238,56645.813375790385,56486.103836084134,56333.30879814922,56187.12937644938,56047.27931091304
I,5.0,7.219528634330134,10.421254335128841,15.03651570063317,21.682523231635987,31.238666741217127,44.95014701738438,64.5644944879769,92.50297571626956,132.05917109725618,187.59659879398518,264.68180009618385,370.04025362330657,511.1788312517269,695.5290880335966,929.0982225739149,1214.8875114896473,1551.6205198634111,1933.3557214406933,2350.2050532672015,2789.86040384688,3239.334452626077,3686.4025105628143,4120.515396370987,4533.203945044501,4918.115019895431,5270.831812227073,5588.595900680094,5870.005466981858,6114.729995695902,6323.259548205695,6496.693901223245,6636.570261244784,6744.725358877039,6823.186811291424,6874.088716217048,6899.6069498008355,6901.910291498607,6883.124149505128,6845.304248073576,6790.41814268095,6720.332849547596,6636.807220343726,6541.487971767506,6435.908503996607,6321.489821734299,6199.543015221499,6071.272873259866,5937.782291774548,5800.07721440572,5659.071899794153,5515.594356601005,5370.391824251709,5224.136206809598,5077.429390772611,4930.8083961467,4784.750324840034,4639.677082009029,4495.959855083354,4353.92334229453,4213.849728026284,4075.9824065126168,3940.5294585873507,3807.6668885435597,3677.5416298593295,3550.274329722579,3425.9619230510257,3304.6800071418547,3186.4850282703455,3071.416291545055
IH,0.2,0.27071072382892464,0.3844919015241822,0.5527886767208263,0.796901065302142,1.1490481850032173,1.6557968140281332,2.383418836863158,3.4252461352295134,4.91112719622231,7.01871363819423,9.985355560282702,14.117630600631191,19.7929495375323,27.445022192610516,37.524450445045815,50.43083416421561,66.42550439482662,85.54979827683447,107.580669655495,132.04373723739047,158.27895733953625,185.53347630687352,213.0521324432909,240.14596834664457,266.2326340337263,290.85211209284716,313.66508935536666,334.44126356811523,353.04313780508227,369.40887891299684,383.5362280120757,395.4683775356766,405.28208658478206,413.0779628416158,418.97268120319836,423.09285641079913,425.5702886103078,426.53832739854045,426.1291353358533,424.4716679439029,421.6902201331596,417.9034174678752,413.22355451242265,407.7562020843728,401.60002113546057,394.8467337903712,387.5812123478793,379.88165526844807,371.8198257377918,363.46133363554816,354.86594591774553,346.0879137544392,337.1763074201625,328.17535205060244,319.1247590624558,310.06004937105513,301.0128656008984,292.0112713226528,283.0800360104806,274.24090493087687,265.51285357685936,256.91232657201965,248.4534612058969,240.14829594009544,232.00696435540794,224.03787510351523,216.2478784903599,208.64242035828764,201.22568395558022
IN,0.2,0.37278973955879224,0.6108523554159739,0.9445952704111583,1.4175424818393818,2.0919849105181934,3.056914308895495,4.439023017133366,6.417667934648868,9.244654883664733,13.269274392186977,18.967836283560104,26.974509460998156,38.10620246739251,53.36895724964586,73.92920463979699,101.03496898045249,135.8845303419011,179.46208383376592,232.3802624892005,294.7728273012517,366.2630164458359,446.0058342135112,532.7822600997849,625.1171556757722,721.3973104165284,819.974867722243,919.2494916814903,1017.7282373131882,1114.0652040141467,1207.084382093422,1295.789361965268,1379.363287934091,1457.1619268452462,1528.7021635279714,1593.6477159464591,1651.793417582946,1703.0490501374563,1747.4234208054422,1785.0091548797361,1815.9685048315903,1840.5203506913372,1858.9284742249695,1871.4911234125266,1878.5318378759102,1880.3914752572537,1877.421359260742,1869.9774591527469,1858.4155056694706,1843.086947754227,1824.3356570095398,1802.4952912042488,1777.887233879698,1750.8190335049412,1721.5832723418598,1690.4568019145208,1657.7002885368624,1623.5580186076975,1588.2579192494254,1552.0117552998217,1515.0154686439823,1477.4496303937278,1439.4799804953352,1401.2580329929156,1362.9217284192994,1324.5961176573219,1286.394064141883,1248.4169534873024,1210.7554015549333,1173.489953651203
D,0.01,0.03928927617107539,0.07893388193456086,0.13524132938097932,0.21619523046457728,0.33289850737787036,0.5011724555000311,0.7436579063463148,1.0927009690674563,1.5943158691106856,2.3135326729178574,3.3413978834916778,4.8037170668491935,6.871192974564753,9.769798800789465,13.789022973392775,19.28434293465667,26.669756081523744,36.39753079663903,48.925989137189,64.68078885823411,84.01811629126831,107.19749675920599,134.36820289186443,165.5689166217048,200.7374245630808,239.72623028291406,282.32046946305394,328.2555865998258,377.2332992580755,428.93518907545587,483.0337824481064,539.2012749673976,597.1161876002452,656.468282406102,716.9620550753685,778.3190879148506,840.2795055019758,902.6027340685336,965.0677284121557,1027.4727980591226,1089.6351376051525,1151.3901441857608,1212.5905872210249,1273.1056812635636,1332.8201013301536,1391.6329709768847,1449.4568461330512,1506.2167119689375,1561.8490055363516,1616.300673345928,1669.5282702377228,1721.4971037061966,1772.180426133322,1821.5586760651847,1869.6187686589346,1916.3534346649753,1961.760606743206,2005.8428515013634,2048.6068453555436,2090.062892121688,2130.2244801313186,2169.1078766082333,2206.73175703184,2243.1168672364356,2278.2857160454487,2312.2622963085405,2345.0718322919793,2376.7405514645457,2407.295478818923
R,0.0,0.12721026044120776,0.3132841518716938,0.5886373610437542,0.9935451160012707,1.5848541492389696,2.443995513011962,3.6877910924835335,5.483435372918686,8.06919052016836,11.78250145364752,17.097160333130915,24.67043693968157,35.39916937853508,50.48004261511694,71.46346984261493,100.28385962743894,139.24521580768405,190.945235307769,258.1361846483794,343.54215679476374,449.66825242275,578.6382914298858,732.0847041195614,911.0964906200591,1116.2174778544052,1347.4808383613708,1604.4655429376298,1886.3631780108192,2192.0470617731926,2520.1386524242944,2869.0684939371745,3237.130438023319,3622.5287983297935,4023.418619294541,4437.939520748518,4864.243708362312,5300.518782005234,5745.005967302346,6196.014362907527,6651.931750546542,7111.232464365985,7572.482764880836,8034.344113240965,8495.574694904493,8955.0294987252,9411.659218158815,9864.508205770855,10312.711680358465,10755.492357578914,11192.156649768725,11622.090558383557,12044.75536293102,12459.683193153065,12866.472556298611,13264.783878382155,13654.335107136909,14034.897414745203,14406.291030184286,14768.381223998551,15121.074462351411,15464.314742188155,15798.080115135483,16122.379404267405,16437.249114985712,16742.75053891211,17038.967047794158,17326.001572922538,17603.97426438576,17873.02032359945
G,5.0,7.619528634330134,11.398816625875252,16.84777833818989,24.69670712524336,35.98745249335538,52.19802610882,75.40838534080328,108.5120261281341,155.46845956642227,221.57062095093175,313.66355015664925,440.19654769146666,610.9383456097515,836.1829088917594,1125.3943704747655,1485.511517196411,1919.4355264893468,2425.300369655702,2996.818159197466,3624.4899140385205,4297.1527951254675,5003.367609272291,5732.3926959254895,6474.722476308682,7222.2898667631725,7968.455860686449,8707.886494117636,9436.383732473807,10150.7086985464,10848.416650711864,11527.71176758587,12187.323639705268,12826.404358237105,13444.443839361653,14041.200689190591,14616.646020071741,15170.917917753579,15704.284599079989,16217.114629608846,16709.852864062108,17183.00102234323,17637.102021103165,18072.727350154444,18490.466920124945,18890.920918182364,19274.69329740831,19642.386596664397,19994.59784503987,20331.915351013005,20654.916213553897,20964.16442234428,21260.209438523067,21543.58516702109,21814.809247528872,22074.38260416477,22322.78920454984,22560.49598770604,22787.952927341088,23005.59320295893,23213.833456074248,23413.074112802682,23603.699757398426,23786.079544041622,23960.567636440876,24127.50366669287,24287.213206399123,24440.008244334032,24586.18766603387,24726.03773157021
H,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339,40383.87631256339
beta,10.564642573055457,10.564642573055457,10.556425630503382,10.544593250427575,10.527579990478925,10.50316960055806,10.468252948173419,10.418525719243972,10.348143014533077,10.249389720820112,10.112501179813899,9.925880955417016,9.677078304132642,9.354895475036649,8.952690214681013,8.472163431654165,7.925933318086986,7.336922155171798,6.733930093136379,6.145152633739556,5.592695018762836,5.090123953843941,4.642988760943582,4.250944343233125,3.910117999641553,3.6149907331100346,3.359624387322747,3.1383443807738485,2.9460554213065,2.7783412324323202,2.631451261882246,2.50223632275882,2.388067175929486,2.2867531242351244,2.1964681844953047,2.115687405554937,2.043133457651128,1.9777325512192605,1.9185783808944454,1.864902766809253,1.816051787901279,1.7714663738016148,1.730666496881003,1.6932382644775086,1.6588233466832958,1.6271102869999083,1.5978273339801141,1.5707365048114694,1.5456286498362168,1.522319333092466,1.5006453805158337,1.4804619764373788,1.4616402120434477,1.4440650077897734,1.427633346382306,1.4122527646337812,1.39784006189152,1.3843201902892472,1.3716252981808414,1.3596939030628188,1.3484701743178973,1.3379033093977537,1.3279469897542482,1.3185589050400102,1.3097003359229284,1.3013357873677351,1.293432665489984,1.2859609921301802,1.278893152166433,1.2722036693132708
