beta,betaEI,gamma,eta,theta,Geo,c1,RMSE,R2
44.79860066861552,0.26609891859782847,0.10573786791675929,0.046050200990524225,1.0,0.98,0.9800000000000001,76.83371653262807,0.9998307267137994
