series,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10
S,135847.0,135843.70220236818,135839.31412123755,135833.4798163591,135825.73059220857,135815.45188257296,135801.84235666183,135783.86488849262,135760.19027102937,135729.13682780808,135688.61275367762,135636.07327196523,135568.5110419316,135482.5038805441,135374.34508458577,135240.27328236017,135076.79672685426,134881.07314968988,134651.27269998216,134386.8374267337,134088.57052932467,133758.53767677362,133399.8174107966,133016.17174972763,132611.71086096784,132190.60503704482,131756.86919207787,131314.22209655363,130866.0092091455,130415.17314058228,129964.25628909076,129515.42307952569,129070.49264027226,128630.97575342588,128198.11222181728,127772.90642636396,127356.15992889495,126948.50065634224,126550.40860793219,126162.23825274137,125784.23789743404,125416.5663478865,125059.3071926588,124712.48101907298,124376.05584509781,124049.95601888117,123734.0698063241,123428.25585751823,123132.34871608463,122846.16351176308,122569.49995597222,122302.14574228371,122043.87943854085,121794.47294439415,121553.69357702148,121321.30583847126,121097.07291016403,120880.75791339538,120672.12496901328,120470.9400846359,120276.97189369795,120089.99226714799,119909.77681567222,119736.105297809,119568.76194717703,119407.53573020952,119252.22054422127,119102.61536429351,118958.52434630935,118819.75689248322,118686.12768487491,118557.45669164471,118433.56915017174,118314.29553060979,118199.4714829804,118088.93777049237,117982.54019141995,117880.1294915631,117781.5612690436,117686.69587295705,117595.39829719711,117507.53807059048,117422.98914432648,117341.62977752998,117263.34242170844,117188.01360470077,117115.53381466583,117045.79738456979,116978.70237756266
I,8.0,10.657797631814866,14.193254951900453,18.892099434193884,25.129955629985485,33.398268815196595,44.33593322109947,58.76652673261309,77.73982205725582,102.57407951395383,134.892227283292,176.64033081300806,230.07133438158024,297.67278901855184,382.0177618554035,485.5281431325747,610.1624471878954,757.0730285772447,926.3076359987989,1116.6382983673593,1325.574131906981,1549.5610539054846,1784.3164355700742,2025.2167817934337,2267.6603280097356,2507.353325691974,2740.5009046035575,2963.907927759523,3175.00818094688,3371.8435950343523,3553.0129589231215,3717.6051317743404,3865.127160485815,3995.43387449333,4108.662696142465,4205.175475904393,4285.507935301058,4350.326573029685,4400.392495597362,4436.531451140386,4459.60929035648,4470.512096675502,4470.130284169169,4459.346035021457,4439.023526194905,4410.001470315958,4373.08756524776,4329.054508833812,4278.637289560712,4222.531510717405,4161.392545650871,4095.835355687313,4026.434830975186,3953.7265386438794,3878.207782925035,3800.3388988412503,3720.5447152411875,3639.216134790536,3556.7117883893998,3473.3597296956314,3389.459142257941,3305.282037427265,3221.074925908862,3137.060449699366,3053.43896435538,2970.3900641744603,2888.0740450287462,2806.6333013542144,2726.1936552300367,2646.865616637764,2568.7455749150513,2491.916922152054,2416.4511098528633,2342.4086406265915,2269.839997005847,2198.7865097334166,2129.2811680271625,2061.3493744418306,1995.0096470059832,1930.2742713320483,1867.1499053854177,1805.6381395612175,1745.7360146603278,1687.4365002840013,1630.7289360828197,1575.5994382038707,1522.031273182503,1470.005201423943,1419.4997923171568
IH,439.0,398.13928275158867,361.21784698378957,327.90127189321106,297.8979363643629,270.95859999661,246.8770603790908,225.49201383870857,206.69023102722332,190.41109506682358,176.6524057031739,165.47708620563532,157.019999898007,151.49347692214172,149.18943167625636,150.47531799942217,155.78099606322405,165.57434326382526,180.32544159703124,200.46218661989377,226.32321598923025,258.1157658568452,295.88546912671404,339.50237292304604,388.66377489066343,442.9112973083818,501.6578109725448,564.2194679559642,629.8487637088425,697.7656653258629,767.1849886957245,837.3391560350998,907.4961471245134,976.9728913144305,1045.144587076436,1111.450539741947,1175.3971250361928,1236.5584523327202,1294.5752419358055,1349.1523609055948,1400.0553913897527,1447.1065393025647,1490.1801320002319,1529.197902216425,1564.1242118905445,1594.9613330949267,1621.7448732735527,1644.539407602509,1663.434361649828,1678.540171891953,1689.9847393621474,1697.9101821772422,1702.4698854128449,1703.825841350892,1702.1462691535774,1697.6035002303697,1690.3721137172765,1680.6273053802483,1668.543472724436,1654.2929990050068,1638.045219085653,1619.9655505908263,1600.2147744773297,1578.9484499545015,1556.3164495657252,1532.4626011727023,1507.5244245308925,1481.632951089034,1454.9126165720709,1427.4812168035942,1399.4499180827563,1370.9233142459225,1341.9995233114664,1312.7703173251884,1283.3212796931318,1253.7319849084174,1224.076196150139,1194.4220767569434,1164.8324120576508,1135.364838478366,1106.072077242432,1077.0021703387517,1048.198716757999,1019.7011072875583,991.5447564171395,963.7613301402721,936.3789686446015,909.4225030682288,882.9136656623273
IN,0.32,0.6047210491124155,0.9643644412839932,1.4257766213544152,2.0242734005927066,2.8063021199091462,3.832847264192014,5.183725748057736,6.962898048360898,9.304854248515564,12.381987753918994,16.412603289434486,21.668780817625542,28.48272214832987,37.24950697214806,48.423581424310626,62.50616605314737,80.02156405828761,101.48237011275233,127.3465769553185,157.97256628342328,193.5795740362695,234.22050280103554,279.77111767639144,329.935940447285,384.2679978205221,442.1978439020117,503.0670175311078,566.1618452519778,630.7446851990132,696.0808953386971,761.460777069248,826.2164280994471,889.7338620518927,951.4609757117837,1010.9120303275162,1067.6693122712147,1121.3825883338907,1171.7668973175043,1218.5991383221444,1261.713836516136,1300.9983941534,1336.3880703574077,1367.8608782838849,1395.4325423534142,1419.1516204992631,1439.0948658068098,1455.3628774999286,1468.076071981614,1477.3709896806763,1483.396942022852,1486.3129942725834,1486.2852737234477,1483.4845882854881,1478.0843375418303,1470.258696509313,1460.1810513811008,1448.0226662449506,1433.9515599910576,1418.1315732138223,1400.7216057655749,1381.8750066528235,1361.7390991108973,1340.4548248996368,1318.1564930917993,1294.9716198474644,1271.020846860023,1246.417927306577,1221.2697692268284,1195.6765272827647,1169.7317348125061,1143.5224689837978,1117.1295426757279,1090.6277174725717,1064.0859328434067,1037.5675472081657,1011.130587158414,984.8280016129502,958.7079181480573,932.8138991536603,907.1851958335106,881.8569983934459,856.8606810502853,832.2240407483386,807.9715286939871,784.1244740142947,760.7012990158769,737.7177256678558,715.1869730600112
D,0.01,4.3999999999999995,8.381392827515887,11.993571297353782,15.272584016285892,18.25156337992952,20.961149379895623,23.42991998368653,25.684840122073616,27.75174243234585,29.655853383014087,31.422377440045825,33.07714830210218,34.64734830108225,36.16228307030367,37.654177387066234,39.15893056706046,40.7167405276927,42.37248396033095,44.17573837630127,46.18036024250021,48.44359240239251,51.02475006096096,53.9836047522281,57.37862848145856,61.2652662303652,65.69437920344902,70.71095731317446,76.3531519927341,82.65163962982253,89.62929628308116,97.30114617003841,105.6745377303894,114.74949920163453,124.51922811477884,134.97067398554321,146.08517938296268,157.8391506333246,170.20473515665182,183.15048757600988,196.64201118506583,210.64256509896336,225.113630491989,240.0154318119913,255.30741083415555,270.948652953061,286.8982662840103,303.1157150167458,319.5611090927709,336.19545270926915,352.98085442818865,369.88070182181013,386.85980364358255,403.884502497711,420.92276091121994,437.9442236027557,454.9202586050594,471.82397974223215,488.63025279603465,505.315687523279,521.858617513329,538.2390697041856,554.4387252100938,570.4408729548671,586.2303574544121,601.7935219500694,617.1181479617964,632.1933922071053,647.0097217179956,661.5588478837163,675.8336600517523,689.8281592325799,703.5373923750391,716.9573876081538,730.0850907814057,742.918303578337,755.4556234274212,767.6963853889225,779.6406061564919,791.2889302770684,802.6425786618521,813.7032994342765,824.473321137664,834.955308305244,845.1523193781196,855.067766942291,864.7053802436936,874.0691699301397,883.163394960822
R,0.0,36.82599619929893,70.25901955795572,100.637464394778,128.27465838019123,153.4633831153829,176.48065309386888,197.59292520428247,217.06193771568653,235.15140093023984,252.13477219893414,268.3043302865889,283.98169466901044,299.5297830657177,315.3659318400476,331.97549769638897,349.9247332743621,369.87117388302005,392.56936834889063,418.8697729473955,449.70919625314406,486.092337025349,529.0654316445845,579.6843731272354,638.9804672029687,707.9270759038855,787.409869240507,878.2025328865507,980.9488489540047,1096.1512742286109,1224.165571668555,1365.2007094255214,1519.323086287505,1686.4641195127622,1866.4302911371879,2058.914853676577,2263.510519113565,2479.722579328084,2706.982022060433,2944.658309314434,3192.0715731184596,3448.5040568830045,3713.2106903223444,3985.4287335932054,4264.386463629109,4549.310904255565,4839.43462306372,5134.00163352873,5432.272451630406,5733.528363237578,6037.07496256368,6342.245023757302,6648.400767704047,6954.9355848278465,7261.27527244682,7566.878842345012,7871.238950891314,8173.882000446614,8474.36795708576,8772.289925926332,9067.273521679534,9358.97606847689,9647.085659620585,9931.320104682609,10211.425788355627,10487.176462645759,10758.37199139724,11024.837063749535,11286.419890943695,11542.990898908916,11794.441427262998,12040.682443740918,12281.64328161315,12517.270406357698,12747.526216695795,12972.387884079286,13191.846233816905,13405.904670236236,13614.578147588198,13817.89218780178,14015.881945679645,14208.591321681799,14396.072122067222,14578.383265844855,14755.59003771947,14927.763385998483,15094.979264247479,15257.318015340026,15414.863796437006
G,8.0,11.297797631814866,15.685878762445643,21.520183640891112,29.269407791418224,39.548117427028174,53.15764333814677,71.13511150734834,94.80972897060012,125.8631721918786,166.38724632233306,218.9267280347125,286.48895806832536,372.4961194558234,480.6549154141592,614.7267176397627,778.2032731456894,973.9268503100704,1203.7273000178043,1468.1625732662685,1766.429470675279,2096.462323226341,2455.1825892033694,2838.828250272335,3243.2891390321115,3664.394962955129,4098.130807922071,4540.777903446321,4988.99079085444,5439.8268594176625,5890.74371090918,6339.576920474248,6784.50735972767,7224.02424657405,7656.887778182652,8082.093573635978,8498.840071104994,8906.499343657706,9304.591392067758,9692.76174725857,10070.762102565895,10438.433652113436,10795.692807341142,11142.518980926963,11478.944154902127,11805.043981118772,12120.93019367585,12426.744142481723,12722.651283915327,13008.836488236877,13285.500044027736,13552.854257716248,13811.120561459105,14060.527055605815,14301.306422978481,14533.6941615287,14757.927089835937,14974.242086604581,15182.875030986688,15384.059915364072,15578.028106302032,15765.007732851991,15945.22318432777,16118.894702190983,16286.238052822946,16447.464269790456,16602.7794557787,16752.384635706465,16896.475653690624,17035.243107516755,17168.872315125063,17297.54330835527,17421.430849828244,17540.704469390203,17655.528517019586,17766.062229507625,17872.459808580043,17974.870508436885,18073.438730956383,18168.304127042928,18259.601702802862,18347.461929409495,18432.010855673503,18513.370222470003,18591.657578291542,18666.98639529922,18739.46618533416,18809.2026154302,18876.29762243733
H,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568,67912.17794290568
beta,8.244494079537164,8.244494079537164,8.234698779408745,8.221701092624444,8.204483039534136,8.181724921982392,8.151732233627616,8.112357105505264,8.060924037072335,7.994178282698555,7.9082872069243555,7.798938650019574,7.661590677858128,7.491923332872904,7.286509589501842,7.0436468034128055,6.764178786335581,6.452038705812861,6.114235115479269,5.760149117558673,5.400274694886244,5.044770798318485,4.702250442782677,4.379083511740946,4.079252773977735,3.8046211265850784,3.5554062776020237,3.330691818638584,3.128872841695673,2.947996708485247,2.785999087916103,2.6408535240486253,2.5106571969066858,2.39367321122026,2.288345177319916,2.1932952794613985,2.1073133065337863,2.029341391811047,1.9584573340229532,1.8938581427974317,1.8348446752436065,1.7808077573371512,1.7312159066719164,1.6856046192251888,1.643567104243522,1.6047463176130692,1.5688281359866432,1.5355355197499507,1.5046235255685902,1.47587504464444,1.4490971586086794,1.4241180199626853,1.4007841775689975,1.3789582796856266,1.3585170974282237,1.3393498204413985,1.3213565841161172,1.3044471940716846,1.2885400189917324,1.2735610274139872,1.25944294785698,1.246124534839237,1.233549926006992,1.2216680778192908,1.2104322691149643,1.1997996634636316,1.1897309225318105,1.1801898638164612,1.1711431570460147,1.1625600543513255,1.1544121499897901,1.1466731659845122,1.1393187605331647,1.1323263564618227,1.1256749873585747,1.119345159329841,1.1133187265868185,1.1075787792969383,1.1021095423313234,1.096896283708498,1.091925231681088,1.0871834995391851,1.0826590173142767,1.0783404696635723,1.074217239298073,1.070279355390744,1.0665174464649083,1.0629226973188952,1.0594868095920045
