beta,gamma,gamma2,a1,a2,a3,h,Hiding_init,k,k2,eta,c1,metric1,metric2,r1,r2,reopen
4.609318168974701,0.08776193928914626,0.0581130523496411,0.22552711759592253,0.013527924278869535,0.10249688514267868,0.01846927686278933,1.2467262387747542,0.3469262817840599,1.442130836291893,0.05,0.9,0.5020291505466283,9.820843583906441,0.99869561492672,0.9974158798832479,2020-05-15
