series,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31
S,10689.35,10688.197670457757,10686.949210308781,10685.597029745375,10684.133014351975,10682.54850180686,10680.834259924295,10678.980466585102,10676.976692186921,10674.811885333473,10672.47436257336,10669.951803091217,10667.231249344444,10664.299114723794,10661.141199390944,10657.742715505805,10654.088323093934,10650.16217781324,10645.947991851079,10641.429109109713,10636.58859571155,10631.409346667911,10625.874209299402,10619.96612366765,10613.66827987514,10606.964291613644,10599.838384798571,10592.275599527982,10584.262002967847,10575.78491011304,10566.833108734678,10557.397084232414,10547.46923960127,10537.044105333975,10526.11853384698,10514.69187297226,10502.76611322064,10490.346003908413,10477.439133847118,10464.055973112607,10450.209873405736,10435.917025652296,10421.196374712634,10406.069492323648,10390.56041061618,10374.695419680225,10358.50283363534,10588.147115368121,10817.038840829655,11044.103013799933,11269.122494863568,11491.858038181812,11712.047555388825,11929.40585093088,12143.624976226933,12354.375358007352,12561.307853245005,12764.056865215363,12962.244618921113,13155.486637337164,13343.398383074831,13525.602936891675,13701.73948258655,13871.472268380776,14034.499631385115,14190.56261784271,14339.452718617109,14481.018272768717,14615.169170972327,14741.879606637103,14861.188761649659,14973.199458230076,15078.074941178913,15176.034061729051,15267.345206504982,15352.319349907717,15431.302608129197,15504.668644383702,15572.811226295606,15636.137176495746,15695.059894174965,15749.993564723442,15801.348120775732,15849.524973257983,15894.913496152814,15937.888223319545,15978.806698803148,16018.007912255318,16055.811246899515,16092.515867493343,16128.400478737847,16163.723389524477,16198.722824481709,16233.617430868477,16268.606935515942,16303.872912938716,16339.579631727898,16375.87495179095,16412.89124986814,16450.746355024894,16489.54447951486,16318.679084132149,16117.415310670125,15922.027427626279,15732.665575801804,15549.424656413834,15372.351457370154,15201.451266007418,15036.693924197903,14878.019311440983,14725.342262936732,14578.556944391325,14437.540714907107,14302.157515005978,14172.260819635356,14047.696196717912,13928.303511059148,13813.918811703194,13704.375938489964,13599.507880884137,13499.147919311927,13403.130576391794,13311.292402673062,13223.47261886231,13139.513634057785,13059.261457246246,12982.566017251207,12909.281404454945,12839.266045941573,12772.382824213979,12708.499148310624,12647.486984975218,12589.222856498993,12533.587810947927,12480.467369692695,12429.75145646499,12381.334311558825,12335.114394269136,12290.994276202991,12248.880527702646,12208.683599276877,12170.31769964093,12133.700671709907,12098.753867670468,12065.402024066469,12033.573137671765,12003.198342784226,11974.211790455902,11946.550530072636,11920.154393609833,11894.96588281743,11870.930059524797,11847.994439203509,11826.108887881564,11805.225522465355,11785.298614494584
I,5.0,5.4229545840497355,5.880341278420801,6.374727107003743,6.9088292369696,7.485516374908188,8.107808618871054,8.778875443576666,9.502031459827846,10.280729553522324,11.118550975973381,12.019191927461623,12.986446152310307,14.024183049076008,15.136320796901021,16.32679401234966,17.599515484181218,18.95833159077499,20.406971090646437,21.948987094792056,23.58769218402192,25.32608682753692,27.166781491837362,29.11191310061583,31.163056812982223,33.321134422446654,35.58632103224938,37.957952019804594,40.434432646425016,43.01315297701554,45.690411024496825,48.46134720058946,51.31989321404343,54.25873848783734,57.26931695158699,60.34181669483512,63.465214440627065,66.62733612697396,69.81494408783158,73.0138504372685,76.20905532208731,79.38490776761859,82.52528595043243,85.61379294141071,88.63396331938435,91.56947559721286,94.40436515498622,97.12323235152103,105.76466070685305,115.46835686889004,126.35738584194496,138.56602041991007,152.23948472841232,167.53324903594253,184.6117681951181,203.64655762940475,224.8135131180474,248.28940681176243,274.2475341966932,302.8525457427287,334.2545708417525,368.58282528411615,405.9389784716341,446.3906315439082,489.9653099958195,536.6453925327148,586.3643737809609,639.0047898843366,694.3980279684737,752.3261047766824,812.5253531667187,874.6918160185643,938.488032066865,1003.5508191753815,1069.499623217394,1135.9450041538553,1202.4968689551545,1268.7721241985353,1334.4014987953324,1399.0353692890292,1462.348498307892,1524.0436652945677,1583.8542242926376,1641.545665213498,1696.9162831198043,1749.7970761818433,1800.0509991821739,1847.5716980177467,1892.2818437305234,1934.1311740789602,1973.0943381009565,2009.1686257245954,2042.371651144836,2072.7390460135025,2100.3222068719756,2125.186130901731,2147.407365058951,2167.0720859868857,2184.274321694546,2199.114320747598,2211.6970705129593,2222.130962702347,2226.6028722621545,2224.802859202151,2217.136224035502,2204.0276134558667,2185.9121807654074,2163.228042671587,2136.409961741307,2105.8841603520464,2072.064158937217,2035.3475260646264,1996.113428243236,1954.7208715856593,1911.5075342064085,1866.7890964791513,1820.8589852485238,1773.988457246326,1726.426955919015,1678.4026843827435,1630.1233451297264,1581.7770043322835,1533.5330450962292,1485.5431798064058,1437.9424968108804,1390.8505211483935,1344.3722728864163,1298.5993099590398,1253.6107452301057,1209.474229911389,1166.246897489425,1123.9762640053239,1082.7010819332322,1042.4521460543845,1003.2530506602418,965.1208981713719,928.0669598560717,892.097289798472,857.213293621026,823.412253729111,790.6878130316941,759.0304192151052,728.4277317184784,698.8649935891615,670.3253703926756,642.7902583216464,616.2395635974149,590.6519551916907,566.0050928177318,542.2758320544895,519.440408375743,497.4746017617037,476.35388347473867,456.05354648519864,436.54882093898595,417.8149759663636
IH,0.0,0.4388096964457313,0.8098390370600026,1.1323130864200095,1.4210863474802364,1.687700743229658,1.941190805027377,2.1886963636219745,2.4359285964712707,2.687524291938797,2.9473148227142048,3.218529950088719,3.5039517303374716,3.8060301015152214,4.126968917553664,4.468789056990577,4.8333736067403095,5.222498886225591,5.637854142380976,6.081052042222797,6.553631564497832,7.0570545058400445,7.592696540023704,8.161833578673882,8.76562406087606,9.40508773402981,10.081081468163465,10.794272661604795,11.545110839179355,12.333798107176843,13.16025920439405,14.024111967632543,14.924639104841743,15.860762231243989,16.83101916496308,17.833545491123456,18.86606138033584,19.92586458375822,21.00983041946949,22.114419413272348,23.235693063738175,24.369337971856645,25.51069831850971,26.65481639912447,27.796480647104502,28.930280309831314,30.05066569701667,31.152012713813267,26.475746922260978,23.208440223148973,21.037189485243204,19.729511108015874,19.113976571816035,19.065585170005164,19.494699479727437,20.338653631790045,21.555359277535707,23.118396720700936,25.0132022139046,27.23405696878808,29.781656607124383,32.66109727627908,35.88016060652066,39.44781696783899,43.372896911969605,47.66290525284086,52.3229713394306,57.35494276076014,62.75663796672366,68.52127622261393,74.63710139938736,81.08721019139993,87.8495866549049,94.89733489108947,102.19909169011507,109.71959226017,117.4203557074211,125.26045321573147,133.1973209926209,141.18758174512698,149.18784222678357,157.15543962805845,165.04911561869403,172.82960310203597,180.46011672911058,187.90674359664058,195.13873510300715,202.12870456046252,208.85273785468894,215.2904262651231,221.42483161499155,227.24239433442096,232.73279492504264,237.88877883672552,242.70595402057364,247.18256950501447,251.3192823340138,255.11891917131294,258.58623785948595,261.727693261236,264.55121082492053,267.06597051981566,269.28220308496,271.09153443247857,272.40270932511675,273.1591735116505,273.33115976239077,272.9094439743429,271.90040158901706,270.32208301677304,268.2010928248586,265.57010692458584,262.46589918730143,258.92777700994543,254.9963466876418,250.71254576476082,246.11689210334973,241.24890916898408,236.14669468213052,230.84660582981988,225.38303905655974,219.78828633621774,214.09245297788877,208.3234245959292,202.50687299633373,196.66629248905048,190.82305959835338,184.996510365152,179.20403045864603,173.4611541738095,167.78166911297012,162.17772395628484,156.65993723530272,151.23750545104446,145.91830923562884,140.70901655496834,135.61518219833783,130.64134300625122,125.79110845750498,121.06724637497109,116.4717636224541,112.00598175570663,107.67060766298044,103.46579928723862,99.39122656590274,95.44612775692424,91.62936134390091,87.93945372948264,84.3746429367652,80.93291854389255,77.61205807863686,74.40966009811154,71.32317417467544,68.34992800307575,65.48715183642578,62.73200045011717
IN,0.2905652617482055,0.5513484892365528,0.8099814300942929,1.0686854370328391,1.3296033586236156,1.5948163110121962,1.8663588117178438,2.1462323536674983,2.4364174708476893,2.7388843208315103,3.055601783916505,3.3885450537475448,3.7397016702537518,4.111075922774874,4.504691529797289,4.9225924823157285,5.366841921193083,5.839518905878185,6.342712923490449,6.878515984766814,7.449012157985338,8.056264405099183,8.70229860731089,9.389084701486459,10.11851489525761,10.892378988171583,11.712336899131504,12.579888586307106,13.496341643580761,14.462776965402046,15.480012986611479,16.54856912125879,17.668629139563436,18.840005328942713,20.062104376823797,21.33389598282782,22.653885249089463,24.020089903847477,25.430023380119977,26.880684695115608,28.368555956073635,29.889608156029457,31.43931572277228,33.01268005277746,34.604262008211464,36.20822309004421,37.818374735773475,39.428234938484465,41.03109115662637,42.97183938346623,45.27757836525831,47.97978099421254,51.11449729102153,54.72252167876255,58.849502131067865,63.54596481991868,68.86722442683258,74.87314789139626,81.6277387476143,89.19851109627592,97.65562739451225,107.07078314335429,117.51583440228771,129.0611805277923,141.77393367015713,155.7159267838365,170.9416311108352,187.49606993026327,205.4128255921373,224.71223975140637,245.39990143434133,267.46550430698915,290.88213452649654,315.6060259308904,341.5767926309788,368.7181229412306,396.9388953368055,426.1346584686776,456.1894041976138,486.9775553871966,518.3660884801055,550.2167138828861,582.3880438608519,614.7376868712951,647.1242179640504,679.408986116243,711.4577303907871,743.1419870625492,774.3402789765178,804.9390861858991,834.8336032925737,863.9282939034875,892.1372563177413,919.38441710584,945.603570791902,970.7382845650025,994.741686986166,1017.5761591701862,1039.2129460381934,1059.631704071944,1078.8200006505915,1096.7727785945508,1113.4917980426085,1128.7570463889522,1142.3530500756804,1154.1099741633454,1163.9000687803205,1171.6339661055263,1177.2569185403327,1180.7450553242477,1182.101721458711,1181.3539500275283,1178.5491072306131,1173.7517389031111,1167.040638074133,1158.5061452386806,1148.2476864224961,1136.371548722965,1122.9888886977142,1108.2139656235133,1092.1625891368,1074.9507689728107,1056.693553329591,1037.5040416925406,1017.4925576718573,996.7659674475789,975.4271297139956,953.5744635063018,931.3016209261624,908.6972525165328,885.8448538342604,862.8226826029868,839.7037366756259,816.5557838771051,793.4414356201177,770.4182569788761,747.5389066606551,724.8513010270625,702.398796983202,680.2203891714661,658.3509174771459,636.8212813758478,615.6586581290715,594.8867222660066,574.5258641787816,554.5934060074729,535.1038133027232,516.0689012304812,497.49803432782477,479.3983190336976,461.7747884062352,444.6305786016351,427.96709683057526,411.78418062920844,396.0802483848182,380.85244114323723
D,0.01,0.01,0.01593618434635158,0.02689162551777191,0.042209471210834855,0.061433819713282774,0.08426490757308543,0.11052518979433358,0.14013370847084874,0.17308676607264503,0.20944339119161554,0.2493144429392831,0.29285447239335705,0.34025566607817626,0.3917433530945723,0.44757267611248647,0.5080261160936957,0.5734116282571652,0.6440611977365055,0.7203296616699463,0.8025936732330012,0.8912507047891371,0.9867180037759964,1.0894314276418717,1.1998440942709068,1.318424792823475,1.4456561075255547,1.582032214275985,1.7280563174876462,1.8842377027112205,2.0510883895759733,2.2291193795833117,2.4188365043598328,2.620735892059587,2.8352990825290094,3.062987835328832,3.3042386883565253,3.5594573381502133,3.8290129254303027,4.113232320456776,4.412394511750686,4.72672520808399,5.056391766893447,5.401498562047331,5.7620828999618565,6.138111585374949,6.5294782267728175,6.936001356851682,7.543747117833441,8.060263437618302,8.513037750924969,8.923453053784595,9.308356811121032,9.68125208256765,10.053203284377782,10.433526093027773,10.830313634248688,11.250837930630743,11.70185558193873,12.189839063254512,12.721149281607676,13.30216071493855,13.939347262113715,14.639334634110662,15.408923545184711,16.255086985149543,17.184944355509593,18.205715126427034,19.324654812746154,20.54897636937005,21.885760465599198,23.341858419980486,24.923791783849737,26.637652598687048,28.489008192894058,30.482814028858957,32.623337586850376,34.91409562196483,37.35780640752057,39.95635783824394,42.71079155965863,45.62130265684817,48.68725390457691,51.907203167327815,55.278942246351995,58.79954529617547,62.46542486324777,66.27239361841936,70.21572994464285,74.29024568353569,78.49035452223578,82.8101397003678,87.24341992340943,91.78381257336538,96.42479350295521,101.15975288025517,105.98204671357273,110.88504382951024,115.86216820015687,120.90693661852744,126.01299180579048,131.17413110097783,136.3843309354793,141.63776733254866,146.92650204137615,152.2408165093745,157.5698888649907,162.9023165066937,168.2265168795881,173.53103180750128,178.8047552603797,184.03710023765007,189.21811721429384,194.33857408810022,199.3900056063099,204.3647387058676,209.2558989757758,214.05740246949682,218.7639363052355,223.3709308510255,227.87452576859855,232.27153176118642,236.55938951732597,240.7361270511356,244.80031639820913,248.75103042634706,252.58780035470616,256.31057443784096,259.9196781578387,263.415776174446,266.7998362065412,270.0730949558431,273.23702613311815,276.2933106064551,279.2438086588192,282.09053431671725,284.83563169224817,287.48135326609895,290.0300400283449,292.48410338651587,294.84600874569986,297.11826066296453,299.3033894776574,301.4039393198347,303.4224574008679,305.36148449292546,307.2235465073221,309.01114708548727,310.72676112038545,312.37282913050893,313.9517524129562,315.4658889065333,316.9175497002087,318.3089961265644,319.64243738408095,320.92002863614505
R,0.0,0.02978203425985819,0.1852570230472741,0.4509182604001513,0.815822495489807,1.272596206026107,1.8166821942646756,2.4457693259858786,3.159361839209578,3.958454995910316,4.845291714591647,5.823180796293973,6.896361892008384,8.069905798510522,9.349641273458055,10.742101528174727,12.254485039606141,13.894626437373931,15.670974056416602,17.592571368586,19.66903997046203,21.910562150572325,24.32786131940025,26.932178785683167,29.73524552322224,32.74924771063478,35.986784956108444,39.46082025177566,43.18462084723027,47.17168939640428,51.435684921992916,55.99033336027101,60.849327697671,66.02621798769177,71.5342918388666,77.38644628537419,83.59505228270078,90.17181340060702,97.12762060178017,104.47240528303004,112.2149930023645,120.36296050586627,128.9224987905082,137.89828498274224,147.29336577090683,157.10905499906195,167.34484781186103,177.99835343992322,189.06524834244945,199.2418062695856,208.88041858266644,218.2656860388351,227.63300391233733,237.18280071233858,247.09149520023527,257.5199692429288,268.6201506297162,280.5401446684955,293.4282344840494,307.4359788440661,322.720566759413,339.44653555584085,357.78692044406114,377.9238766257058,400.0487980788497,424.36194909680717,451.07162419717656,480.3928578374818,512.545715902541,547.7532143647375,586.2389249131716,628.2243407688303,673.9260866317735,723.5530634246669,777.3036204203651,835.3628442718601,897.9000467552275,965.0665214890084,1036.9936255958899,1113.7912264362044,1195.5465373491056,1282.3233508196724,1374.1616634599447,1471.07767520726,1573.0641355142325,1680.0910021228797,1792.1063731979264,1909.0376509327573,2030.7928939483284,2157.262316554319,2288.3198948995387,2423.8250428877577,2563.6243241893317,2707.5531704911236,2855.43758009265,3007.095774912243,3162.339797789323,3320.9770355680444,3482.8116567633324,3647.6459556066175,3815.2815969286567,3985.5207586588203,4158.167170713335,4333.027050726254,4509.859624429184,4688.381451654594,4868.278930165401,5049.218650443096,5230.855962760515,5412.842043767112,5594.8296942907655,5776.478058062949,5957.456418926113,6137.44720911587,6316.148341498814,6493.274962802291,6668.56071189937,6841.758556397698,7012.641271614605,7181.001618137424,7346.652267305051,7509.425517914372,7669.172842114567,7825.764293700343,7979.0878077736,8129.048416951049,8275.567405903987,8418.581422985386,8558.041564994339,8693.912448718509,8826.171280754845,8954.80693521301,9079.819047232393,9201.217128771748,9319.019711841162,9433.253523221741,9543.952693742527,9651.158004341645,9754.916170415598,9855.279165343958,9952.303583554796,10046.050043058114,10136.582627010574,10223.968363575957,10308.27674310397,10389.579271457933,10467.949058173079,10543.460438015623,10616.188624433322,10686.209393336243,10753.598795617663,10818.432896815884,10880.787542324959,10940.738146583055,10998.359504699001,11053.72562501822
G,5.0,6.152329542243672,7.400789691220516,8.752970254626309,10.216985648025888,11.801498193141226,13.51574007570583,15.369533414898147,17.373307813079027,19.538114666527388,21.87563742663915,24.39819690878294,27.11875065555507,30.0508852762066,33.2088006090564,36.60728449419497,40.26167690606624,44.18782218676166,48.40200814892276,52.92089089028941,57.761404288451914,62.9406533320894,68.47579070059999,74.383876332353,80.68172012486083,87.3857083863581,94.51161520143015,102.07440047201995,110.08799703215486,118.56508988696174,127.51689126532305,136.95291576758692,146.88076039873124,157.3058946660272,168.23146615302127,179.65812702774122,191.58388677936148,204.0039960915887,216.91086615288333,230.2940268873951,244.14012659426612,258.43297434770676,273.15362528736784,288.280507676354,303.7895893838208,319.6545803197771,335.84716636466203,352.3372695388455,369.5799289842751,388.65014092096095,409.76504476428966,433.16388635300996,459.10875405296,487.88484341786824,519.8001030287783,555.1841061553218,594.3859958246323,637.7713687612377,685.717999962452,738.610366453365,796.8330056226615,860.7628367127807,930.760675924869,1007.1622750376077,1090.2692969402324,1180.3406953896006,1277.5849795221645,1382.1538102775205,1494.1372969808735,1613.561246223062,1740.3864761174698,1874.5101644440158,2015.7690664021413,2163.944330758967,2318.7675708899988,2479.9278123942267,2647.078939079711,2819.847287732169,2997.839090727229,3180.6475254340526,3367.8591926617964,3559.059907020284,3753.839735874956,3951.797268299668,4152.543130311801,4355.702788052034,4560.918697475394,4767.851868930186,4976.182919192953,5185.612683506089,5395.862457168548,5606.673931288881,5817.808881238613,6029.048659758809,6240.193540018308,6451.061947502498,6661.489613620279,6871.328678464191,7080.446765293967,7288.7260450441745,7496.062305461171,7702.364036314764,7903.627809776789,8099.015692820636,8288.37754464511,8471.618464033081,8648.691663076761,8819.591854439497,8984.349196249012,9143.023809005932,9295.700857510183,9442.48617605559,9583.502405539808,9718.885605440937,9848.78230081156,9973.346923729003,10092.739609387767,10207.124308743721,10316.667181956951,10421.535239562778,10521.895201134988,10617.912544055122,10709.750717773853,10797.570501584605,10881.52948638913,10961.781663200669,11038.477103195708,11111.76171599197,11181.777074505342,11248.660296232936,11312.54397213629,11373.556135471697,11431.820263947922,11487.455309498988,11540.57575075422,11591.291663981925,11639.70880888809,11685.928726177779,11730.048844243924,11772.16259274427,11812.359521170038,11850.725420805986,11887.342448737008,11922.289252776447,11955.641096380446,11987.46998277515,12017.844777662689,12046.831329991013,12074.492590374279,12100.888726837082,12126.077237629484,12150.113060922118,12173.048681243406,12194.93423256535,12215.81759798156,12235.74450595233
H,13326.693120446918,13326.693120446918,13326.693120446918,13326.693120446918,13326.693120446918,13326.693120446918,13326.693120446918,13326.693120446918,13326.693120446918,13326.693120446918,13326.693120446918,13326.693120446918,13326.693120446918,13326.693120446918,13326.693120446918,13326.693120446918,13326.693120446918,13326.693120446918,13326.693120446918,13326.693120446918,13326.693120446918,13326.693120446918,13326.693120446918,13326.693120446918,13326.693120446918,13326.693120446918,13326.693120446918,13326.693120446918,13326.693120446918,13326.693120446918,13326.693120446918,13326.693120446918,13326.693120446918,13326.693120446918,13326.693120446918,13326.693120446918,13326.693120446918,13326.693120446918,13326.693120446918,13326.693120446918,13326.693120446918,13326.693120446918,13326.693120446918,13326.693120446918,13326.693120446918,13326.693120446918,13326.693120446918,13080.558735539955,12834.424350632991,12588.289965726028,12342.155580819064,12096.0211959121,11849.886811005137,11603.752426098174,11357.61804119121,11111.483656284247,10865.349271377283,10619.21488647032,10373.080501563356,10126.946116656392,9880.811731749429,9634.677346842465,9388.542961935502,9142.408577028538,8896.274192121575,8650.139807214611,8404.005422307648,8157.871037400684,7911.736652493721,7665.602267586757,7419.467882679794,7173.33349777283,6927.1991128658665,6681.064727958903,6434.930343051939,6188.795958144976,5942.661573238012,5696.527188331049,5450.392803424085,5204.258418517122,4958.124033610158,4711.989648703195,4465.855263796231,4219.720878889268,3973.5864939823036,3727.4521090753396,3481.3177241683757,3235.1833392614117,2989.0489543544477,2742.9145694474837,2496.7801845405197,2250.6457996335557,2004.5114147265917,1758.3770298196278,1512.2426449126638,1266.1082600056998,1019.9738750987358,773.8394901917718,527.7051052848078,281.5707203778438,35.43633547087984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beta,4.609318168974701,4.60931816897469,4.6048504747596954,4.600019837285416,4.594799296846515,4.589160324769269,4.5830728076773255,4.576505046857101,4.569423775699103,4.561794198464081,4.553580053869722,4.5447437071976005,4.5352462747614,4.525047784631888,4.514107377454737,4.502383550995148,4.489834451666258,4.476418215715525,4.462093361925549,4.446819236607779,4.430556510312075,4.4132677240374445,4.394917880818755,4.375475076411194,4.354911160451601,4.333202417022941,4.310330251090354,4.286281864946864,4.261050906756917,4.234638071683136,4.207051635098337,4.178307897180171,4.148431518895526,4.117455731097218,4.085422401210939,4.052381945748001,4.018393081525563,3.983522413817873,3.9478438654379686,3.9114379566452615,3.8743909514463293,3.836793890959525,3.798741538734584,3.7603312659983645,3.7216619065624164,3.682832611496808,3.6439417326690124,3.605085761982545,3.5846144328817626,3.563590914078477,3.539785666579792,3.5130547499105726,3.4832589104177742,3.4502688246145663,3.4139711716209504,3.3742754259452488,3.3311211626904775,3.284485555064821,3.234390629964677,3.1809097478168744,3.124172708273357,3.064368875211044,3.001747780583201,2.9366168155281756,2.8693358430897473,2.8003088476047786,2.7299730339470814,2.658786059382009,2.587212276917549,2.515708958620407,2.4447134371317905,2.3746319630354247,2.3058308538294376,2.2386302476611784,2.1733005139750614,2.1100611488831276,2.049081817790039,1.9904851098602023,1.934350534445209,1.8807193065774506,1.8295995213175316,1.7809713893239103,1.7347922851173623,1.6910014353352714,1.6495241406960575,1.6102754794742824,1.5731634814364057,1.5380917903510476,1.504961852136491,1.4736746765127002,1.4441322247133435,1.4162384761775026,1.389900224654891,1.3650276499660008,1.3415347066024457,1.3193393650219367,1.2983637362753986,1.278534105737453,1.2597808973233005,1.2420385857167273,1.225245570807936,1.2093440257180836,1.1865669602577715,1.1639672439065778,1.142835923411529,1.1230757928752246,1.1045942311658592,1.0873036019286895,1.0711214431972274,1.055970500916691,1.0417786495752641,1.0284787337640675,1.016008356761451,1.004309635986429,0.9933289401841586,0.9830166192867724,0.9733267348446157,0.9642167965778908,0.9556475088137918,0.9475825292306433,0.939988241331394,0.9328335413361871,0.9260896396556343,0.9197298767340967,0.913729552797573,0.9080657708741502,0.9027172923535339,0.8976644042985072,0.8928887977019074,0.8883734558878106,0.8841025522774648,0.8800613567734675,0.8762361500555674,0.872614145125192,0.8691834154811752,0.8659328293546069,0.8628519894751644,0.8599311778839733,0.8571613053485592,0.8545338649734736,0.8520408896356466,0.8496749129063337,0.847428933151822,0.8452963805328352,0.8432710866480408,0.8413472565902893,0.8395194432053849,0.8377825233624596,0.8361316760625109,0.8345623622275566,0.8330703060272641,0.8316514776129686,0.8303020771408318,0.8290185199766001,0.8277974229841409,0.8266355918087128
