series,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22
S,9773.261415042103,9770.383688948765,9766.58702671792,9761.578860738706,9754.974124008402,9746.266484435368,9734.790988808194,9719.675816119456,9699.780426298183,9673.617070117063,9639.252579207097,9594.187909547645,9535.214631385968,9458.251361021521,9358.170413969576,9228.637666660394,9062.009036981457,8849.356922212144,8580.738439131148,8245.85628021227,7835.280101410489,7342.348065719198,6765.692555797669,6111.983138123342,5398.000419997338,4650.792358779074,3904.860982826912,3196.412468426269,2556.345333087358,2004.7012464128002,1548.6995665551915,1184.5210734148268,901.243919683998,684.9368432879811,521.6680953516823,399.1569608109309,307.36668979252676,238.47340593981062,186.55525341036528,147.20833692366313
I,8.0,10.557726093337976,13.932079280450118,18.382962088445847,24.252380335212475,31.989924694838635,42.1858233342182,55.6135630895876,73.28441038727723,96.5163901529059,127.02022545675561,167.00408609793678,219.29720081569673,287.4885831475163,376.0699868735618,490.5599347078014,637.5661669984252,824.7156350878006,1060.3454927652845,1352.81383197355,1709.2774574963894,2133.8383948878254,2625.140369013841,3173.844171927615,3760.8731231765137,4357.646259467718,4929.271785041171,5440.549428040167,5862.994586257471,6180.118889481731,6388.91581376007,6497.537674350032,6520.913321106859,6476.383864658602,6380.597258008556,6247.884502228965,6089.7593931582105,5915.062301284598,5730.37796176266,5540.509759778855
R,0.0,0.32,0.7423090437335191,1.2995922149515238,2.034910698489358,3.005005911897857,4.284602899691402,5.972035833060129,8.196578356643634,11.127954772134723,14.988610378250959,20.069419396521184,26.749582840438656,35.52147087306653,47.02101419896718,62.06381367390965,81.6862110622217,107.18885774215872,140.17748314567075,182.59130285628214,236.70385613522413,305.0749544350797,390.42849023059273,495.43410499114634,622.387871868251,772.8227967953115,947.1286471740202,1144.299518575667,1361.9214956972737,1596.4412791475725,1843.6460347268417,2099.2026672772445,2359.1041742512457,2619.94070709552,2878.996061681864,3134.2199520022064,3384.135332091365,3627.7257078176935,3864.3281998690773,4093.5433183395835
G,8.0,10.877726093337976,14.674388324183639,19.682554303397374,26.287291033701838,34.994930606736496,46.470426233909606,61.58559892264773,81.48098874392086,107.64434492504061,142.00883583500655,187.07350549445795,246.04678365613537,323.0100540205828,423.0910010725289,552.623748381711,719.2523780606468,931.9044928299593,1200.5229759109552,1535.4051348298321,1945.9813136316138,2438.913349322905,3015.568859244434,3669.278276918762,4383.260995044765,5130.469056263029,5876.400432215191,6584.848946615834,7224.916081954745,7776.560168629303,8232.561848486912,8596.740341627277,8880.017495358106,9096.324571754123,9259.593319690423,9382.104454231174,9473.894725249578,9542.788009102294,9594.70616163174,9634.053078118442
